,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
3069,3069,0,2,3,0,0,1,3,0,0,0,0,0,0
3057,3057,0,1,1,0,0,1,1,0,0,0,0,0,0
3998,3998,1,1,2,0,0,1,2,0,0,0,0,0,0
6754,6754,0,1,1,0,0,0,2,0,0,0,0,0,0
4793,4793,0,2,1,5,0,0,4,0,0,0,0,1,1
2265,2265,0,2,3,0,0,0,5,0,0,0,0,0,0
5888,5888,1,1,0,0,0,0,10,0,0,0,0,1,0
4004,4004,0,2,1,5,0,1,1,1,0,0,0,0,0
2392,2392,0,3,1,5,0,1,1,0,0,0,0,0,0
5032,5032,0,2,3,0,0,1,1,0,0,0,0,0,0
1542,1542,0,2,2,0,0,0,6,0,0,0,0,0,0
939,939,1,1,0,0,0,1,3,0,0,0,0,0,0
2911,2911,0,3,3,1,0,1,1,0,0,0,0,0,0
2502,2502,0,1,2,0,1,0,5,0,0,0,0,1,0
452,452,0,1,0,0,0,1,2,0,0,0,0,0,0
5178,5178,0,1,1,0,0,0,3,0,0,0,0,0,0
1773,1773,0,1,1,0,0,1,3,0,0,0,0,1,0
6703,6703,0,1,2,2,0,0,3,0,0,0,0,0,0
5730,5730,0,2,1,0,0,0,1,0,0,0,0,0,0
2398,2398,0,2,0,0,0,0,2,0,0,0,0,1,0
5357,5357,0,2,0,0,1,0,1,0,0,0,0,1,0
956,956,0,1,2,0,0,1,7,0,0,0,0,1,0
144,144,0,2,3,1,1,0,7,0,0,0,0,1,0
2381,2381,0,1,1,0,0,1,3,0,0,0,0,1,0
1163,1163,0,1,0,0,0,0,6,0,0,0,0,1,0
5437,5437,0,2,0,0,2,0,8,0,0,0,0,1,0
6503,6503,0,1,1,0,0,1,6,0,0,0,0,0,0
1289,1289,0,1,0,0,1,1,9,0,0,0,0,1,0
5545,5545,0,1,0,0,0,0,6,0,0,0,0,0,0
5500,5500,0,1,0,6,0,1,2,0,0,0,0,0,0
1416,1416,0,2,1,5,1,1,4,0,0,0,0,1,1
746,746,0,1,1,2,0,1,4,0,0,0,0,1,0
3719,3719,0,2,0,0,0,0,2,0,0,0,0,1,0
2857,2857,0,1,1,0,0,0,1,0,0,0,0,0,0
4131,4131,0,1,1,0,0,0,4,0,0,0,0,1,0
3150,3150,0,2,0,2,1,1,7,0,0,0,0,1,1
6453,6453,1,1,0,0,0,1,2,0,0,0,0,1,0
1661,1661,0,0,2,0,0,0,9,0,0,0,0,1,1
2053,2053,0,3,1,0,0,1,1,0,0,0,0,0,0
6109,6109,0,2,1,1,0,1,1,0,0,0,0,0,0
2993,2993,0,1,0,0,0,0,10,0,0,0,0,0,0
287,287,0,1,3,0,0,0,3,0,0,0,0,0,0
4567,4567,0,1,0,0,0,0,6,0,0,0,0,1,0
5348,5348,0,1,0,1,0,0,6,0,0,0,0,0,0
15,15,0,1,0,0,0,0,10,0,0,0,0,0,0
770,770,0,1,3,0,0,1,7,0,0,0,0,0,0
6772,6772,0,1,0,0,1,0,5,0,0,0,0,1,0
4136,4136,0,1,1,0,0,0,9,0,0,0,0,1,0
4550,4550,0,3,1,0,0,1,1,0,0,0,0,0,0
4374,4374,0,1,0,0,0,0,5,0,0,0,0,1,0
6228,6228,0,2,2,0,0,0,1,0,0,0,0,0,0
902,902,0,1,0,0,0,0,7,0,0,0,0,1,1
3034,3034,0,1,2,0,0,1,7,0,0,0,0,1,0
6351,6351,1,2,2,5,0,1,1,0,0,0,0,0,0
1961,1961,0,1,2,0,1,0,5,0,0,0,0,1,0
6551,6551,1,1,2,0,0,0,4,0,0,0,0,0,0
5494,5494,0,1,1,0,0,0,10,0,0,0,0,1,0
863,863,0,1,0,0,0,0,2,0,0,0,0,1,0
3717,3717,1,1,1,4,0,0,7,0,0,0,0,1,0
3047,3047,1,1,2,4,0,1,2,0,0,0,0,0,0
5792,5792,0,1,0,0,0,0,2,0,0,0,0,0,0
4737,4737,0,2,1,1,1,0,3,0,0,0,0,0,0
3883,3883,1,1,0,0,0,0,5,0,0,0,0,0,0
3904,3904,0,2,3,1,0,1,1,0,0,0,0,0,0
1548,1548,0,1,0,0,1,1,7,0,0,0,0,1,0
4026,4026,1,1,2,0,0,0,3,0,0,0,0,0,0
1766,1766,0,2,1,0,0,1,1,0,0,0,0,0,0
6313,6313,0,1,0,0,0,1,8,0,0,0,0,1,0
5156,5156,1,1,0,0,0,1,2,0,0,0,0,0,0
3385,3385,0,2,1,0,1,0,4,0,0,0,0,1,0
496,496,0,2,1,5,0,0,7,0,0,0,0,1,0
1000,1000,0,1,2,0,0,1,3,0,0,0,0,0,0
1273,1273,0,1,0,0,0,1,7,0,0,0,0,0,0
3533,3533,1,1,1,1,0,0,3,0,0,0,0,0,0
6785,6785,0,1,1,0,0,0,8,0,0,0,0,1,0
5121,5121,0,1,0,0,0,1,10,0,0,0,0,1,0
6440,6440,0,1,1,0,0,0,3,0,0,0,0,0,0
6522,6522,0,1,2,2,0,1,5,0,0,0,0,1,1
6376,6376,0,1,0,0,0,0,8,0,0,0,0,1,1
6552,6552,0,1,0,0,0,0,7,0,0,0,0,1,0
2868,2868,0,2,0,1,0,0,4,0,0,0,0,1,0
5290,5290,0,1,0,0,0,0,3,0,0,0,0,0,0
5489,5489,0,1,3,1,0,1,2,0,0,0,0,0,0
3321,3321,0,1,1,0,0,1,1,0,0,0,0,1,0
2049,2049,0,1,0,0,0,0,6,0,0,0,0,0,0
6569,6569,0,2,1,1,0,1,1,0,0,0,0,0,0
4554,4554,0,1,1,0,0,1,1,0,0,0,0,0,0
3503,3503,0,1,1,0,0,0,6,0,0,0,0,0,0
4542,4542,1,1,1,0,0,1,6,0,0,0,0,1,0
399,399,0,1,1,0,0,0,3,0,0,0,0,0,0
2277,2277,0,2,1,0,2,1,7,0,0,0,0,0,0
3596,3596,0,1,0,0,0,0,2,0,0,0,0,0,0
1340,1340,0,1,1,0,0,1,4,0,0,0,0,1,0
4633,4633,0,2,2,1,0,1,1,0,0,0,0,0,0
2734,2734,0,2,1,0,0,1,1,0,0,0,0,0,0
3193,3193,0,1,0,0,1,0,7,0,0,0,0,1,0
5448,5448,0,1,0,0,0,1,10,9,0,0,0,1,0
2994,2994,0,1,0,0,0,0,7,0,0,0,0,0,0
3611,3611,0,2,0,0,2,0,9,0,0,0,0,0,0
6546,6546,1,2,0,0,0,1,2,0,0,0,0,0,0
1396,1396,0,1,0,0,0,0,7,0,0,0,0,0,0
4958,4958,0,1,0,0,0,1,8,0,0,0,0,0,0
1967,1967,0,1,0,0,1,0,6,0,0,0,0,1,0
383,383,0,1,0,0,0,1,9,0,0,0,0,1,0
324,324,0,1,0,0,0,0,6,0,0,0,0,1,0
5225,5225,0,1,0,0,0,0,7,0,0,0,0,1,0
5915,5915,0,1,0,0,1,1,7,0,0,0,0,1,0
1483,1483,0,1,3,0,0,0,1,0,0,0,0,0,0
4208,4208,1,1,2,0,0,0,2,0,0,0,0,0,0
2348,2348,0,1,2,0,0,0,1,0,0,0,0,1,0
5228,5228,0,1,0,0,0,0,4,0,0,0,0,0,0
62,62,0,1,3,0,0,1,1,0,0,0,0,0,0
500,500,0,1,1,0,0,0,2,0,0,0,0,0,0
6200,6200,1,1,0,0,0,1,1,0,0,0,0,1,1
2744,2744,0,1,0,0,0,0,9,0,0,0,0,1,1
1296,1296,0,1,0,1,0,1,2,0,0,0,0,0,0
5520,5520,0,1,0,0,0,1,3,0,0,0,0,1,1
4249,4249,0,1,1,0,0,0,5,0,0,0,0,0,0
5349,5349,0,0,0,0,0,0,10,0,0,0,0,1,0
3343,3343,0,2,0,0,0,0,6,0,0,0,0,0,0
5685,5685,0,2,1,0,0,0,1,0,0,0,0,1,0
5737,5737,1,1,0,0,0,1,4,0,0,0,0,1,0
2017,2017,0,1,1,5,0,0,2,0,0,0,0,0,0
5150,5150,0,2,1,1,0,1,3,0,0,0,0,0,0
1844,1844,0,1,1,0,0,0,3,0,0,0,0,0,0
5481,5481,0,1,1,0,0,0,3,0,0,0,0,0,0
765,765,0,3,2,1,0,1,1,0,0,0,0,0,0
5645,5645,0,1,0,0,2,0,7,0,0,0,0,1,0
2247,2247,0,1,1,1,0,1,8,0,0,0,0,1,1
638,638,0,1,0,0,1,0,4,0,0,0,0,0,0
6560,6560,0,1,0,0,0,1,1,0,0,0,0,0,0
4141,4141,0,1,1,5,0,1,2,0,0,0,0,1,0
6459,6459,0,2,0,0,0,0,1,0,0,0,0,1,0
4660,4660,0,1,0,0,0,0,4,0,0,0,0,1,0
4841,4841,1,1,0,0,0,0,6,0,0,0,0,1,0
6736,6736,1,1,2,0,0,1,4,0,0,0,0,0,0
3930,3930,1,2,1,0,0,1,1,0,0,0,0,1,0
5108,5108,1,0,0,0,0,0,5,0,0,0,0,0,0
4914,4914,0,1,0,0,0,1,3,0,0,0,0,1,0
4643,4643,0,1,1,0,0,0,2,0,0,0,0,1,1
2330,2330,1,1,2,5,0,0,1,0,0,0,0,0,0
5646,5646,0,2,0,1,0,1,6,0,0,0,0,0,0
5220,5220,0,2,1,1,0,0,1,0,0,0,0,0,0
5759,5759,0,1,0,1,0,0,4,0,0,0,0,1,0
5639,5639,0,1,1,4,0,1,5,0,0,0,0,1,0
3901,3901,0,1,0,0,0,1,8,0,0,0,0,0,0
5859,5859,0,1,1,0,0,1,1,0,0,0,0,0,0
826,826,1,1,1,0,0,0,6,0,0,0,0,0,0
5701,5701,0,2,1,0,0,1,2,0,0,0,0,1,1
3058,3058,1,1,0,0,0,0,2,0,0,0,0,0,0
1640,1640,1,1,0,0,0,1,2,0,0,0,0,1,0
5301,5301,0,1,0,0,0,0,4,0,0,0,0,0,0
5025,5025,0,2,1,5,0,1,1,0,0,0,0,0,0
2855,2855,1,1,0,0,0,1,4,0,0,0,0,0,0
2104,2104,1,1,0,0,0,0,4,0,0,0,0,1,0
1759,1759,0,1,2,0,0,1,4,0,0,0,0,1,1
1502,1502,0,1,2,0,0,0,6,0,0,0,0,1,0
4119,4119,0,1,1,0,0,0,3,0,0,0,0,0,0
2691,2691,0,0,1,0,0,0,9,0,0,0,0,1,0
89,89,1,2,2,1,0,1,1,0,0,0,0,0,0
3542,3542,1,1,0,0,0,0,2,0,0,0,0,0,0
3380,3380,1,1,0,0,0,0,10,0,0,0,0,1,1
1647,1647,0,1,0,1,0,0,3,0,0,0,0,0,0
1733,1733,0,2,0,0,0,1,5,0,0,0,0,0,0
1194,1194,0,1,0,0,0,0,3,0,0,0,0,1,0
999,999,0,1,0,0,0,1,5,0,0,0,0,1,0
2580,2580,0,1,0,0,0,0,3,0,0,0,0,0,0
2654,2654,0,1,1,0,0,0,8,0,0,0,0,1,0
4659,4659,1,1,1,0,2,0,10,0,0,0,0,1,0
3008,3008,0,1,1,0,1,0,4,0,0,0,0,0,0
3268,3268,1,2,1,0,1,0,5,0,0,0,0,1,0
2923,2923,0,2,1,0,0,0,6,0,0,0,0,1,0
2123,2123,0,1,1,0,0,0,8,0,0,0,0,0,0
2079,2079,0,2,1,0,1,0,6,0,0,0,0,0,0
448,448,1,1,0,0,0,0,9,0,0,0,0,1,0
2851,2851,0,1,0,4,0,0,1,0,0,0,0,1,0
1369,1369,1,2,0,0,0,1,3,0,0,0,0,0,0
4392,4392,0,1,2,5,0,1,1,0,0,0,0,1,0
5263,5263,0,1,2,0,0,0,7,0,0,0,0,1,0
3843,3843,0,2,1,1,0,0,1,0,0,0,0,0,0
5882,5882,0,1,3,0,0,0,1,0,0,0,0,1,0
1204,1204,0,1,1,0,1,1,6,0,0,0,0,1,0
5205,5205,0,1,0,0,0,1,5,0,0,0,0,0,0
5418,5418,1,1,0,0,0,1,6,1,0,0,0,0,0
6873,6873,0,1,0,0,0,0,5,0,0,0,0,0,0
1594,1594,0,2,1,0,0,0,2,0,0,0,0,0,0
787,787,0,1,0,0,0,1,6,0,0,0,0,1,0
236,236,1,1,3,0,0,1,1,0,0,0,0,0,0
6252,6252,0,1,0,0,0,0,3,0,0,0,0,1,0
3640,3640,0,1,0,0,0,0,7,0,0,0,0,1,0
6587,6587,0,1,0,0,1,1,9,0,0,0,0,1,1
12,12,1,2,1,0,0,0,1,0,0,0,0,1,0
5293,5293,0,1,1,0,0,1,3,0,0,0,0,0,0
2908,2908,0,1,0,0,1,0,10,0,0,0,0,1,0
4813,4813,1,1,1,2,0,1,3,0,0,0,0,0,0
4669,4669,1,1,0,0,0,0,3,0,0,0,0,0,0
1680,1680,0,1,0,4,0,0,8,0,0,0,0,1,0
3070,3070,0,1,0,0,1,1,9,0,0,0,0,1,1
2614,2614,1,1,1,0,0,0,4,0,0,0,0,1,0
6344,6344,0,1,0,0,0,0,3,0,0,0,0,1,0
2726,2726,0,1,1,0,0,0,2,0,0,0,0,0,0
6167,6167,0,1,0,0,0,0,10,0,0,0,0,1,0
3981,3981,0,2,0,0,1,0,9,0,0,0,0,1,0
2275,2275,0,1,0,0,0,0,7,0,0,0,0,1,0
2148,2148,0,1,1,4,0,0,4,0,0,0,0,1,0
2917,2917,0,1,1,0,1,1,8,0,0,0,0,0,0
4663,4663,0,1,3,0,0,0,5,0,0,0,0,1,0
3258,3258,1,1,0,0,1,0,8,0,0,0,0,0,0
2117,2117,1,1,3,2,0,0,1,0,0,0,0,0,0
5858,5858,0,1,0,2,1,0,7,0,0,0,0,1,0
851,851,1,1,0,1,0,0,5,0,0,0,0,0,0
3494,3494,0,1,0,0,1,1,7,0,0,0,0,1,1
6038,6038,0,2,1,0,0,0,4,0,0,0,0,0,0
5051,5051,0,1,0,0,0,0,9,0,0,0,0,1,0
597,597,0,3,0,0,1,0,6,0,0,0,0,1,0
6031,6031,0,1,0,0,1,0,10,0,0,0,0,1,0
984,984,0,2,0,0,0,1,1,0,0,0,0,0,0
5715,5715,0,1,3,0,0,0,9,0,0,0,0,1,1
1159,1159,1,1,0,0,0,1,3,0,0,0,0,1,1
4558,4558,0,1,1,0,0,0,5,0,0,0,0,0,0
967,967,0,2,2,5,0,0,1,0,0,0,0,1,0
5907,5907,0,1,0,0,0,0,5,0,0,0,0,0,0
1242,1242,0,1,0,6,0,0,9,0,0,0,0,1,0
146,146,1,1,0,0,0,0,10,0,0,0,0,1,1
286,286,0,1,0,0,0,0,3,0,0,0,0,1,0
739,739,0,1,3,1,0,0,2,0,0,0,0,1,0
1307,1307,0,2,1,5,0,1,1,0,0,0,0,0,0
1976,1976,0,1,3,0,0,0,2,0,0,0,0,1,0
3029,3029,0,1,1,0,0,0,5,0,0,0,0,0,0
904,904,0,2,1,0,0,0,1,0,0,0,0,0,0
4448,4448,0,1,1,0,0,1,1,0,0,0,0,1,1
165,165,0,1,2,0,1,0,9,0,0,0,0,1,0
3802,3802,0,1,0,0,0,1,7,0,0,0,0,1,0
881,881,0,2,0,1,0,1,1,0,0,0,0,0,0
4225,4225,1,1,1,4,0,1,1,0,0,0,0,1,1
6491,6491,0,1,1,0,0,1,1,0,0,0,0,1,0
1201,1201,0,2,1,5,0,0,3,0,0,0,0,0,0
2643,2643,1,1,1,1,0,0,4,0,0,0,0,1,0
5271,5271,1,1,0,1,0,1,7,0,0,0,0,0,0
4747,4747,0,1,0,1,2,0,9,0,0,0,0,1,0
653,653,0,1,0,0,0,0,4,0,0,0,0,0,0
5370,5370,0,1,1,0,0,0,5,0,0,0,0,1,1
3633,3633,0,1,1,0,0,0,2,0,0,0,0,1,0
17,17,0,1,1,0,0,0,3,0,0,0,0,1,0
3199,3199,0,1,0,0,0,0,8,0,0,0,0,1,0
2289,2289,0,1,1,0,1,0,7,0,0,0,0,1,0
6266,6266,0,2,0,2,0,1,3,0,0,0,0,1,0
5629,5629,0,1,0,0,0,0,10,0,0,0,0,1,1
3353,3353,1,1,1,0,0,1,5,0,0,0,0,0,0
4257,4257,0,1,3,0,0,0,1,0,0,0,0,0,0
237,237,1,1,3,0,0,0,2,0,0,0,0,0,0
6655,6655,0,1,0,0,0,1,10,0,0,0,0,1,0
1338,1338,0,1,0,0,0,0,1,0,0,0,0,1,0
4238,4238,0,1,0,0,0,1,7,0,0,0,0,0,0
5761,5761,0,2,1,0,0,0,1,0,0,0,0,0,0
6620,6620,0,1,0,0,0,0,7,0,0,0,0,1,0
1532,1532,0,1,3,0,0,0,1,0,0,0,0,0,0
4281,4281,0,1,1,6,0,0,8,0,0,0,0,1,0
6196,6196,1,1,1,0,1,0,9,0,0,0,0,1,1
1114,1114,0,2,0,0,1,1,9,0,0,0,0,1,0
6285,6285,0,1,0,0,0,0,7,0,0,0,0,1,1
1413,1413,1,2,0,0,0,0,6,0,0,0,0,0,0
6584,6584,0,1,1,1,0,0,2,0,0,0,0,0,0
2500,2500,0,1,0,0,1,1,4,0,0,0,0,1,0
1918,1918,1,1,0,5,0,1,1,0,0,0,0,0,0
1960,1960,0,2,0,0,0,0,2,0,0,0,0,0,0
4265,4265,0,1,2,0,0,1,2,0,0,0,0,1,0
6689,6689,0,2,1,1,0,1,1,0,0,0,0,1,0
1781,1781,0,2,0,1,0,0,1,0,0,0,0,0,0
3706,3706,0,1,1,0,0,0,9,0,0,0,0,1,0
4088,4088,1,1,0,0,0,0,7,0,0,0,0,0,0
6814,6814,1,1,0,0,1,0,8,0,0,0,0,1,0
6147,6147,0,2,0,1,2,0,5,0,0,0,0,0,0
2805,2805,0,2,0,0,2,0,8,0,0,0,0,1,0
5891,5891,1,1,0,1,0,1,1,0,0,0,0,0,0
6297,6297,0,1,0,0,1,0,8,1,0,0,0,0,0
227,227,0,1,1,0,0,0,8,0,0,0,0,1,0
4409,4409,0,1,0,0,0,1,6,1,0,0,0,0,0
1796,1796,0,1,0,0,0,0,9,0,0,0,0,0,0
6186,6186,1,2,1,5,0,1,1,0,0,0,0,0,0
5065,5065,0,1,0,0,0,0,5,0,0,0,0,1,1
626,626,0,1,1,0,0,0,1,0,0,0,0,1,1
704,704,0,1,0,0,0,0,3,0,0,0,0,0,0
5947,5947,0,1,0,0,0,0,4,0,0,0,0,0,0
1102,1102,0,1,1,0,0,0,5,0,0,0,0,1,0
1963,1963,0,1,0,0,0,1,4,0,0,0,0,1,1
353,353,0,1,0,0,0,0,3,0,0,0,0,1,0
6279,6279,1,1,0,0,0,0,6,0,0,0,0,1,1
3662,3662,1,1,1,1,0,1,3,0,0,0,0,1,0
6482,6482,0,1,1,0,0,0,2,0,0,0,0,0,0
5543,5543,0,1,3,0,0,1,4,0,0,0,0,0,0
3122,3122,0,1,1,0,0,1,1,0,0,0,0,0,0
3766,3766,1,1,0,0,0,1,2,0,0,0,0,0,0
3454,3454,0,2,1,5,0,0,1,0,0,0,0,0,0
2751,2751,0,1,0,0,0,0,4,0,0,0,0,1,0
5399,5399,0,1,0,0,0,0,2,0,0,0,0,0,0
3648,3648,0,1,0,0,0,0,8,0,0,0,0,1,1
4387,4387,0,1,0,0,2,1,9,0,0,0,0,1,1
4329,4329,1,1,0,0,0,0,3,0,0,0,0,0,0
624,624,1,1,0,0,1,0,2,0,0,0,0,1,0
455,455,0,1,2,0,0,0,10,0,0,0,0,0,0
4043,4043,0,2,1,5,0,1,1,0,0,0,0,0,0
3013,3013,0,1,0,0,0,0,7,0,0,0,0,1,0
5395,5395,1,1,2,0,0,0,2,0,0,0,0,0,0
6817,6817,0,1,1,0,0,1,5,0,0,0,0,1,0
5209,5209,0,1,0,0,0,0,9,0,0,0,0,1,0
6637,6637,0,1,0,0,1,1,4,0,0,0,0,1,0
3526,3526,1,2,1,5,0,1,1,0,0,0,0,0,0
2345,2345,1,2,2,2,0,0,1,0,0,0,0,0,0
5343,5343,0,2,2,5,0,0,1,0,0,0,0,0,0
272,272,0,1,1,0,0,0,1,0,0,0,0,0,0
2996,2996,0,2,1,0,0,0,5,0,0,0,0,1,0
2536,2536,0,1,1,0,0,1,8,0,0,0,0,1,0
5562,5562,1,1,3,0,0,0,6,0,0,0,0,1,0
2550,2550,0,1,1,4,0,0,2,0,0,0,0,1,0
5825,5825,0,0,0,0,0,1,5,0,0,0,0,1,0
1791,1791,0,1,3,0,0,0,5,0,0,0,0,0,0
581,581,1,2,1,5,0,1,1,0,0,0,0,0,0
3500,3500,0,1,1,1,1,0,5,0,0,0,0,1,0
6623,6623,0,1,0,0,0,1,4,0,0,0,0,0,0
4566,4566,0,1,1,0,0,0,9,0,0,0,0,0,0
5093,5093,0,1,1,0,0,0,4,0,0,0,0,0,0
5883,5883,0,1,0,0,0,1,2,0,0,0,0,1,0
774,774,1,1,1,0,0,0,5,1,0,0,0,0,0
2115,2115,0,1,0,0,0,0,3,0,0,0,0,0,0
3615,3615,0,1,0,0,0,0,4,0,0,0,0,0,0
6565,6565,0,2,0,1,2,0,7,0,0,0,0,1,0
657,657,0,1,0,0,0,0,7,0,0,0,0,0,0
4543,4543,0,3,0,0,1,1,6,0,0,0,0,0,0
4211,4211,0,1,0,0,0,0,4,0,0,0,0,0,0
2303,2303,0,1,0,0,1,0,6,0,0,0,0,1,0
189,189,1,1,1,0,0,1,3,0,0,0,0,0,0
841,841,0,1,0,0,0,0,3,0,0,0,0,0,0
4926,4926,0,1,3,0,1,0,6,0,0,0,0,1,1
6251,6251,0,1,0,0,0,0,6,0,0,0,0,1,0
6041,6041,0,2,0,0,0,0,2,0,0,0,0,1,0
1270,1270,1,1,0,0,0,0,4,0,0,0,0,1,0
977,977,0,1,3,0,0,0,2,0,0,0,0,1,0
3664,3664,1,2,0,2,0,0,1,0,0,0,0,0,0
1151,1151,0,2,0,0,0,1,1,0,0,0,0,0,0
3854,3854,0,0,0,0,0,0,5,0,0,0,0,1,0
4776,4776,0,1,0,0,0,0,10,0,0,0,0,1,0
2808,2808,0,1,1,0,1,0,9,0,0,0,0,1,0
5030,5030,0,1,0,0,0,0,3,0,0,0,0,0,0
6645,6645,0,1,0,0,0,1,5,0,0,0,0,1,0
6836,6836,0,1,0,0,0,0,7,0,0,0,0,1,0
3519,3519,0,1,1,0,0,1,6,0,0,0,0,1,0
2906,2906,0,1,0,0,0,0,1,0,0,0,0,1,0
4734,4734,1,0,3,0,0,1,5,0,0,0,0,0,0
3364,3364,0,1,0,0,1,0,8,0,0,0,0,1,0
4553,4553,0,1,0,0,2,1,6,0,0,0,0,1,0
6877,6877,0,1,2,0,0,0,2,0,0,0,0,0,0
2966,2966,0,1,1,0,0,1,5,0,0,0,0,0,0
4428,4428,0,1,2,0,0,1,5,0,0,0,0,0,0
6247,6247,0,0,0,0,0,0,10,0,0,0,0,1,1
2606,2606,0,1,0,0,0,0,9,0,0,0,0,1,0
6796,6796,0,3,1,3,0,0,1,0,0,0,0,0,0
4868,4868,0,1,0,4,0,0,7,0,0,0,0,1,0
6415,6415,0,1,0,0,1,0,9,0,0,0,0,0,0
1804,1804,0,1,1,0,0,1,7,0,0,0,0,0,0
5972,5972,0,1,1,1,0,1,4,0,0,0,0,0,0
2328,2328,0,2,1,0,0,0,8,0,0,0,0,1,0
2582,2582,1,2,1,0,0,1,1,0,0,0,0,0,0
5698,5698,0,2,2,0,0,1,1,0,0,0,0,0,0
386,386,0,3,1,1,0,0,1,0,0,0,0,0,0
1765,1765,0,1,0,0,0,1,7,0,0,0,0,0,0
3403,3403,0,0,0,0,0,0,10,0,0,0,0,1,0
3059,3059,0,1,0,0,0,0,2,0,0,0,0,1,0
5913,5913,1,1,0,0,0,0,7,0,0,0,0,0,0
4205,4205,1,1,0,0,0,1,1,0,0,0,0,0,0
6369,6369,1,2,1,1,0,1,3,0,0,0,0,0,0
5352,5352,0,1,0,0,2,1,9,0,0,0,0,1,1
2095,2095,0,1,0,0,0,0,6,0,0,0,0,0,0
2375,2375,0,3,1,4,0,1,1,0,0,0,0,0,0
4287,4287,0,1,0,0,0,0,4,0,0,0,0,1,0
794,794,0,1,0,0,0,0,8,0,0,0,0,1,1
3392,3392,0,1,1,1,2,0,10,0,0,0,0,0,0
6827,6827,0,1,1,0,0,0,3,0,0,0,0,0,0
2154,2154,0,1,2,0,0,0,10,0,0,0,0,1,0
2965,2965,0,1,0,0,0,0,5,0,0,0,0,1,0
1966,1966,0,2,1,5,0,1,8,0,0,0,0,1,1
6743,6743,0,0,0,0,0,0,10,0,0,0,0,1,1
790,790,0,1,0,0,1,0,8,0,0,0,0,1,0
529,529,0,1,0,0,0,0,5,0,0,0,0,1,1
1993,1993,0,2,0,0,0,0,5,0,0,0,0,0,0
284,284,0,1,0,0,0,0,4,0,0,0,0,1,0
1085,1085,0,2,1,3,0,0,1,0,0,0,0,0,0
1762,1762,0,1,0,0,1,0,10,0,0,0,0,0,0
1320,1320,0,1,1,0,0,1,6,0,0,0,0,1,0
5174,5174,0,1,0,0,0,0,3,0,0,0,0,1,0
4159,4159,1,1,0,0,0,1,4,0,0,0,0,0,0
95,95,0,1,1,0,0,0,4,0,0,0,0,0,0
1770,1770,0,1,0,0,0,0,3,0,0,0,0,1,0
4253,4253,0,2,0,0,0,0,2,0,0,0,0,1,0
3141,3141,1,1,1,0,0,0,5,0,0,0,0,1,0
4298,4298,1,2,1,5,0,1,2,0,0,0,0,0,0
3996,3996,0,2,1,0,0,1,1,0,0,0,0,1,1
504,504,0,1,0,0,0,0,2,0,0,0,0,0,0
1472,1472,0,2,1,0,0,0,1,0,0,0,0,0,0
2937,2937,0,1,0,0,0,0,10,0,0,0,0,1,0
3529,3529,0,2,1,0,0,0,1,0,0,0,0,1,0
424,424,0,1,0,0,0,1,2,0,0,0,0,1,1
2118,2118,1,1,1,1,0,0,1,0,0,0,0,0,0
5870,5870,0,3,2,1,0,0,1,0,0,0,0,0,0
931,931,1,1,0,0,0,0,4,0,0,0,0,0,0
4638,4638,1,1,1,0,1,1,10,0,0,0,0,1,0
2664,2664,0,1,0,0,0,1,6,0,0,0,0,0,0
3446,3446,0,2,3,1,0,1,2,0,0,0,0,0,0
6217,6217,0,1,0,0,0,0,5,0,0,0,0,1,1
2524,2524,0,1,0,0,0,0,1,0,0,0,0,0,0
5188,5188,0,1,0,4,1,1,6,0,0,0,0,1,0
408,408,0,1,0,0,0,0,7,0,0,0,0,0,0
5237,5237,0,1,0,0,0,1,3,0,0,0,0,0,0
717,717,0,1,0,0,1,1,9,2,0,0,0,0,0
4000,4000,0,2,0,1,0,0,1,0,0,0,0,0,0
4921,4921,0,1,2,0,0,0,2,0,0,0,0,1,0
6622,6622,1,1,0,0,0,0,3,0,0,0,0,0,0
635,635,0,2,1,1,0,1,1,0,0,0,0,0,0
4293,4293,0,1,1,0,0,0,8,0,0,0,0,0,0
5929,5929,1,2,1,1,0,1,2,0,0,0,0,0,0
2149,2149,0,1,0,0,0,0,5,0,0,0,0,1,0
1124,1124,1,1,0,4,0,1,3,0,0,0,0,0,0
3483,3483,0,1,0,0,0,0,4,0,0,0,0,1,1
3274,3274,0,2,0,0,1,0,8,0,0,0,0,0,0
838,838,0,2,1,0,0,0,4,0,0,0,0,0,0
5703,5703,0,1,3,1,0,1,1,0,0,0,0,1,0
6017,6017,0,0,1,0,0,0,10,0,0,0,0,1,0
2912,2912,0,1,1,0,0,1,6,0,0,0,0,0,0
6337,6337,1,0,1,0,0,1,6,0,0,0,0,1,0
4644,4644,0,1,0,0,0,0,7,0,0,0,0,1,0
6294,6294,0,2,0,0,0,0,5,0,0,0,0,0,0
6307,6307,0,2,1,0,0,0,3,0,0,0,0,1,0
6737,6737,0,1,1,0,0,0,4,0,0,0,0,0,0
391,391,0,1,2,0,0,1,3,0,0,0,0,0,0
1329,1329,0,1,3,0,0,0,4,0,0,0,0,1,0
3460,3460,0,1,1,0,0,0,9,0,0,0,0,1,0
811,811,0,1,0,0,0,0,8,0,0,0,0,0,0
5389,5389,0,2,1,0,0,1,2,0,0,0,0,0,0
