,Unnamed: 0,sexC,ageC,raceC,MC,priors_count_C,c_charge_degree,decile_score,c_days_from_compas_C,juv_fel_count_C,juv_misd_count_C,juv_other_count_C,is_recid,is_violent_recid
1233,1233,0,2,0,0,0,0,5,0,0,0,0,0,0
5359,5359,0,2,1,0,0,1,1,0,0,0,0,0,0
1960,1960,0,2,0,0,0,0,2,0,0,0,0,0,0
4230,4230,0,3,2,0,0,0,1,0,0,0,0,0,0
2207,2207,0,2,2,1,0,0,1,0,0,0,0,0,0
4812,4812,0,1,1,0,0,1,1,0,0,0,0,1,0
4273,4273,0,1,2,1,0,0,1,0,0,0,0,0,0
4302,4302,1,1,0,4,0,1,6,0,0,0,0,0,0
670,670,0,2,0,0,0,0,1,0,0,0,0,0,0
4591,4591,0,1,0,0,3,0,10,0,0,0,0,1,1
3109,3109,0,1,2,1,0,1,2,0,0,0,0,0,0
3793,3793,0,1,0,0,0,0,8,0,0,0,0,0,0
5658,5658,1,1,2,1,0,1,1,0,0,0,0,0,0
5260,5260,0,1,1,0,0,0,8,0,0,0,0,1,0
3967,3967,0,1,0,0,0,1,5,0,0,0,0,1,0
2486,2486,0,1,0,0,0,0,10,0,0,0,0,1,0
3838,3838,1,1,1,0,0,0,3,0,0,0,0,0,0
3132,3132,0,1,0,0,0,1,2,0,0,0,0,1,0
6240,6240,1,1,0,0,0,0,9,0,0,0,0,0,0
3046,3046,1,1,0,0,0,0,6,0,0,0,0,0,0
3778,3778,0,2,3,1,0,0,1,0,0,0,0,0,0
201,201,0,2,1,5,0,0,1,0,0,0,0,1,0
975,975,0,1,0,0,2,0,5,0,0,0,0,1,0
385,385,0,1,1,0,0,0,2,0,0,0,0,0,0
5199,5199,0,1,3,1,0,0,2,0,0,0,0,0,0
6640,6640,0,1,0,0,0,0,6,0,0,0,0,1,0
3710,3710,0,2,1,0,0,1,3,0,0,0,0,1,0
1164,1164,0,1,0,1,0,1,2,0,0,0,0,0,0
6153,6153,0,1,1,4,0,1,4,0,0,0,0,1,1
337,337,0,1,2,0,0,1,8,0,0,0,0,0,0
6659,6659,0,1,3,0,0,0,8,0,0,0,0,1,0
5771,5771,0,1,0,0,0,1,8,0,0,0,0,0,0
5474,5474,0,3,1,0,0,0,3,0,0,0,0,1,0
5448,5448,0,1,0,0,0,1,10,9,0,0,0,1,0
2055,2055,0,2,0,0,0,0,5,0,0,0,0,1,0
5717,5717,0,1,1,0,0,0,9,0,0,0,1,1,1
1690,1690,0,2,1,5,0,1,1,0,0,0,0,0,0
1216,1216,0,1,1,0,0,1,1,0,0,0,0,0,0
3529,3529,0,2,1,0,0,0,1,0,0,0,0,1,0
2574,2574,0,1,0,0,0,0,9,0,0,0,0,0,0
6301,6301,1,1,1,2,0,0,5,0,0,0,0,1,0
37,37,0,1,1,0,0,1,2,0,0,0,0,0,0
2465,2465,1,1,0,0,0,0,9,0,0,0,0,1,0
1006,1006,1,1,1,1,0,0,1,0,0,0,0,0,0
4002,4002,0,2,0,0,1,0,1,0,0,0,0,1,0
1288,1288,0,1,0,0,0,1,8,0,0,0,0,0,0
4176,4176,0,1,0,0,0,0,10,0,0,0,0,1,0
515,515,0,1,2,0,0,0,6,0,0,0,0,1,0
1481,1481,0,2,2,0,0,0,1,0,0,0,0,1,0
1226,1226,0,1,2,0,0,1,2,0,0,0,0,1,0
4098,4098,0,2,0,0,0,1,1,0,0,0,0,1,0
4043,4043,0,2,1,5,0,1,1,0,0,0,0,0,0
2230,2230,1,1,1,0,0,0,1,0,0,0,0,1,0
1692,1692,1,1,0,0,0,1,6,1,0,0,0,0,0
3502,3502,0,1,1,0,0,1,10,0,0,0,0,1,0
5528,5528,0,2,2,1,0,1,1,0,0,0,0,0,0
3264,3264,0,1,2,1,0,1,2,0,0,0,0,0,0
6538,6538,0,1,0,0,0,0,3,0,0,0,0,0,0
2048,2048,0,1,0,0,0,0,9,0,0,0,0,1,0
3494,3494,0,1,0,0,1,1,7,0,0,0,0,1,1
4459,4459,0,2,0,0,0,0,1,0,0,0,0,0,0
448,448,1,1,0,0,0,0,9,0,0,0,0,1,0
879,879,0,3,0,0,0,1,9,2,0,0,0,0,0
4243,4243,0,2,2,2,0,0,3,0,0,0,0,0,0
5002,5002,0,1,0,0,0,1,7,3,0,0,0,0,0
722,722,0,1,0,0,0,0,7,0,0,0,0,1,0
2201,2201,1,1,0,0,1,0,10,0,0,0,0,1,1
786,786,0,2,1,0,0,0,4,0,0,0,0,0,0
5406,5406,0,1,0,0,0,0,5,0,0,0,0,1,0
282,282,0,1,0,0,0,1,4,0,0,0,0,0,0
4167,4167,0,1,1,0,0,0,2,0,0,0,0,1,0
5993,5993,0,1,0,0,0,0,4,0,0,0,0,0,0
43,43,0,1,1,0,1,1,10,0,0,0,0,1,1
6409,6409,0,1,1,0,0,1,7,0,0,0,0,0,0
923,923,0,1,0,0,0,0,1,0,0,0,0,0,0
1382,1382,0,2,0,0,0,0,2,0,0,0,0,0,0
454,454,0,2,1,1,0,0,1,0,0,0,0,0,0
6051,6051,1,1,0,0,0,1,2,0,0,0,0,0,0
3549,3549,0,1,1,0,0,0,6,0,0,0,0,1,0
3983,3983,0,1,0,0,1,0,10,0,0,0,0,1,0
5200,5200,0,1,0,0,0,0,4,0,0,0,0,0,0
4779,4779,0,1,1,0,0,0,5,0,0,0,0,1,0
3309,3309,0,1,0,0,0,0,5,0,0,0,0,1,0
1641,1641,0,1,0,4,0,0,3,5,0,0,0,0,0
6277,6277,0,2,1,4,0,0,1,0,0,0,0,0,0
2490,2490,0,1,1,0,0,1,2,0,0,0,0,0,0
2811,2811,0,1,0,0,0,0,3,0,0,0,0,1,0
4102,4102,0,1,0,0,0,1,6,0,0,0,0,0,0
3273,3273,0,1,0,0,3,0,10,0,0,0,0,0,0
5907,5907,0,1,0,0,0,0,5,0,0,0,0,0,0
338,338,0,1,3,1,0,1,1,0,0,0,0,0,0
2930,2930,0,1,0,0,0,1,8,0,0,0,0,1,0
6561,6561,0,2,0,0,2,0,3,0,0,0,0,1,0
3900,3900,1,1,3,0,0,0,3,0,0,0,0,0,0
2315,2315,1,2,0,1,1,0,9,0,0,0,0,0,0
3186,3186,0,1,2,0,0,0,9,0,0,0,0,0,0
5919,5919,0,1,2,1,0,1,2,0,0,0,0,0,0
3685,3685,0,2,1,0,0,0,3,0,0,0,0,1,0
6019,6019,0,1,0,0,0,1,3,0,0,0,0,0,0
6155,6155,0,1,0,0,0,1,5,0,0,0,0,1,0
4142,4142,0,1,2,6,0,0,2,0,0,0,0,1,0
589,589,0,1,2,0,0,0,5,0,0,0,0,1,1
1711,1711,1,1,0,0,0,0,3,0,0,0,0,1,0
3574,3574,0,2,1,0,0,0,9,0,0,0,0,1,0
6200,6200,1,1,0,0,0,1,1,0,0,0,0,1,1
4236,4236,0,1,0,0,1,0,9,0,0,0,0,1,0
1995,1995,0,1,1,0,0,0,8,0,0,0,0,1,1
3285,3285,0,1,3,4,0,1,2,0,0,0,0,0,0
3658,3658,0,1,0,0,2,0,10,0,0,0,0,1,0
3093,3093,0,1,0,0,1,0,10,0,0,0,0,1,0
6221,6221,0,1,0,4,1,0,10,0,0,0,0,1,0
5025,5025,0,2,1,5,0,1,1,0,0,0,0,0,0
6546,6546,1,2,0,0,0,1,2,0,0,0,0,0,0
4353,4353,0,1,1,0,0,1,4,0,0,0,0,0,0
1706,1706,0,1,1,0,0,0,7,0,0,0,0,0,0
3879,3879,0,1,0,0,0,1,5,0,0,0,0,0,0
6289,6289,0,1,1,0,0,0,6,0,0,0,0,1,0
6734,6734,1,2,1,0,0,1,3,0,0,0,0,0,0
499,499,0,1,1,0,0,0,4,0,0,0,0,1,0
2728,2728,1,3,3,5,0,0,1,0,0,0,0,0,0
3171,3171,0,1,0,0,0,1,10,0,0,0,0,1,0
2043,2043,1,2,1,0,0,0,1,0,0,0,0,0,0
5369,5369,1,3,1,1,0,1,1,0,0,0,0,0,0
6658,6658,0,1,0,0,0,1,10,0,0,0,0,1,1
320,320,0,1,1,0,0,0,5,0,0,0,0,0,0
2596,2596,0,1,0,0,0,0,5,0,0,0,0,0,0
87,87,0,3,1,0,0,0,1,0,0,0,0,0,0
980,980,0,1,0,4,0,0,2,0,0,0,0,0,0
1037,1037,0,1,0,0,1,0,10,0,0,0,0,1,1
3587,3587,1,1,0,0,2,0,10,0,0,0,0,1,1
5755,5755,0,1,2,0,0,1,2,9,0,0,0,1,0
3981,3981,0,2,0,0,1,0,9,0,0,0,0,1,0
1072,1072,0,1,1,0,0,1,2,0,0,0,0,1,0
3531,3531,0,1,0,0,0,0,6,0,0,0,0,1,1
5019,5019,1,1,0,0,0,1,5,0,0,0,0,1,0
4918,4918,0,1,2,0,0,0,6,0,0,0,0,1,1
4507,4507,0,1,1,0,0,0,5,0,0,0,0,0,0
3560,3560,1,2,1,1,0,1,1,0,0,0,0,0,0
4267,4267,0,2,2,1,1,0,3,0,0,0,0,0,0
353,353,0,1,0,0,0,0,3,0,0,0,0,1,0
5360,5360,0,1,2,0,0,1,2,0,0,0,0,0,0
1761,1761,0,1,0,0,0,1,10,0,0,0,0,0,0
4680,4680,0,1,1,0,0,0,3,0,0,0,0,0,0
343,343,0,1,1,0,0,0,4,0,0,0,0,0,0
2534,2534,0,1,0,1,0,0,3,1,0,0,0,1,0
5775,5775,1,1,0,0,0,0,5,0,0,0,0,0,0
6273,6273,0,1,1,0,0,0,4,0,0,0,0,0,0
176,176,1,1,1,0,0,0,5,0,0,0,0,1,0
4241,4241,1,2,0,1,2,1,9,0,0,0,0,1,0
2608,2608,0,0,0,0,0,0,10,0,0,0,0,1,1
1133,1133,1,1,0,1,0,0,4,0,0,0,0,1,0
1143,1143,1,1,0,0,0,0,10,0,0,0,0,0,0
3594,3594,0,1,0,0,1,1,7,0,0,0,0,1,0
3617,3617,0,1,1,0,0,0,3,0,0,0,0,0,0
659,659,0,1,0,0,0,1,5,0,0,0,0,0,0
126,126,0,2,1,1,0,1,2,0,0,0,0,1,0
1713,1713,0,2,2,0,0,1,1,0,0,0,0,0,0
3604,3604,0,1,0,0,0,0,6,0,0,0,0,0,0
1050,1050,0,3,0,2,0,0,1,0,0,0,0,0,0
6090,6090,0,1,0,0,0,0,4,0,0,0,0,1,0
4883,4883,0,1,0,1,0,0,6,0,0,0,0,1,0
4823,4823,0,2,1,1,1,0,3,0,0,0,0,1,0
5388,5388,0,1,0,0,0,0,6,0,0,0,0,0,0
3467,3467,1,1,0,0,0,1,2,0,0,0,0,0,0
5412,5412,1,1,1,0,0,1,5,0,0,0,0,0,0
4061,4061,0,1,1,0,0,1,2,0,0,0,0,0,0
3226,3226,1,1,0,0,0,0,9,0,0,0,0,0,0
1081,1081,1,1,2,0,0,0,3,0,0,0,0,1,0
571,571,0,1,0,0,0,1,8,0,0,0,0,1,0
6836,6836,0,1,0,0,0,0,7,0,0,0,0,1,0
5255,5255,0,2,2,1,0,1,1,0,0,0,0,1,0
885,885,1,3,2,5,0,1,1,0,0,0,0,0,0
4939,4939,0,1,1,0,2,0,2,0,0,0,0,1,0
2724,2724,0,2,1,2,0,0,2,0,0,0,0,1,0
1790,1790,0,1,1,0,0,1,8,0,0,0,0,1,1
3600,3600,0,2,0,0,1,0,6,0,0,0,0,1,1
4831,4831,0,1,0,0,0,0,7,0,0,0,0,0,0
6431,6431,0,1,0,0,1,0,7,0,0,0,0,1,0
3530,3530,0,2,2,0,0,1,1,9,0,0,0,1,1
776,776,0,1,0,0,0,0,3,0,0,0,0,0,0
1825,1825,0,1,0,0,0,1,7,0,0,0,0,0,0
1181,1181,0,1,3,0,0,0,4,0,0,0,0,0,0
3639,3639,0,1,1,0,0,1,8,0,0,0,0,1,1
6777,6777,1,1,0,0,0,0,6,0,0,0,0,0,0
856,856,0,1,2,0,0,1,1,1,0,0,0,0,0
1463,1463,1,1,0,0,0,1,7,0,0,0,0,1,0
1495,1495,0,1,2,0,0,1,5,0,0,0,0,1,0
3807,3807,0,2,0,0,0,0,7,1,0,0,0,0,0
5877,5877,0,1,1,0,0,0,2,0,0,0,0,0,0
6172,6172,0,1,0,0,1,0,9,0,0,0,0,1,0
5779,5779,0,1,0,0,0,0,4,0,0,0,0,1,0
5531,5531,0,1,0,0,0,1,1,0,0,0,0,0,0
1404,1404,0,1,0,0,1,0,10,0,0,0,0,1,0
1122,1122,0,1,0,0,0,0,7,0,0,0,0,1,1
2552,2552,1,1,1,5,0,0,4,0,0,0,0,0,0
6192,6192,0,1,0,0,1,0,6,0,0,0,0,0,0
5107,5107,1,0,1,0,0,0,5,0,0,0,0,0,0
5196,5196,1,1,1,0,0,1,6,0,0,0,0,0,0
564,564,0,1,0,0,0,1,3,0,0,0,0,1,1
1546,1546,0,1,1,2,1,0,6,0,0,0,0,1,0
2617,2617,0,1,1,1,0,1,3,0,0,0,0,1,0
765,765,0,3,2,1,0,1,1,0,0,0,0,0,0
707,707,0,1,0,0,0,0,2,0,0,0,0,0,0
3050,3050,0,2,1,2,0,0,3,0,0,0,0,1,0
5142,5142,1,1,1,0,0,1,3,0,0,0,0,0,0
2769,2769,1,2,1,5,0,1,2,0,0,0,0,0,0
2644,2644,0,1,0,0,1,0,10,0,0,0,0,1,0
746,746,0,1,1,2,0,1,4,0,0,0,0,1,0
3501,3501,0,1,1,1,0,1,4,0,0,0,0,1,1
2921,2921,0,1,0,0,0,0,8,0,0,0,0,0,0
1032,1032,0,1,1,0,0,1,5,0,0,0,0,0,0
6109,6109,0,2,1,1,0,1,1,0,0,0,0,0,0
6116,6116,1,1,0,0,1,1,7,0,0,0,0,1,0
4936,4936,0,1,0,0,0,0,9,0,0,0,0,1,0
543,543,1,1,0,0,0,0,2,0,0,0,0,1,1
2621,2621,0,1,1,0,0,0,3,0,0,0,0,0,0
1340,1340,0,1,1,0,0,1,4,0,0,0,0,1,0
3031,3031,0,1,0,0,0,0,10,0,0,0,0,0,0
2964,2964,1,1,1,0,0,0,8,0,0,0,0,0,0
2179,2179,0,1,1,0,0,1,1,0,0,0,0,1,1
3098,3098,0,1,0,0,0,1,8,0,0,0,0,1,0
1403,1403,1,1,0,0,0,0,9,0,0,0,0,0,0
6806,6806,1,1,1,0,0,0,4,0,0,0,0,0,0
2463,2463,0,0,0,0,0,0,4,0,0,0,0,1,0
6573,6573,0,1,1,0,0,1,3,0,0,0,0,0,0
6308,6308,0,1,0,0,0,1,2,0,0,0,0,0,0
4947,4947,0,1,0,0,0,0,3,0,0,0,0,0,0
6004,6004,0,1,1,0,1,0,4,0,0,0,0,1,1
7,7,0,2,3,1,0,0,4,0,0,0,0,0,0
1967,1967,0,1,0,0,1,0,6,0,0,0,0,1,0
2733,2733,0,1,0,0,0,0,9,0,0,0,0,0,0
1266,1266,0,1,3,5,0,1,2,0,0,0,0,0,0
3143,3143,0,2,0,1,0,0,7,0,0,0,0,0,0
5245,5245,0,2,3,1,0,0,1,0,0,0,0,1,0
1306,1306,1,1,0,4,0,0,2,0,0,0,0,0,0
6627,6627,0,1,0,0,1,1,10,0,0,0,0,0,0
4266,4266,0,1,0,0,0,0,3,0,0,0,0,0,0
3776,3776,0,1,1,0,0,1,4,0,0,0,0,1,1
772,772,0,1,0,0,0,0,1,0,0,0,0,1,0
6634,6634,0,1,0,4,0,0,6,0,0,0,0,0,0
1765,1765,0,1,0,0,0,1,7,0,0,0,0,0,0
3817,3817,0,1,0,0,1,1,10,0,0,0,0,1,0
33,33,0,1,1,0,0,1,8,0,0,0,0,0,0
97,97,1,1,1,0,0,0,4,0,0,0,0,0,0
6141,6141,1,1,0,0,0,0,9,0,0,0,0,1,0
4959,4959,0,2,1,1,0,1,1,0,0,0,0,0,0
4051,4051,0,2,1,0,0,0,5,0,0,0,0,1,1
6774,6774,1,1,0,0,0,0,4,0,0,0,0,1,0
3541,3541,0,1,1,0,0,0,5,0,0,0,0,0,0
3129,3129,0,1,1,0,0,0,1,0,0,0,0,0,0
3937,3937,0,1,0,0,0,0,5,0,0,0,0,0,0
3892,3892,0,1,2,2,0,1,1,0,0,0,0,1,1
4395,4395,0,1,1,4,0,0,9,0,0,0,0,0,0
2908,2908,0,1,0,0,1,0,10,0,0,0,0,1,0
5137,5137,0,1,1,0,0,0,1,0,0,0,0,0,0
261,261,0,1,1,0,0,0,6,0,0,0,0,1,1
372,372,0,2,0,5,0,0,1,1,0,0,0,0,0
3199,3199,0,1,0,0,0,0,8,0,0,0,0,1,0
500,500,0,1,1,0,0,0,2,0,0,0,0,0,0
2146,2146,1,1,1,0,0,0,2,0,0,0,0,0,0
6632,6632,0,1,1,0,0,0,10,0,0,0,0,1,0
1241,1241,0,2,0,0,0,0,1,0,0,0,0,1,0
4485,4485,0,1,0,0,0,0,8,0,0,0,0,1,0
6154,6154,0,3,1,0,0,0,1,0,0,0,0,0,0
3255,3255,0,2,0,0,0,1,3,9,0,0,0,1,1
935,935,0,1,0,0,0,0,10,0,0,0,0,1,0
4181,4181,0,1,1,0,0,0,2,0,0,0,0,1,0
5271,5271,1,1,0,1,0,1,7,0,0,0,0,0,0
4269,4269,0,1,0,0,0,0,4,0,0,0,0,1,0
1038,1038,1,1,2,1,0,1,1,0,0,0,0,0,0
704,704,0,1,0,0,0,0,3,0,0,0,0,0,0
3917,3917,0,1,1,0,0,1,2,0,0,0,0,0,0
1972,1972,0,1,2,0,0,0,3,0,0,0,0,1,1
3514,3514,0,1,0,0,0,0,8,0,0,0,0,1,1
1068,1068,0,1,0,0,1,0,5,0,0,0,0,0,0
1684,1684,0,1,1,0,0,0,5,0,0,0,0,0,0
2111,2111,0,1,0,0,0,0,6,0,0,0,0,0,0
3083,3083,1,1,0,0,0,0,7,0,0,0,0,1,0
6076,6076,0,1,0,0,0,0,4,0,0,0,0,1,0
4095,4095,0,1,2,0,0,0,8,0,0,0,0,0,0
3832,3832,0,2,0,0,0,1,6,0,0,0,0,1,0
2047,2047,0,1,0,0,3,0,10,0,0,0,0,1,0
5575,5575,0,1,0,0,0,0,4,0,0,0,0,1,0
5655,5655,0,1,0,0,0,0,7,0,0,0,0,1,0
6746,6746,0,1,1,0,0,1,3,0,0,0,0,1,0
104,104,0,1,0,2,0,0,2,0,0,0,0,0,0
1372,1372,0,2,1,0,0,0,1,0,0,0,0,0,0
2583,2583,0,1,1,0,0,0,6,0,0,0,0,1,0
4394,4394,1,1,1,1,0,0,1,0,0,0,0,1,0
6099,6099,0,1,2,0,0,1,7,0,0,0,0,0,0
5644,5644,0,0,2,0,0,0,3,0,0,0,0,0,0
1146,1146,1,2,1,0,1,0,2,0,0,0,0,0,0
5642,5642,1,1,0,0,0,1,8,9,0,0,0,1,0
5833,5833,0,2,0,5,0,1,1,0,0,0,0,0,0
3526,3526,1,2,1,5,0,1,1,0,0,0,0,0,0
6507,6507,0,1,1,0,0,0,5,0,0,0,0,0,0
4527,4527,0,1,0,0,0,1,3,0,0,0,0,1,0
2547,2547,0,1,0,0,0,0,5,0,0,0,0,1,0
4397,4397,0,1,0,0,1,0,9,0,0,0,0,1,0
6300,6300,0,1,0,0,0,0,1,0,0,0,0,0,0
5691,5691,0,1,0,0,0,0,6,1,0,0,0,0,0
1178,1178,0,0,3,0,1,0,10,0,0,1,0,1,1
3378,3378,0,2,1,1,0,0,1,0,0,0,0,0,0
2973,2973,0,1,0,0,0,0,7,0,0,0,0,0,0
3060,3060,0,1,1,0,0,0,5,0,0,0,0,1,1
476,476,0,1,1,0,0,1,3,0,0,0,0,1,0
6518,6518,0,2,1,0,0,0,1,0,0,0,0,0,0
1284,1284,0,2,0,0,1,0,6,0,0,0,0,1,0
6701,6701,1,1,0,0,0,0,2,0,0,0,0,0,0
5824,5824,0,1,0,0,0,1,9,0,0,0,0,0,0
5572,5572,0,0,1,0,0,0,10,0,0,0,0,1,0
3034,3034,0,1,2,0,0,1,7,0,0,0,0,1,0
616,616,0,1,1,2,0,0,4,0,0,0,0,1,0
4272,4272,1,1,1,1,0,0,9,0,0,0,0,1,0
75,75,0,2,3,1,0,0,1,0,0,0,0,1,0
3796,3796,0,1,1,0,2,0,8,0,0,0,0,1,0
6262,6262,0,0,1,0,0,1,10,0,0,0,0,1,1
1169,1169,0,0,0,0,0,0,3,0,0,0,0,0,0
5411,5411,1,2,0,1,0,1,1,0,0,0,0,0,0
596,596,0,1,0,0,0,1,1,0,0,0,0,0,0
2665,2665,0,1,2,0,1,0,9,0,0,0,0,1,0
3744,3744,0,1,1,4,0,0,1,0,0,0,0,0,0
4465,4465,0,2,0,0,0,0,9,0,0,0,0,1,0
5542,5542,0,2,1,0,1,0,2,0,0,0,0,1,0
5377,5377,0,1,1,0,0,0,7,0,0,0,0,1,1
2175,2175,0,1,0,0,0,1,8,0,0,0,0,1,1
3037,3037,0,1,0,0,0,0,2,0,0,0,0,1,1
904,904,0,2,1,0,0,0,1,0,0,0,0,0,0
5380,5380,0,1,0,0,0,0,10,0,0,0,0,0,0
2415,2415,0,3,0,0,0,1,3,0,0,0,0,1,0
964,964,0,0,0,0,0,0,10,0,0,0,0,1,1
2368,2368,0,1,1,0,0,1,2,0,0,0,0,1,0
6800,6800,1,1,0,4,0,1,5,0,0,0,0,1,0
6681,6681,0,0,0,0,0,0,4,0,0,0,0,0,0
808,808,0,0,0,0,0,1,7,0,0,0,0,1,0
4835,4835,0,1,1,0,0,0,8,0,0,0,0,1,0
1354,1354,0,1,1,0,0,0,4,0,0,0,0,0,0
2710,2710,0,1,1,0,0,0,5,0,0,0,0,0,0
4103,4103,1,1,0,0,0,0,4,0,0,0,0,0,0
2316,2316,0,1,0,0,0,0,7,0,0,0,0,1,1
1892,1892,0,1,0,0,0,0,6,0,0,0,0,0,0
708,708,1,1,1,0,0,1,5,0,0,0,0,0,0
6311,6311,0,1,2,0,0,0,4,1,0,0,0,1,1
5703,5703,0,1,3,1,0,1,1,0,0,0,0,1,0
6654,6654,0,1,1,0,0,1,2,0,0,0,0,1,0
2848,2848,0,2,0,1,1,0,4,0,0,0,0,0,0
5264,5264,0,1,0,0,1,0,10,0,0,0,0,1,0
2557,2557,0,1,0,1,0,1,1,0,0,0,0,0,0
1100,1100,1,2,1,1,0,0,2,0,0,0,0,1,1
3802,3802,0,1,0,0,0,1,7,0,0,0,0,1,0
6473,6473,0,1,0,0,0,1,10,1,0,0,0,1,1
130,130,0,1,0,1,0,1,2,0,0,0,0,1,0
2842,2842,0,1,1,0,0,0,5,0,0,0,0,1,0
1475,1475,1,1,0,0,0,1,3,0,0,0,0,0,0
2792,2792,0,1,2,0,0,1,1,0,0,0,0,1,0
1781,1781,0,2,0,1,0,0,1,0,0,0,0,0,0
3495,3495,0,2,0,0,1,0,7,0,0,0,0,0,0
3903,3903,0,1,3,4,0,0,3,0,0,0,0,1,0
1454,1454,0,1,0,0,1,0,10,0,0,0,0,1,0
3547,3547,0,1,0,0,2,0,8,0,0,0,0,1,0
4352,4352,0,1,0,0,0,0,9,0,0,0,0,1,1
3611,3611,0,2,0,0,2,0,9,0,0,0,0,0,0
774,774,1,1,1,0,0,0,5,1,0,0,0,0,0
6197,6197,0,2,0,0,2,0,9,0,0,0,0,1,0
5403,5403,0,1,0,0,1,0,8,0,0,0,0,1,0
6384,6384,0,1,1,1,0,1,3,0,0,0,0,0,0
6000,6000,0,1,1,0,0,0,3,0,0,0,0,0,0
5300,5300,0,1,0,0,0,0,5,0,0,0,0,0,0
6107,6107,0,1,0,1,0,1,3,0,0,0,0,1,1
3849,3849,0,2,0,0,0,0,4,0,0,0,0,1,1
2375,2375,0,3,1,4,0,1,1,0,0,0,0,0,0
1745,1745,0,1,0,0,1,0,8,0,0,0,0,1,0
3266,3266,0,2,0,0,0,1,1,0,0,0,0,1,0
4297,4297,0,1,0,0,2,0,9,0,0,0,0,1,0
755,755,0,1,1,0,0,1,3,0,0,0,0,0,0
5849,5849,0,2,0,0,0,0,4,0,0,0,0,1,0
407,407,0,2,0,0,2,1,7,0,0,0,0,1,0
6633,6633,0,1,0,0,2,0,8,0,0,0,0,1,0
5954,5954,1,1,1,0,0,0,8,0,0,0,0,1,0
4147,4147,0,2,0,0,0,0,5,0,0,0,0,1,0
1686,1686,1,2,1,0,0,1,2,0,0,0,0,0,0
2414,2414,0,2,0,2,0,1,1,0,0,0,0,0,0
5536,5536,0,1,2,0,2,0,7,0,0,0,0,1,1
2067,2067,0,1,0,0,0,0,2,0,0,0,0,1,0
4599,4599,0,1,1,0,0,0,3,0,0,0,0,0,0
6138,6138,0,2,1,0,0,0,5,0,0,0,0,0,0
4753,4753,0,1,0,0,0,1,1,0,0,0,0,1,0
3308,3308,0,3,1,1,0,0,4,0,0,0,0,1,0
8,8,0,1,1,0,0,0,3,0,0,0,0,1,1
5265,5265,0,1,0,0,0,0,6,0,0,0,0,0,0
3780,3780,0,1,0,0,0,0,9,0,0,0,0,1,0
5438,5438,1,1,1,0,0,1,7,0,0,0,0,0,0
2477,2477,0,1,1,4,0,0,9,0,0,0,0,1,0
4251,4251,0,2,1,1,0,0,8,0,0,0,0,0,0
1624,1624,0,1,1,0,0,0,1,0,0,0,0,0,0
4757,4757,0,1,2,1,1,0,4,0,0,0,0,1,1
4678,4678,0,2,1,0,0,1,2,0,0,0,0,1,0
2399,2399,0,1,0,0,0,0,5,0,0,0,0,1,0
3846,3846,0,2,1,1,0,0,1,0,0,0,0,0,0
764,764,1,1,0,1,0,1,2,0,0,0,0,0,0
2536,2536,0,1,1,0,0,1,8,0,0,0,0,1,0
2432,2432,0,1,0,0,0,1,10,0,0,0,0,0,0
426,426,1,2,0,0,0,0,2,0,0,0,0,0,0
2798,2798,0,1,0,0,0,1,2,0,0,0,0,0,0
6222,6222,0,1,0,0,0,0,5,0,0,0,0,1,0
710,710,0,1,1,0,2,0,5,0,0,0,0,1,0
4572,4572,0,1,1,1,0,0,2,0,0,0,0,1,0
2424,2424,0,2,1,1,0,1,1,0,0,0,0,0,0
5054,5054,1,2,1,5,0,1,1,0,0,0,0,0,0
3962,3962,1,1,1,0,0,1,5,0,0,0,0,0,0
750,750,0,2,1,1,0,0,7,0,0,0,0,0,0
4290,4290,1,1,0,6,0,1,5,0,0,0,0,0,0
5567,5567,0,1,0,0,0,1,7,0,0,0,0,0,0
2079,2079,0,2,1,0,1,0,6,0,0,0,0,0,0
1458,1458,0,0,0,0,0,0,9,0,0,0,0,1,0
102,102,0,1,1,0,0,0,5,0,0,0,0,0,0
5867,5867,0,1,0,0,0,0,9,0,0,0,0,0,0
4813,4813,1,1,1,2,0,1,3,0,0,0,0,0,0
4207,4207,0,2,2,4,0,0,3,0,0,0,0,1,0
3870,3870,0,1,0,0,1,1,9,0,0,0,0,1,0
3992,3992,0,1,1,0,0,0,6,0,0,0,0,0,0
6332,6332,1,1,3,0,0,1,2,0,0,0,0,1,0
124,124,1,1,0,0,0,1,2,0,0,0,0,0,0
1597,1597,0,2,1,1,1,0,9,0,0,0,0,1,0
2911,2911,0,3,3,1,0,1,1,0,0,0,0,0,0
1513,1513,0,2,1,0,1,0,7,0,0,0,0,1,1
5480,5480,0,1,0,0,1,0,9,0,0,0,1,1,1
179,179,1,2,3,1,0,1,3,9,0,0,0,1,0
6089,6089,0,0,0,0,0,0,6,0,0,0,0,1,0
1580,1580,0,2,0,0,2,0,3,0,0,0,0,0,0
6102,6102,0,2,1,0,2,0,10,0,0,0,0,1,0
1857,1857,0,1,0,0,0,0,4,0,0,0,0,0,0
4110,4110,0,2,0,0,1,0,8,0,0,0,0,1,1
425,425,0,3,1,1,0,0,1,0,0,0,0,0,0
5876,5876,0,1,0,1,0,0,4,0,0,0,0,1,0
6453,6453,1,1,0,0,0,1,2,0,0,0,0,1,0
3914,3914,0,2,2,2,0,0,2,0,0,0,0,0,0
4760,4760,0,2,2,0,0,0,2,0,0,0,0,1,0
