,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
9979,1,2,9,13,5,9,1,2,0,0,3,2,38,0
5144,0,2,9,13,4,9,1,4,1,0,0,1,38,0
40078,0,2,11,9,2,6,0,4,1,0,0,2,38,0
22829,0,2,9,13,4,11,3,4,1,0,0,0,38,0
4043,0,2,8,11,0,7,4,4,0,0,0,1,38,0
30143,0,1,9,13,2,9,0,4,1,0,3,2,38,0
27102,0,2,11,9,4,7,3,4,0,0,0,1,38,0
29634,0,0,12,14,2,13,0,2,1,0,0,2,26,0
19274,0,5,12,14,3,9,1,1,0,0,0,0,2,0
5844,0,1,15,10,4,3,1,2,0,0,0,2,38,0
35639,1,5,9,13,2,3,0,4,1,0,0,2,32,1
26850,0,2,15,10,2,11,0,4,1,4,0,2,38,1
17638,1,4,15,10,2,4,0,4,1,0,0,2,38,0
27488,0,2,11,9,4,0,3,4,0,0,0,2,38,0
25826,0,2,9,13,4,3,1,4,0,0,0,2,38,0
27825,1,5,9,13,2,3,0,4,1,0,0,2,38,1
12267,0,2,8,11,2,4,0,4,1,0,0,1,38,0
7681,1,2,8,11,0,9,4,4,0,4,0,2,38,0
16697,0,2,9,13,2,3,0,4,1,0,0,2,38,1
26889,0,2,15,10,4,11,1,4,0,0,0,2,38,0
23005,0,2,15,10,4,13,3,4,1,0,0,2,38,0
17524,1,2,9,13,2,13,0,4,1,0,0,2,38,0
3145,0,2,15,10,4,7,3,4,0,0,0,2,38,0
22868,2,2,9,13,4,0,1,4,1,0,0,2,38,0
27097,1,2,0,6,2,2,0,4,1,0,0,2,38,1
10927,0,2,1,7,4,11,1,4,1,0,0,2,38,0
5176,1,2,15,10,2,0,0,2,1,0,0,2,38,1
27108,0,4,0,6,4,7,3,4,0,0,0,2,38,0
37648,0,1,9,13,0,9,1,4,0,0,0,2,38,0
41401,0,2,9,13,4,3,1,4,0,0,0,1,38,0
9173,0,2,15,10,4,11,1,4,1,0,0,1,38,0
28113,0,5,0,6,4,7,3,4,1,0,0,1,38,0
31391,1,2,10,16,2,9,0,4,1,0,0,3,38,1
42376,0,4,11,9,2,11,0,4,1,0,0,3,38,0
5145,0,0,15,10,4,0,4,4,0,0,0,0,38,0
23471,0,2,9,13,4,4,1,4,1,0,0,2,38,0
6976,0,2,9,13,4,12,3,4,0,0,0,2,38,0
26072,1,2,11,9,2,2,0,4,1,0,0,2,38,0
35621,0,2,1,7,4,5,3,4,1,0,0,0,38,0
7034,0,2,11,9,2,2,0,4,1,0,0,2,38,0
22151,0,2,11,9,4,13,3,4,1,0,0,2,38,0
42162,1,3,9,13,2,3,0,4,1,0,0,2,38,0
33251,0,5,15,10,0,3,1,4,0,0,0,1,38,0
11397,1,2,11,9,4,2,4,4,1,0,0,2,25,0
5745,0,2,11,9,4,0,3,3,1,0,0,2,38,0
11275,0,4,15,10,2,3,0,3,1,0,0,3,19,1
39250,0,2,11,9,2,2,0,4,1,0,0,2,38,0
4051,0,4,1,7,4,4,3,4,1,0,0,1,38,0
11025,0,2,11,9,2,11,5,4,0,0,0,2,38,0
34351,1,2,11,9,4,13,4,2,0,0,0,1,38,0
9538,1,4,15,10,2,9,0,4,1,0,0,1,38,0
23417,1,2,11,9,2,2,0,4,1,0,0,2,38,1
33018,1,2,12,14,2,9,5,4,0,4,0,1,38,1
33356,0,2,0,6,4,11,3,4,0,0,0,1,38,0
39489,0,2,15,10,2,3,3,4,0,4,0,2,23,0
37337,0,1,15,10,2,10,0,4,1,0,0,2,38,1
39120,0,2,11,9,2,2,0,4,1,0,0,1,38,0
3665,1,2,15,10,2,0,5,4,0,4,0,2,38,1
39101,0,4,15,10,5,11,1,1,1,0,0,3,23,0
11217,0,4,11,9,2,4,0,4,1,0,0,4,38,0
2155,0,2,9,13,2,9,0,4,1,0,3,2,38,1
6931,0,2,15,10,4,0,3,4,1,0,0,2,38,1
18473,0,2,15,10,4,0,3,1,1,0,0,1,38,0
16839,0,2,11,9,2,11,0,4,1,0,0,2,38,0
18962,1,2,11,9,2,2,0,4,1,0,0,3,38,1
27848,1,2,9,13,2,11,5,4,0,0,0,0,38,1
2803,0,2,11,9,2,2,0,4,1,0,0,2,38,1
27747,1,2,1,7,2,4,0,4,1,0,0,2,38,0
3713,0,2,8,11,0,0,4,4,0,0,0,2,38,0
27444,0,3,9,13,2,11,0,4,1,0,0,2,38,0
13538,2,2,9,13,2,3,5,4,0,0,0,1,38,1
39647,0,2,11,9,5,7,4,2,0,0,0,1,38,0
4978,1,3,9,13,2,3,0,4,1,0,0,4,38,1
12619,0,2,11,9,2,2,0,4,1,0,0,2,38,0
33667,1,2,8,11,2,2,0,4,1,0,0,2,38,0
15922,1,2,14,15,2,9,0,4,1,0,3,2,38,1
1414,0,2,11,9,0,5,1,4,1,0,0,2,38,0
18025,1,2,5,4,0,6,1,4,1,0,0,2,38,0
27809,1,2,7,12,0,3,1,4,0,0,0,2,38,0
27530,0,2,15,10,4,7,1,4,0,0,0,2,38,0
915,0,2,1,7,4,13,1,4,0,0,0,1,38,0
18327,0,1,9,13,4,9,3,4,0,0,0,2,38,0
39245,0,2,9,13,2,6,0,4,1,0,0,2,38,1
35793,1,1,15,10,2,10,0,4,1,0,0,3,38,1
36838,0,2,11,9,2,13,0,2,1,0,0,2,4,0
41725,2,2,0,6,2,7,0,4,1,4,0,0,38,0
1564,1,2,11,9,5,7,4,2,0,0,0,2,38,0
3793,1,4,11,9,2,2,0,2,1,0,0,1,38,1
4363,1,2,5,4,2,7,0,1,1,0,0,1,2,0
10963,0,2,2,8,2,6,0,4,1,0,0,3,38,0
6859,3,2,7,12,4,3,1,4,1,4,0,2,38,1
32136,2,2,11,9,6,11,1,4,0,0,0,1,38,0
21941,1,1,12,14,2,0,0,4,1,4,0,2,38,1
22083,1,1,2,8,2,7,0,4,1,0,0,1,38,1
5170,1,2,11,9,2,13,0,4,1,0,0,4,38,0
37076,0,2,15,10,4,2,1,4,1,0,0,2,38,0
21905,0,2,11,9,4,0,3,4,1,0,0,1,38,0
1481,0,2,15,10,4,2,1,2,1,0,0,2,38,0
29565,1,3,15,10,0,3,1,4,1,0,0,3,38,1
41029,1,2,3,2,2,13,0,4,1,0,0,2,38,0
20915,1,2,11,9,4,6,1,4,1,0,0,2,38,0
21115,0,2,8,11,0,0,4,4,0,0,0,2,38,0
28138,0,5,15,10,4,12,1,4,1,0,0,0,38,0
24070,1,2,14,15,2,9,0,4,1,0,0,1,38,1
32981,0,2,11,9,4,7,3,4,0,0,0,1,38,0
1932,0,2,15,10,4,11,3,4,0,0,0,1,38,0
37732,0,2,7,12,5,2,1,3,0,0,0,2,38,0
13507,1,1,12,14,2,9,0,4,1,0,0,2,38,1
41806,1,5,9,13,6,0,1,4,1,0,0,2,38,0
17040,1,2,12,14,2,9,0,4,1,0,3,1,38,1
11750,1,2,11,9,4,2,2,4,0,0,0,1,38,0
26779,0,2,11,9,4,7,3,4,1,0,0,1,38,0
7266,1,2,14,15,2,9,0,4,1,0,0,2,38,1
5487,0,2,11,9,4,2,3,4,1,0,0,2,38,0
16395,1,2,11,9,6,0,4,2,0,0,0,1,38,0
9612,0,2,11,9,2,6,0,4,1,0,0,2,38,0
25459,0,2,15,10,2,5,5,4,0,0,0,1,38,0
22568,0,1,9,13,2,9,5,4,0,0,0,0,38,0
15263,1,2,9,13,2,9,0,4,1,0,0,2,38,0
8007,0,2,9,13,4,12,3,4,0,0,0,2,38,0
4976,0,2,11,9,2,2,0,4,1,0,0,2,38,0
18302,1,2,15,10,2,11,0,4,1,0,0,2,38,1
1421,1,2,12,14,2,3,0,4,1,0,0,2,38,1
19553,0,2,15,10,4,0,1,4,0,0,0,2,38,0
26599,1,5,8,11,2,2,0,2,1,0,0,3,38,1
22522,1,2,11,9,0,3,4,4,0,0,0,1,38,0
18150,0,2,1,7,2,6,0,4,1,0,0,2,38,0
4314,3,2,9,13,2,11,0,4,1,0,0,2,38,0
36056,1,2,11,9,2,12,0,4,1,0,0,2,38,0
27122,1,2,15,10,0,7,1,4,1,0,0,2,38,0
40545,0,2,15,10,4,11,3,0,0,0,3,1,38,0
35946,0,2,11,9,2,11,0,4,1,4,0,2,38,0
5200,0,2,1,7,4,6,3,4,1,0,0,2,38,0
510,1,2,15,10,5,0,1,2,1,4,0,2,38,1
44335,0,2,11,9,2,10,0,4,1,0,0,2,38,0
42006,1,2,4,3,4,5,1,4,0,0,0,2,38,0
13217,0,2,9,13,4,7,1,4,0,0,0,1,38,0
36720,0,1,15,10,4,0,4,2,0,0,0,2,38,0
2434,1,4,9,13,2,2,0,4,1,0,0,2,5,1
18019,0,4,15,10,4,2,4,4,1,0,0,1,38,0
41109,1,2,15,10,2,11,0,4,1,0,0,0,38,0
31775,0,1,11,9,6,7,4,4,0,0,0,2,38,0
38593,0,2,7,12,4,12,1,2,1,4,0,2,8,1
12163,0,3,11,9,4,2,3,4,1,0,0,2,38,0
23131,1,5,7,12,0,0,4,4,1,0,3,1,38,1
13383,0,2,11,9,2,7,0,1,1,0,0,2,2,0
12357,0,2,3,2,4,7,2,4,1,0,0,2,7,0
6331,1,3,15,10,2,3,0,4,1,0,0,3,38,0
3518,1,2,11,9,2,13,0,4,1,0,0,3,38,1
15190,2,3,11,9,2,2,0,4,1,0,0,2,38,0
5786,0,2,11,9,2,0,5,4,0,0,0,2,38,0
9646,0,2,11,9,0,6,1,4,1,0,0,2,38,0
3199,0,3,15,10,0,9,1,4,1,0,0,2,38,0
22780,1,3,5,4,2,2,0,4,1,0,0,2,38,1
40418,0,2,15,10,4,7,3,4,1,0,0,1,38,0
44889,0,2,15,10,2,2,0,1,1,0,0,2,29,1
14678,0,2,14,15,2,9,0,4,1,4,0,2,38,1
42624,2,5,14,15,2,3,0,2,1,4,0,2,38,1
8649,0,2,11,9,2,11,0,4,1,0,0,2,38,0
20307,0,2,7,12,4,11,3,4,0,0,0,2,38,0
2165,0,2,15,10,4,0,1,4,0,4,0,2,38,0
20757,0,2,1,7,0,7,1,4,0,0,0,2,38,0
11299,0,2,7,12,4,12,3,4,0,0,0,0,38,0
42522,0,2,8,11,4,0,2,1,1,4,0,2,39,0
36394,0,2,9,13,4,9,1,4,1,0,0,0,17,0
36378,0,1,7,12,2,2,0,2,1,4,0,2,38,1
12968,1,2,15,10,2,0,0,2,1,0,0,2,38,1
26294,0,2,11,9,2,0,5,4,0,0,3,1,38,1
16446,0,2,15,10,4,0,1,2,0,0,0,0,38,0
22800,0,1,2,8,4,7,3,2,1,0,0,1,38,0
14412,1,2,7,12,0,2,1,4,1,0,0,2,38,0
7130,1,2,9,13,0,5,1,4,1,4,0,2,38,0
37686,0,2,9,13,4,3,3,1,0,0,0,1,38,0
10632,2,2,11,9,3,7,1,4,1,0,0,2,38,0
22899,1,4,10,16,2,2,0,4,1,0,0,2,38,0
12228,0,2,15,10,4,9,3,4,0,0,0,0,38,0
8394,0,2,1,7,0,4,4,4,1,0,0,0,38,0
38870,0,2,11,9,4,0,1,4,0,0,0,2,38,0
26654,0,2,15,10,4,7,1,4,1,0,0,2,38,0
245,0,2,0,6,2,2,0,4,1,0,0,1,38,0
44394,1,2,15,10,0,3,1,4,0,0,0,1,38,0
12212,1,2,7,12,2,11,0,4,1,0,0,2,38,1
11584,1,2,9,13,0,11,1,4,1,0,0,2,38,1
39934,1,2,15,10,2,6,0,4,1,0,0,2,38,0
12153,1,0,11,9,2,0,0,4,1,0,0,2,38,0
3299,0,2,8,11,2,3,0,4,1,0,0,2,38,1
10239,0,2,11,9,0,2,1,4,1,0,0,2,38,0
3891,0,2,11,9,4,3,1,4,0,0,0,1,38,0
24255,0,2,11,9,4,7,1,4,1,0,0,2,38,0
17695,1,1,11,9,2,10,0,4,1,0,0,3,38,1
1537,1,4,9,13,2,13,0,4,1,0,0,3,19,0
21650,0,2,11,9,0,5,3,4,1,0,0,2,38,0
17805,1,2,12,14,2,3,0,1,1,0,0,2,18,0
12258,0,2,11,9,2,2,0,4,1,0,0,2,38,0
24129,1,2,12,14,2,3,0,4,1,0,0,2,38,1
30515,0,1,9,13,2,7,0,4,1,0,0,1,38,1
10117,0,2,11,9,0,2,1,4,1,0,0,2,38,0
5599,0,2,15,10,4,2,2,4,1,0,0,2,38,0
7318,2,5,9,13,2,9,0,4,1,4,0,2,38,1
14764,1,5,11,9,2,5,0,4,1,0,0,2,38,0
31150,1,2,12,14,2,3,0,4,1,0,0,2,38,1
1424,0,2,11,9,5,8,4,2,0,0,0,2,38,0
38563,1,4,11,9,2,11,0,4,1,4,0,4,38,1
9105,1,2,11,9,2,13,0,4,1,0,0,2,38,0
21807,0,2,11,9,0,11,4,4,0,0,0,1,38,0
6265,1,2,7,12,2,12,0,4,1,0,0,2,38,1
22229,0,2,0,6,4,5,1,4,1,0,0,2,38,0
8168,0,2,11,9,4,6,4,2,1,0,0,2,38,0
8147,1,5,15,10,2,10,0,4,1,0,0,2,38,0
2302,0,2,15,10,4,7,1,4,1,0,0,1,38,0
755,0,1,9,13,0,9,1,4,0,4,0,3,38,0
30973,1,2,12,14,2,3,0,4,1,4,0,2,38,1
2389,1,2,8,11,0,0,4,4,0,0,0,2,38,0
42145,0,2,9,13,4,9,1,4,1,0,0,2,38,0
35957,0,2,15,10,4,3,1,4,1,0,0,2,38,0
20252,0,2,5,4,4,2,3,4,1,0,3,1,38,0
44657,0,2,9,13,2,3,0,4,1,0,0,2,38,1
19915,0,2,15,10,4,11,3,4,0,0,0,0,38,0
5806,0,2,8,11,2,2,0,4,1,0,0,2,38,0
45154,0,2,15,10,4,7,1,4,0,0,0,1,38,0
21559,0,2,0,6,4,0,4,2,0,0,0,2,38,0
27075,0,2,11,9,2,6,5,3,0,0,0,2,3,0
21804,0,2,11,9,4,8,2,4,0,0,3,0,25,0
19321,1,2,11,9,0,9,4,4,0,0,0,1,38,0
4382,0,2,15,10,4,12,4,4,0,0,0,2,38,0
10836,0,2,0,6,5,11,1,4,1,0,0,2,38,0
37440,2,2,10,16,0,9,4,4,1,4,0,2,38,1
17093,0,2,11,9,4,7,1,4,0,0,0,2,38,0
15783,1,2,15,10,0,0,1,2,0,0,0,1,38,0
40558,0,2,11,9,4,2,1,4,1,0,0,3,38,0
20452,0,2,3,2,2,4,0,4,1,0,0,4,25,0
32918,0,5,15,10,4,0,3,4,0,0,0,1,38,0
10369,0,2,11,9,4,11,3,4,1,0,0,2,38,0
17886,0,2,12,14,2,3,0,4,1,0,0,3,38,1
39075,1,3,9,13,2,3,0,4,1,0,0,2,38,1
1985,0,2,11,9,0,11,1,4,0,0,0,2,38,0
22857,1,3,11,9,0,3,1,4,1,0,0,3,38,0
17680,0,2,11,9,5,11,2,4,0,0,0,2,38,0
38294,2,2,11,9,6,0,4,4,0,0,0,0,38,0
24576,1,2,11,9,2,12,0,1,1,4,0,2,38,1
26622,0,2,15,10,2,7,0,4,1,0,0,1,38,1
14136,0,2,15,10,4,5,3,4,1,0,0,1,38,0
1278,0,2,1,7,4,0,3,4,0,0,0,0,38,0
28390,1,1,12,14,4,3,1,4,0,4,0,2,38,1
35750,1,2,11,9,2,6,5,4,0,0,0,2,38,1
25797,2,2,0,6,6,7,4,2,0,0,0,1,38,0
664,0,4,6,5,2,2,0,0,1,0,0,4,38,0
34452,1,2,11,9,2,3,0,4,1,0,0,2,38,0
34968,0,2,15,10,4,12,1,4,0,0,0,0,1,0
17528,0,2,9,13,4,3,1,4,1,0,0,2,38,0
7145,0,2,11,9,2,6,0,4,1,0,0,2,38,0
10799,0,2,11,9,2,2,0,4,1,0,0,2,38,0
28020,0,2,11,9,2,11,0,4,1,0,0,2,38,0
18306,1,5,10,16,2,3,0,4,1,0,0,2,38,1
19646,0,2,1,7,4,7,1,4,1,0,0,2,38,0
13138,0,2,14,15,2,9,0,4,1,4,0,3,38,1
19304,1,2,15,10,2,12,0,2,1,4,0,2,38,0
3516,0,2,1,7,2,2,0,4,1,0,0,2,38,0
32562,1,2,11,9,2,5,0,4,1,0,0,2,38,1
234,0,2,15,10,4,6,2,4,1,0,0,1,38,0
6565,0,2,8,11,2,3,0,4,1,0,0,1,38,1
24832,1,1,9,13,2,9,0,4,1,0,0,2,38,0
29155,0,2,9,13,4,9,3,4,0,0,0,1,38,0
13085,1,2,11,9,2,2,0,4,1,4,0,2,38,1
5091,0,2,11,9,0,2,1,4,1,0,0,2,38,0
17520,2,1,9,13,2,3,0,4,1,0,0,0,38,0
35760,0,2,12,14,2,11,0,4,1,0,0,2,38,1
12089,0,2,14,15,4,9,1,4,1,4,0,2,38,1
3359,0,2,11,9,4,11,3,4,1,0,0,2,38,0
6941,1,2,11,9,4,7,4,4,0,0,0,2,32,0
29165,0,5,14,15,4,9,1,4,1,0,0,3,38,0
25572,1,2,5,4,5,7,4,4,0,0,0,1,28,0
30347,1,2,11,9,0,0,1,4,0,0,0,1,38,0
22498,0,2,15,10,2,6,0,2,1,0,0,2,38,0
36581,0,2,15,10,4,11,3,4,1,0,0,1,38,0
26186,0,2,15,10,4,11,3,4,1,0,0,2,38,0
13763,0,2,15,10,2,0,5,4,0,0,0,2,38,0
40124,0,2,15,10,4,9,2,1,0,0,0,1,34,0
14814,0,2,2,8,4,7,3,4,0,0,0,0,38,0
1209,1,1,9,13,0,9,1,4,0,0,0,2,38,0
8678,0,2,15,10,2,11,0,4,1,0,0,2,38,1
24869,2,0,9,13,2,0,0,2,1,0,0,2,38,1
2548,2,2,8,11,6,9,4,4,0,4,0,1,38,1
8975,2,2,1,7,2,2,0,4,1,0,3,2,38,1
15138,1,2,11,9,0,11,3,4,0,0,0,1,38,0
44479,0,5,9,13,4,0,1,4,0,0,0,4,38,0
4360,0,2,9,13,2,11,0,4,1,0,0,2,38,0
17423,0,2,0,6,4,11,4,2,0,0,0,2,38,0
28930,0,2,11,9,4,7,3,2,0,0,0,1,22,0
5321,1,2,11,9,4,11,1,4,0,0,0,2,38,0
34717,1,3,15,10,2,3,0,4,1,0,0,2,38,1
33591,1,2,9,13,2,9,0,4,1,0,0,1,38,0
38706,0,2,0,6,4,2,1,4,1,0,0,1,38,0
38292,1,2,7,12,2,11,0,4,1,4,0,2,38,1
33010,1,2,11,9,2,2,0,4,1,4,0,2,38,1
12446,1,2,4,3,5,7,4,2,0,0,0,2,33,0
44730,1,1,12,14,0,9,1,4,0,4,0,2,38,1
30417,0,2,15,10,4,7,3,2,0,0,0,2,38,0
41143,1,2,11,9,2,13,0,4,1,0,0,2,38,0
36515,1,2,8,11,2,13,0,4,1,4,0,2,38,0
3627,0,2,9,13,0,0,4,4,0,0,0,0,38,0
33269,0,2,11,9,4,13,1,4,1,0,3,3,38,0
35999,1,4,11,9,2,2,0,4,1,4,0,2,38,1
8728,1,4,11,9,6,3,1,4,0,4,0,3,38,1
40005,0,3,9,13,2,11,0,4,1,0,0,2,38,0
37094,0,2,15,10,4,7,4,2,0,4,0,1,38,0
38461,0,2,11,9,4,13,4,2,1,0,0,2,38,0
11522,0,2,11,9,2,13,5,4,0,0,3,1,38,1
18631,1,2,8,11,2,2,0,2,1,0,0,2,38,1
18815,0,2,11,9,2,3,0,4,1,0,0,2,38,0
10154,1,1,9,13,0,0,4,4,0,0,0,1,38,0
26659,1,2,14,15,4,3,1,4,0,0,0,2,4,0
44870,1,2,0,6,2,2,0,4,1,4,0,2,38,1
44062,0,0,11,9,0,0,1,3,1,0,0,2,38,0
36880,1,5,12,14,4,9,1,4,0,0,0,2,38,1
11081,0,2,9,13,2,2,0,4,1,0,0,2,38,0
270,0,2,15,10,2,7,0,4,1,0,0,2,38,0
30574,0,2,11,9,4,13,3,4,1,0,0,2,38,0
29030,2,2,9,13,6,7,1,4,0,0,0,2,38,0
37799,0,4,11,9,2,2,0,4,1,4,0,2,38,0
28782,1,2,9,13,2,3,0,4,1,4,0,2,38,1
15268,1,1,13,1,4,6,1,4,0,0,0,1,38,0
19147,0,5,9,13,4,9,1,4,1,0,0,1,38,0
1461,1,2,11,9,2,0,0,4,1,0,0,2,38,0
31012,0,3,9,13,4,3,3,4,0,0,0,2,38,0
17819,0,2,7,12,4,0,1,4,0,0,0,2,38,0
27358,1,2,9,13,2,9,0,4,1,4,0,2,38,0
28158,0,2,9,13,2,3,0,4,1,0,0,2,38,1
28,0,1,15,10,2,10,0,4,1,0,0,2,38,0
20487,0,2,11,9,4,3,1,4,1,0,0,2,38,0
40797,0,2,12,14,4,3,1,2,0,0,0,2,38,1
34749,0,1,9,13,2,9,0,4,1,0,0,3,38,1
260,0,2,9,13,2,11,0,2,1,0,0,2,38,0
417,0,2,15,10,4,6,1,4,1,0,0,2,38,0
35608,0,2,11,9,5,0,4,2,0,0,0,2,38,0
45080,0,2,11,9,0,7,1,4,0,0,0,2,38,0
10292,0,2,11,9,2,2,0,4,1,4,0,2,38,1
2468,0,2,11,9,4,11,1,4,0,0,0,2,38,0
7376,0,2,9,13,4,3,1,4,1,0,0,2,38,0
30963,1,2,8,11,5,11,1,2,1,0,0,2,38,0
9801,0,2,9,13,4,9,1,4,0,0,0,2,38,0
3102,1,2,15,10,0,7,3,4,0,0,0,1,38,0
10546,0,2,11,9,4,11,1,1,1,0,0,1,38,0
17415,1,0,11,9,4,0,4,4,0,0,0,1,38,0
7029,0,2,0,6,4,2,3,4,1,0,0,2,38,0
40578,0,2,11,9,2,5,0,4,1,0,0,2,38,0
38379,0,2,1,7,4,7,3,4,1,0,0,0,38,0
34516,1,2,0,6,6,6,1,4,1,0,0,2,38,0
34384,1,2,0,6,2,13,0,4,1,0,0,2,38,0
11305,2,4,1,7,6,11,1,4,1,0,0,2,38,0
9046,0,2,11,9,4,9,4,4,0,0,0,1,38,0
23742,0,4,11,9,4,4,3,4,1,0,0,4,38,0
26731,1,2,15,10,5,0,4,4,0,0,0,2,38,0
14794,0,2,11,9,4,5,2,3,1,0,0,1,3,0
31896,0,2,9,13,4,7,1,4,0,0,0,1,38,0
34405,1,2,11,9,2,3,0,4,1,0,0,2,38,0
18901,2,4,5,4,2,3,0,4,1,0,0,2,38,0
10253,0,2,15,10,4,4,1,4,1,0,0,3,38,0
28387,1,2,11,9,2,3,0,4,1,0,0,3,38,0
16911,0,2,15,10,3,7,1,4,0,0,0,2,38,0
8008,0,1,8,11,0,13,1,4,1,0,0,2,38,0
27136,0,2,9,13,5,9,4,4,1,0,0,2,38,0
24959,0,2,0,6,2,7,3,4,0,0,0,1,38,0
30311,1,1,11,9,2,13,0,2,1,0,0,2,38,1
15423,0,2,11,9,2,7,5,4,0,0,0,2,38,1
3522,0,2,11,9,4,0,1,4,0,0,0,1,38,0
31742,0,2,6,5,2,2,0,4,1,4,0,2,38,0
44400,0,2,11,9,0,9,3,4,0,0,0,2,38,0
9122,1,1,15,10,2,0,5,4,0,0,0,3,38,0
44814,1,2,11,9,0,2,4,4,1,0,0,2,38,0
8918,1,2,11,9,2,2,0,4,1,0,0,2,38,0
37194,1,2,11,9,0,3,4,4,0,0,0,2,38,0
3554,0,1,15,10,2,0,3,4,0,0,0,2,38,0
12880,0,2,8,11,4,12,1,4,0,0,0,2,38,0
10459,0,1,9,13,4,9,1,4,1,0,0,2,38,0
30858,1,4,15,10,2,3,0,0,1,0,0,2,38,0
43115,0,2,11,9,2,5,0,4,1,0,0,2,38,0
10481,0,2,11,9,2,6,0,2,1,0,3,2,13,0
10258,2,2,15,10,2,11,0,4,1,0,0,2,38,1
39727,0,2,15,10,2,3,0,4,1,4,0,2,38,0
3570,1,2,4,3,2,4,0,4,1,0,0,2,25,0
43129,2,2,5,4,2,9,0,4,1,0,0,1,38,0
19922,1,2,9,13,2,6,0,4,1,0,0,2,30,1
29210,0,2,9,13,2,12,0,4,1,4,0,2,38,1
36329,0,2,15,10,2,4,0,4,1,0,0,2,25,0
12731,0,2,15,10,4,5,3,4,1,0,0,2,38,0
1730,1,2,11,9,2,3,0,4,1,0,0,2,38,0
39576,0,5,12,14,2,3,0,4,1,0,0,1,38,0
23018,0,2,9,13,2,3,0,4,1,0,0,2,38,0
33166,1,2,15,10,2,10,0,3,1,0,0,1,38,0
38512,1,2,15,10,0,3,1,4,0,0,3,2,38,0
38837,1,3,9,13,2,11,0,4,1,4,0,3,38,1
24218,0,2,15,10,2,3,0,4,1,0,0,1,38,0
1076,1,1,9,13,5,9,4,4,0,0,0,0,38,0
19497,2,4,11,9,2,2,0,4,1,0,0,2,38,1
41267,0,2,11,9,4,5,3,4,1,0,0,2,38,0
8613,1,1,15,10,2,10,0,4,1,0,0,1,38,0
4151,0,2,15,10,4,0,3,4,1,0,0,1,38,0
42807,0,2,1,7,4,7,1,4,0,0,0,1,38,0
30140,1,2,2,8,2,9,0,4,1,0,0,2,38,1
2924,0,2,8,11,4,13,3,4,1,0,0,3,38,0
37749,0,2,12,14,2,3,0,4,1,0,0,2,38,1
25611,0,2,11,9,4,11,3,4,0,0,0,1,38,0
5560,1,2,9,13,4,0,1,4,1,0,0,3,38,0
24740,0,2,15,10,4,7,3,4,1,0,0,1,38,0
4238,1,2,11,9,0,0,4,4,0,0,3,2,38,0
28329,0,2,9,13,2,7,0,4,1,4,0,3,38,0
38935,1,2,15,10,2,3,0,4,1,0,0,2,38,1
26108,0,2,11,9,2,2,5,4,0,0,0,2,38,0
35443,0,2,9,13,4,0,3,1,0,0,0,2,38,0
9040,1,2,15,10,2,3,0,4,1,4,0,2,38,1
39534,0,2,15,10,4,2,2,4,1,0,0,2,38,0
9303,0,2,6,5,4,5,3,4,1,0,0,2,38,0
17101,0,2,0,6,4,2,1,4,1,0,0,1,38,0
22257,1,4,9,13,2,9,0,1,1,0,0,2,34,0
39455,0,2,11,9,4,6,3,4,1,0,0,2,38,0
14780,0,2,15,10,2,3,0,1,1,0,0,3,34,0
30358,1,2,12,14,2,0,0,4,1,4,0,2,38,0
40090,2,2,8,11,2,2,0,1,1,0,0,2,38,1
2789,1,2,8,11,2,2,0,4,1,0,0,2,38,1
10329,0,5,10,16,2,12,0,4,1,0,0,2,38,1
21322,1,2,15,10,2,11,5,4,0,0,0,2,38,1
44948,0,2,11,9,4,2,2,3,1,0,0,2,26,0
599,0,2,0,6,4,11,4,4,0,0,0,2,38,0
18501,0,2,11,9,5,8,4,2,0,0,0,1,38,0
16981,1,3,7,12,2,11,0,4,1,0,0,1,38,1
38841,1,2,15,10,0,11,4,4,1,0,0,2,38,0
10636,2,2,11,9,6,7,1,4,0,0,0,0,38,0
30821,0,2,9,13,4,0,3,4,0,0,0,2,38,0
31928,1,2,12,14,2,9,0,4,1,0,0,2,38,1
13800,1,3,8,11,0,3,4,4,1,0,0,1,38,0
22034,0,3,14,15,2,9,0,4,1,0,0,2,38,1
37925,1,2,11,9,4,0,3,4,0,0,0,2,38,0
3384,0,2,11,9,2,7,3,4,0,0,0,0,38,0
41315,0,2,1,7,4,11,3,4,0,0,0,1,38,0
33265,0,2,15,10,4,3,1,4,0,0,0,3,38,0
4254,2,3,15,10,2,11,0,4,1,4,0,2,38,1
1364,1,3,9,13,2,3,0,4,1,4,0,2,38,1
18972,1,2,9,13,2,2,0,4,1,0,3,2,38,1
23705,1,2,11,9,2,5,0,4,1,0,0,2,38,0
21603,0,2,15,10,4,12,1,4,0,0,0,1,38,0
2031,1,2,4,3,2,2,0,3,1,4,0,2,25,1
15913,1,2,12,14,2,3,0,4,1,0,0,3,38,1
28223,0,2,0,6,4,2,3,4,1,0,0,1,38,0
30438,1,2,9,13,2,11,0,4,1,0,0,2,38,1
44350,0,2,9,13,4,9,3,4,1,0,0,2,38,0
16398,1,3,14,15,2,9,0,4,1,0,0,3,38,1
9318,0,2,7,12,4,0,4,1,1,0,0,1,16,0
10890,0,2,11,9,4,13,3,2,1,0,0,2,38,0
17345,2,4,9,13,2,3,0,4,1,0,0,0,38,0
