,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
13699,0,2,15,10,0,11,1,4,1,0,0,2,38,0
20581,0,3,8,11,0,11,1,4,1,0,0,2,38,0
36598,0,2,11,9,4,11,1,4,1,0,0,2,38,0
40507,1,2,9,13,2,9,0,4,1,0,0,2,38,1
3633,0,2,15,10,4,0,3,4,0,0,0,1,38,0
30166,0,2,9,13,4,3,1,4,0,4,0,3,38,0
5879,2,3,11,9,2,11,0,4,1,0,0,2,38,0
8476,0,1,15,10,4,7,3,4,1,0,0,1,38,0
23124,1,2,11,9,0,9,1,4,1,0,0,2,38,0
5159,0,2,11,9,2,2,0,4,1,0,0,2,38,1
44518,1,4,12,14,2,11,0,4,1,0,0,2,8,0
34124,0,2,9,13,2,5,0,4,1,4,0,1,38,1
20634,1,4,11,9,2,4,0,4,1,0,0,4,38,0
24947,1,0,9,13,0,3,4,4,0,0,0,2,38,0
34869,2,2,8,11,0,11,1,4,0,0,0,2,38,0
39846,1,2,7,12,4,0,1,4,0,0,0,2,38,0
22787,1,2,9,13,2,4,0,4,1,0,0,2,38,1
39481,1,2,9,13,0,3,4,4,0,0,0,2,38,0
12486,0,2,15,10,2,6,0,4,1,4,0,2,38,0
28530,0,1,4,3,2,5,2,4,1,0,0,2,25,0
19980,0,2,15,10,2,13,0,2,1,0,0,1,38,0
36133,0,5,12,14,4,9,4,4,0,0,0,2,38,0
14903,0,2,0,6,2,13,0,4,1,0,0,3,38,0
42121,1,2,8,11,2,11,0,4,1,0,3,2,38,0
28422,1,2,2,8,0,13,4,4,1,0,0,2,38,0
24443,1,2,7,12,2,2,0,4,1,4,0,1,38,1
24801,0,2,11,9,4,11,3,4,0,0,0,1,38,0
38988,0,1,12,14,2,9,0,4,1,0,0,3,38,0
37754,1,4,14,15,2,9,0,4,1,0,3,2,38,1
36611,1,4,10,16,2,9,0,4,1,4,0,2,38,1
18191,1,0,12,14,2,3,0,4,1,0,0,2,38,1
13077,1,2,8,11,2,11,0,4,1,0,0,3,38,0
31006,1,2,11,9,4,0,4,4,0,0,0,3,38,0
13090,1,2,15,10,2,3,0,4,1,0,0,2,38,1
26982,2,5,2,8,2,2,0,4,1,0,0,2,38,0
36602,2,2,11,9,2,3,0,4,1,0,0,0,38,0
19353,0,2,11,9,4,12,3,2,1,0,0,2,38,0
40100,2,2,15,10,6,11,1,4,0,0,0,1,26,0
17204,1,2,1,7,2,4,0,4,1,0,0,2,38,0
31897,1,2,10,16,2,9,0,1,1,0,0,2,35,1
17749,0,2,9,13,4,0,3,4,0,0,0,2,38,0
13901,0,5,14,15,2,9,0,4,1,4,0,2,38,1
42894,1,1,9,13,2,9,0,4,1,0,0,2,38,1
31397,0,2,9,13,4,9,1,4,0,0,0,2,38,0
37163,0,2,15,10,4,12,3,4,0,0,0,2,38,0
30272,0,2,9,13,2,12,0,4,1,0,0,2,38,1
2234,0,2,15,10,0,3,4,2,1,0,0,2,38,0
31814,2,2,11,9,4,2,2,1,1,0,0,2,0,0
45076,1,1,15,10,2,10,0,4,1,0,3,2,38,1
1215,0,2,1,7,4,7,4,4,1,0,0,2,38,0
43522,0,2,15,10,4,11,4,4,1,4,0,2,38,0
12970,0,2,11,9,2,2,0,4,1,0,0,2,38,0
13723,0,2,11,9,4,11,4,2,0,0,0,3,38,0
640,1,2,8,11,0,7,1,4,1,0,0,0,38,0
14370,0,2,14,15,2,9,0,1,1,0,0,1,23,0
17252,1,3,9,13,2,11,0,4,1,4,0,2,38,1
5826,0,5,15,10,4,10,1,3,0,4,0,2,38,1
21564,1,2,11,9,0,0,4,4,0,0,0,1,38,0
28232,1,2,11,9,0,6,1,2,0,0,0,2,38,0
472,0,2,15,10,4,7,3,4,0,0,0,0,38,0
18664,1,2,12,14,2,3,0,4,1,0,0,2,38,1
37782,1,4,14,15,2,3,0,4,1,4,0,2,38,1
2575,0,2,0,6,1,7,5,4,0,0,0,2,38,0
33820,0,2,12,14,5,3,1,4,1,4,0,3,19,1
36243,0,5,8,11,0,0,3,4,1,0,0,2,38,0
8223,1,2,15,10,2,12,3,4,0,0,3,2,38,1
42061,0,2,12,14,4,9,1,4,1,0,0,2,33,0
17318,1,2,11,9,0,0,4,4,0,0,0,1,38,0
31091,0,2,1,7,2,6,0,4,1,0,0,2,38,0
9921,3,1,11,9,4,2,3,4,1,4,0,2,38,1
43592,0,1,11,9,4,0,3,4,1,0,0,1,38,0
4192,1,4,11,9,0,7,4,4,0,0,0,2,38,0
23942,1,2,11,9,2,2,0,4,1,0,0,2,7,0
10894,2,2,6,5,2,10,0,4,1,0,0,0,38,0
11909,0,1,1,7,2,7,2,4,1,0,0,2,38,0
14046,1,5,9,13,2,9,0,4,1,0,0,3,38,0
7101,0,2,9,13,4,0,3,1,0,0,0,2,18,0
3297,0,1,11,9,2,10,0,4,1,0,0,2,38,0
23902,0,2,1,7,4,7,4,2,0,0,0,1,38,0
13270,0,2,15,10,4,11,3,4,0,0,0,2,38,0
12211,0,2,0,6,4,2,3,4,1,0,0,2,38,0
40377,0,5,11,9,2,10,0,4,1,0,0,2,38,1
39103,0,2,15,10,2,0,5,4,0,0,0,2,38,1
7985,0,1,12,14,2,9,0,4,1,0,0,2,38,1
10989,1,3,9,13,3,11,4,4,0,0,0,2,38,0
21111,1,2,11,9,4,5,1,4,1,0,0,2,38,0
33113,1,2,10,16,2,9,0,4,1,0,0,2,38,1
43645,0,2,11,9,2,6,0,4,1,0,0,2,38,0
12668,1,2,3,2,2,2,0,3,1,0,0,2,25,0
20603,1,2,11,9,2,13,0,4,1,0,0,2,38,1
13866,0,2,8,11,4,11,1,0,1,4,0,2,38,0
18049,1,2,7,12,0,9,4,4,0,4,0,1,38,0
43765,1,2,7,12,0,0,4,4,0,0,0,2,38,0
19304,1,2,15,10,2,12,0,2,1,4,0,2,38,0
20005,0,4,9,13,4,0,3,4,1,0,3,2,38,1
6322,1,2,15,10,0,11,1,4,1,0,0,2,38,0
13061,0,2,15,10,4,2,1,4,1,0,0,2,38,0
7105,2,3,9,13,2,3,0,4,1,0,0,1,38,0
17129,1,0,9,13,2,0,0,1,1,0,0,2,29,1
25143,1,4,11,9,2,6,0,4,1,4,0,2,38,1
9219,1,3,9,13,2,3,0,4,1,0,0,2,38,1
42184,1,1,12,14,2,9,0,4,1,0,0,2,38,1
29621,1,2,11,9,2,2,0,4,1,0,0,2,38,0
22478,0,2,15,10,4,7,1,4,1,0,0,2,38,0
25591,1,2,11,9,2,5,0,2,1,4,0,2,38,1
20002,1,5,9,13,2,9,0,4,1,0,0,2,38,0
43802,1,2,5,4,2,13,0,4,1,4,0,2,38,0
27977,1,2,1,7,2,7,5,4,0,0,0,2,38,0
35574,0,2,9,13,4,3,1,4,0,0,0,2,38,0
12106,0,2,2,8,4,7,3,4,0,0,0,1,38,0
9813,1,2,12,14,2,9,0,4,1,0,0,2,38,1
37147,2,4,0,6,2,9,0,4,1,0,0,0,38,1
38949,0,2,11,9,0,5,3,4,1,0,0,2,38,0
42479,1,2,9,13,2,3,0,4,1,0,3,2,38,1
20629,1,4,11,9,2,3,0,1,1,0,0,2,2,0
19368,1,2,11,9,0,6,4,4,0,0,0,2,25,0
26891,0,5,10,16,4,9,1,4,0,0,0,4,8,0
18065,0,1,12,14,4,9,1,4,0,0,0,2,38,0
42178,0,2,15,10,2,11,0,0,1,0,0,3,38,0
14221,1,2,9,13,2,11,5,4,0,0,0,0,38,1
7704,1,2,15,10,2,13,0,4,1,0,0,3,38,1
33291,0,2,1,7,4,2,2,4,1,0,0,1,38,0
19032,1,1,15,10,2,11,0,4,1,0,0,2,38,0
41589,0,2,1,7,4,2,1,4,1,0,0,3,38,0
33567,0,2,5,4,2,2,0,4,1,0,0,2,38,0
15929,0,2,11,9,2,6,0,4,1,0,0,2,38,0
40615,1,2,5,4,2,6,0,4,1,0,0,2,38,0
22659,0,2,2,8,2,13,0,4,1,0,0,2,38,1
27165,0,2,3,2,4,8,1,4,0,0,0,2,12,0
3510,0,2,15,10,4,11,3,2,0,0,0,1,38,0
1423,1,5,9,13,0,0,4,2,0,0,0,2,38,0
14979,0,2,11,9,2,9,0,4,1,0,0,1,38,0
6975,2,4,11,9,6,3,1,4,1,0,0,1,38,0
45073,1,2,11,9,5,0,4,4,0,0,0,2,38,0
42583,0,3,9,13,2,3,0,4,1,0,0,2,38,1
6944,0,2,15,10,4,7,3,4,0,0,0,0,38,0
9150,0,2,15,10,4,7,3,4,1,0,0,2,38,0
12472,0,2,11,9,4,9,1,4,1,0,0,3,38,0
5520,0,2,15,10,4,3,3,4,1,0,0,3,38,0
31039,0,2,9,13,4,0,1,4,1,0,0,2,38,0
6861,1,2,11,9,2,3,0,4,1,0,0,2,38,0
43584,1,2,7,12,4,0,1,4,0,0,0,1,38,0
28850,0,2,12,14,4,7,3,4,0,0,0,2,38,0
30885,1,2,11,9,0,0,1,4,0,0,0,2,38,0
36195,1,2,15,10,2,11,0,4,1,0,0,1,38,0
41432,1,2,9,13,2,3,0,4,1,4,0,2,38,1
33149,0,4,11,9,2,11,0,4,1,0,0,1,38,0
25075,0,2,4,3,4,7,1,4,1,0,0,3,7,0
25307,0,2,0,6,4,7,1,4,1,0,0,1,7,0
39681,0,2,11,9,4,11,2,2,0,0,0,1,38,0
27380,0,2,11,9,4,3,3,3,0,0,0,2,25,0
17109,1,2,5,4,2,13,0,4,1,0,0,2,4,0
30582,1,2,1,7,6,7,4,2,0,0,0,2,38,0
43175,1,2,15,10,2,13,0,4,1,0,0,2,38,1
2128,0,1,9,13,2,10,0,4,1,0,0,2,38,0
35730,1,4,9,13,6,3,4,1,0,0,0,3,36,0
35042,0,2,9,13,2,9,0,4,1,0,0,2,38,0
27556,1,2,11,9,0,7,1,4,0,0,0,2,38,0
10553,2,2,12,14,4,9,1,4,1,0,0,3,38,0
7005,1,2,11,9,2,2,0,4,1,0,0,2,38,0
14801,0,2,15,10,4,11,2,4,1,0,0,2,38,0
39643,2,1,11,9,0,7,1,2,0,0,0,1,38,0
23395,0,2,1,7,2,6,0,4,1,0,0,2,38,0
17893,0,2,15,10,4,5,3,4,1,0,0,1,38,0
35041,0,2,11,9,4,5,3,4,1,0,0,2,38,0
10339,1,2,11,9,2,12,0,4,1,0,0,2,38,0
26459,1,2,7,12,2,11,0,4,1,0,0,2,38,0
33498,0,2,11,9,2,0,5,4,0,0,3,2,38,0
4146,0,2,15,10,0,3,4,4,0,0,0,1,38,0
27222,0,2,1,7,2,2,0,4,1,0,0,1,38,0
30882,0,2,8,11,4,0,3,4,0,0,0,1,38,0
31515,0,4,14,15,2,9,0,4,1,0,0,2,38,1
17003,1,2,11,9,4,11,4,4,0,0,0,2,38,0
4039,0,2,15,10,4,4,3,0,1,0,0,2,38,0
27415,1,2,9,13,4,3,1,4,1,0,0,2,38,1
33187,0,5,15,10,4,0,3,4,0,0,0,2,38,0
12015,0,2,15,10,4,0,3,4,0,4,0,1,38,0
14657,1,2,11,9,0,3,1,4,1,4,0,2,38,0
37515,0,2,7,12,4,7,1,4,1,0,0,2,38,0
43535,2,2,11,9,2,3,0,4,1,0,0,2,38,0
15744,0,2,2,8,4,5,3,4,1,0,0,1,38,0
33107,0,2,9,13,2,3,0,4,1,0,0,2,38,0
12398,2,0,9,13,2,9,0,4,1,0,0,2,38,1
24887,0,4,11,9,2,3,0,4,1,0,3,3,38,1
39296,2,2,6,5,2,2,0,2,1,0,0,2,38,0
27092,0,2,15,10,2,2,0,4,1,0,0,2,38,0
23209,1,2,11,9,0,11,4,4,0,0,0,2,38,1
9878,0,2,15,10,2,2,0,4,1,0,0,2,38,1
31580,0,2,9,13,4,12,1,4,0,0,0,2,38,0
7791,0,2,11,9,2,0,0,4,1,0,0,1,38,0
2989,0,4,11,9,2,4,0,4,1,0,0,2,38,0
15036,1,1,12,14,2,3,0,4,1,0,3,2,38,1
45129,0,4,1,7,3,2,1,4,1,0,0,1,15,0
988,0,2,1,7,2,2,0,4,1,0,0,2,25,0
20543,1,2,11,9,2,2,0,4,1,0,0,0,38,0
42576,1,1,9,13,0,9,4,4,1,0,0,2,38,0
40238,1,2,12,14,5,6,4,1,0,0,0,2,18,0
4249,1,2,15,10,4,11,1,4,1,0,0,4,38,1
26615,0,4,9,13,2,2,0,4,1,0,0,2,38,0
8290,0,2,11,9,2,13,0,4,1,0,0,2,38,0
36222,0,2,8,11,4,7,1,4,0,4,0,1,38,0
30485,0,4,10,16,2,9,0,4,1,0,0,2,38,1
38502,1,4,8,11,0,7,4,4,0,0,0,0,38,0
15008,1,2,11,9,2,9,5,4,0,0,0,2,28,1
11569,2,2,0,6,2,10,0,4,1,0,3,2,38,0
33227,0,2,15,10,5,8,1,4,0,0,0,1,12,0
1501,0,2,11,9,2,6,0,4,1,0,0,2,38,0
13305,0,2,11,9,4,6,3,2,0,0,0,2,38,0
9638,0,2,11,9,4,7,3,4,0,0,0,2,38,0
1233,1,2,7,12,0,9,1,4,0,0,0,2,38,0
20271,1,2,10,16,2,3,0,4,1,0,0,4,38,1
13029,0,2,8,11,0,7,3,4,1,0,0,1,38,0
35478,0,2,9,13,4,11,3,4,1,0,0,1,38,0
16641,0,2,9,13,0,11,1,4,1,0,0,2,38,1
39105,1,2,15,10,6,3,1,4,0,0,0,2,38,0
8391,0,2,0,6,4,7,3,4,1,0,0,1,38,0
9207,0,1,1,7,2,2,0,4,1,0,0,2,38,0
13485,3,3,15,10,2,11,0,4,1,0,3,1,38,1
34873,2,2,5,4,2,6,5,4,0,0,0,2,38,0
1915,2,4,5,4,2,7,0,4,1,4,0,2,38,0
3908,0,2,15,10,4,10,1,4,1,0,0,3,38,0
13334,0,2,2,8,4,11,3,4,0,0,0,0,38,0
28704,1,1,11,9,2,2,0,4,1,0,0,2,38,1
13072,0,2,11,9,0,11,1,4,0,0,0,2,38,0
11085,0,4,9,13,2,4,0,4,1,0,0,3,38,0
36786,0,2,5,4,4,4,3,4,0,0,0,1,38,0
31200,1,2,9,13,2,3,0,4,1,0,0,3,38,1
20310,0,2,11,9,2,3,5,4,0,0,0,2,38,0
37679,1,2,12,14,2,3,0,4,1,0,0,2,38,1
21159,3,2,1,7,2,2,0,4,1,0,0,2,38,0
31645,1,2,15,10,2,2,5,4,0,0,0,2,38,0
9029,0,4,11,9,0,2,1,4,1,4,0,2,38,1
31590,0,2,15,10,2,5,0,4,1,0,0,2,38,1
30306,0,4,1,7,2,13,0,4,1,0,0,2,38,0
36287,1,1,12,14,2,9,0,4,1,0,0,2,38,1
37426,2,2,11,9,2,5,0,4,1,0,0,2,38,0
29659,0,1,11,9,2,0,5,1,0,0,0,2,2,1
23165,0,2,13,1,4,7,3,4,1,0,0,1,38,0
21813,0,5,15,10,4,7,1,1,1,0,0,2,38,0
2116,2,3,9,13,2,11,0,4,1,4,0,1,38,1
32136,2,2,11,9,6,11,1,4,0,0,0,1,38,0
13557,1,2,11,9,2,3,0,4,1,0,0,2,38,1
11246,1,4,11,9,2,4,0,4,1,0,0,2,38,0
19778,1,2,11,9,4,13,3,4,1,0,0,2,1,0
43986,1,2,15,10,5,3,4,2,0,0,0,3,38,0
41979,0,2,11,9,4,11,3,4,0,0,0,1,38,0
6997,0,3,15,10,4,11,2,4,1,0,0,2,38,0
43394,1,2,7,12,0,9,1,4,1,0,0,2,38,0
2227,0,2,7,12,4,11,3,4,1,0,0,1,38,0
35777,1,2,6,5,5,7,4,3,0,0,0,2,37,0
6880,1,2,11,9,2,6,0,4,1,0,0,2,38,1
8402,0,2,11,9,4,7,3,4,1,0,0,1,38,0
6725,0,2,15,10,4,5,3,4,1,0,0,2,38,0
7194,0,2,15,10,4,11,3,4,0,0,0,0,38,0
21903,1,2,15,10,2,7,0,4,1,0,0,2,38,1
13599,0,2,11,9,4,11,4,4,0,0,0,2,38,0
16734,0,2,5,4,4,2,1,4,1,0,0,2,38,0
42770,0,5,15,10,4,9,1,4,1,0,0,2,38,0
39484,0,2,15,10,0,11,3,2,0,0,0,2,38,0
18018,1,1,11,9,2,7,0,4,1,0,3,2,38,0
15521,0,1,11,9,4,4,1,4,1,0,0,2,30,0
18760,0,2,9,13,4,3,3,4,0,0,0,0,38,0
14351,1,0,15,10,2,3,0,4,1,0,0,2,38,0
23924,2,5,11,9,0,0,1,4,0,0,0,1,38,0
22399,0,2,8,11,4,0,3,4,0,0,0,1,38,0
25208,0,2,7,12,2,0,5,4,0,0,0,1,38,1
40943,1,2,8,11,2,6,0,4,1,0,0,2,38,0
28804,0,2,11,9,4,2,1,2,1,0,0,1,38,0
7492,1,4,8,11,2,4,0,4,1,4,0,3,38,0
28148,0,2,11,9,0,7,3,4,1,4,0,2,38,0
1894,0,2,11,9,2,6,0,4,1,0,0,2,38,0
41954,1,1,2,8,2,7,2,4,0,0,0,1,25,0
41974,1,0,9,13,0,9,4,4,0,0,0,2,38,1
36344,0,2,9,13,5,3,1,4,1,0,0,2,38,0
44977,1,2,9,13,2,12,0,4,1,0,0,2,38,0
37104,0,2,9,13,4,3,3,4,0,0,0,2,38,0
5223,0,2,11,9,0,2,1,4,1,0,0,2,38,0
31123,0,2,9,13,4,2,1,4,1,0,0,2,38,1
37988,0,2,15,10,4,7,3,4,0,0,0,1,38,0
32145,1,2,11,9,0,7,4,4,0,0,0,1,38,0
29347,1,2,9,13,2,3,0,4,1,0,0,2,38,1
43966,1,4,15,10,2,11,0,4,1,0,0,2,38,0
7214,2,2,1,7,2,13,0,4,1,0,0,1,38,0
13754,1,2,9,13,0,3,1,4,1,0,0,2,38,0
20213,0,2,11,9,4,3,1,4,1,0,0,2,38,0
16105,0,2,15,10,2,3,0,4,1,0,0,2,22,1
13003,1,2,15,10,0,3,4,4,0,4,0,2,38,0
12951,1,2,12,14,0,9,1,4,1,4,0,2,38,1
44052,1,4,9,13,2,9,0,4,1,0,0,2,38,1
29218,1,4,9,13,2,4,0,4,1,0,0,2,38,0
40990,0,2,9,13,2,0,2,1,1,0,0,2,18,0
44390,1,2,15,10,2,6,0,4,1,4,0,2,38,1
11777,2,2,9,13,2,3,0,4,1,4,0,2,38,1
42716,0,1,15,10,0,0,4,4,0,0,0,2,38,0
14252,0,1,15,10,2,3,0,4,1,0,0,2,38,1
14047,1,2,11,9,4,8,2,2,0,0,0,2,15,0
25559,1,2,11,9,2,2,0,2,1,0,0,2,38,0
17430,1,2,9,13,2,3,0,4,1,4,0,2,38,1
17560,0,0,9,13,4,9,1,4,1,0,0,2,38,1
26393,2,2,1,7,2,6,0,4,1,0,0,0,38,0
37538,2,2,5,4,2,2,0,4,1,0,0,2,38,0
4150,1,2,9,13,2,11,0,4,1,0,0,2,38,1
35118,0,4,11,9,2,7,5,4,0,0,3,2,38,1
9976,1,2,11,9,0,6,1,4,0,0,0,2,38,0
31191,1,2,11,9,4,2,1,4,1,0,0,2,38,0
20541,1,2,9,13,4,9,1,4,1,0,0,2,38,1
7501,0,2,11,9,4,7,3,4,0,0,0,2,38,0
31618,0,1,11,9,2,3,0,4,1,0,0,2,38,1
6973,0,2,15,10,3,0,2,4,0,0,0,2,28,0
37052,2,2,5,4,2,4,0,4,1,0,0,2,38,0
44666,0,2,11,9,4,3,3,4,0,0,0,1,38,0
19661,1,2,11,9,2,13,0,0,1,0,0,3,38,0
42838,0,2,15,10,4,7,1,4,0,0,0,1,38,0
41857,1,2,15,10,2,11,0,4,1,0,0,2,38,1
31986,0,2,11,9,4,2,3,4,1,0,0,2,38,0
37173,0,2,11,9,4,2,4,4,1,0,0,0,38,0
10125,1,1,7,12,2,0,0,4,1,0,0,2,38,0
27481,1,2,15,10,0,6,1,2,0,0,0,2,38,0
16888,2,3,15,10,2,3,0,4,1,4,0,2,38,1
2779,0,2,11,9,2,6,0,4,1,0,3,2,38,0
38954,0,2,2,8,5,7,4,4,0,0,0,2,25,0
6291,0,1,7,12,4,9,3,2,1,0,0,2,38,0
35108,1,2,10,16,2,3,0,4,1,0,0,1,38,1
44890,0,2,12,14,2,9,0,4,1,0,0,2,38,0
22727,0,2,11,9,4,0,3,4,1,0,0,2,38,0
38464,0,2,11,9,2,3,5,4,0,4,0,2,38,1
40425,1,3,9,13,2,11,0,4,1,0,0,2,38,1
6281,0,2,15,10,4,7,1,0,1,0,0,2,38,0
1759,1,2,11,9,6,3,1,4,0,4,0,2,40,0
30161,0,2,15,10,4,7,1,4,1,0,0,1,38,0
6814,0,2,11,9,4,5,1,4,1,0,0,2,38,0
3138,1,2,15,10,2,5,0,4,1,4,0,2,38,1
16732,1,5,9,13,2,0,0,4,1,0,0,2,38,1
39241,0,2,1,7,4,11,1,4,0,0,0,1,38,0
2852,2,2,11,9,6,7,1,4,0,0,0,1,38,0
23333,0,4,11,9,2,4,0,4,1,4,0,2,38,0
37169,1,4,11,9,2,3,0,4,1,0,0,2,38,0
44100,0,2,9,13,4,11,3,4,1,0,0,2,38,0
12379,0,1,11,9,2,7,0,4,1,0,0,2,38,0
22279,0,2,7,12,2,5,0,4,1,0,0,2,38,0
808,0,2,11,9,4,5,1,2,1,0,0,2,38,0
42929,0,2,11,9,4,0,4,4,0,0,0,2,38,0
3456,2,2,0,6,2,2,0,4,1,0,0,2,38,0
19910,0,2,9,13,2,3,5,4,0,0,0,1,38,1
37277,0,2,11,9,2,4,0,4,1,0,0,2,38,0
13548,0,5,15,10,4,13,1,4,1,0,0,2,38,0
17454,0,5,11,9,2,11,0,4,1,0,0,2,38,0
16797,0,2,15,10,2,3,5,4,0,0,0,0,38,0
22764,2,2,15,10,2,0,0,4,1,4,0,2,38,1
10180,1,4,9,13,2,4,0,4,1,0,0,3,38,0
18007,1,2,11,9,6,9,1,4,0,0,0,0,38,0
27223,0,2,15,10,4,3,3,4,1,0,0,2,38,0
20877,0,2,12,14,2,11,0,4,1,0,0,2,38,1
9339,0,1,9,13,2,9,0,4,1,0,0,2,38,1
22274,0,2,9,13,2,9,0,4,1,0,0,2,38,1
36903,0,2,15,10,4,11,4,4,0,0,0,1,38,0
41746,1,2,8,11,0,0,4,4,0,0,0,2,38,1
24361,2,2,14,15,2,9,0,4,1,0,0,0,38,1
9872,1,2,15,10,5,11,4,4,0,0,0,1,38,0
12650,0,5,9,13,5,3,4,2,0,0,0,1,38,0
33330,2,2,1,7,0,7,4,4,0,0,0,1,38,0
35906,0,2,0,6,2,5,0,4,1,0,0,1,25,0
14160,1,2,11,9,0,7,4,2,0,0,0,1,38,0
16407,0,2,8,11,4,10,1,4,1,0,0,3,38,0
14918,1,1,12,14,2,9,0,4,1,0,0,2,38,1
2307,0,2,6,5,2,7,0,4,1,0,0,1,38,0
33929,1,2,15,10,2,9,0,4,1,0,0,2,33,1
19385,0,2,15,10,2,2,0,4,1,4,0,3,38,0
13890,0,2,9,13,2,12,0,4,1,0,3,2,38,1
23703,0,2,15,10,4,5,3,4,0,0,0,1,38,0
16803,1,1,9,13,5,3,1,4,1,0,0,2,38,1
34733,1,4,11,9,2,13,0,4,1,0,0,3,38,0
45022,0,2,11,9,2,2,0,4,1,0,0,2,38,0
20506,1,2,15,10,0,0,4,4,0,0,0,2,38,0
5685,0,2,15,10,4,11,1,4,0,0,0,1,38,0
25779,0,2,1,7,5,6,1,2,1,0,0,2,38,0
10753,1,5,15,10,0,12,1,4,1,0,0,2,38,0
4673,0,2,9,13,2,11,0,4,1,0,3,2,38,1
38562,0,2,15,10,4,11,2,4,1,0,0,1,38,0
24009,1,2,15,10,2,11,0,4,1,0,0,2,38,1
22641,1,2,9,13,2,11,0,4,1,4,0,2,38,1
35875,0,2,1,7,4,4,4,4,1,4,0,2,38,0
14771,2,1,15,10,0,0,1,4,0,4,0,1,38,0
12477,0,2,7,12,4,11,3,4,0,0,0,0,38,0
6983,1,2,11,9,2,11,5,4,0,0,0,1,38,0
20451,0,4,12,14,4,11,1,4,1,4,0,2,38,1
33470,0,2,11,9,2,2,0,4,1,0,0,2,38,0
12904,0,2,9,13,4,11,1,4,0,4,0,2,38,1
30150,1,2,11,9,2,2,0,4,1,0,0,2,38,0
37724,2,0,15,10,2,12,0,4,1,0,0,2,38,0
16168,2,3,12,14,2,11,0,4,1,0,0,2,38,1
33420,1,1,10,16,2,9,5,4,0,0,3,2,38,1
21971,2,4,14,15,2,9,0,4,1,0,0,2,38,0
40249,1,0,9,13,2,0,0,4,1,0,0,2,38,1
40639,2,3,11,9,6,11,2,1,1,0,0,1,38,1
10759,0,2,15,10,2,0,2,4,0,0,0,2,38,1
44019,0,5,7,12,4,9,1,4,0,0,0,0,38,0
31472,0,2,11,9,4,2,1,4,1,0,0,2,38,0
20945,0,2,8,11,4,7,1,4,0,0,0,2,38,0
4550,1,2,11,9,6,0,2,2,0,0,0,2,38,0
836,0,2,1,7,4,4,3,4,1,0,0,2,38,0
10236,1,2,9,13,2,11,0,4,1,0,0,3,38,0
28660,2,2,8,11,5,7,4,4,0,4,0,1,38,0
22607,0,2,12,14,0,3,1,4,1,0,0,3,38,0
15774,1,2,11,9,4,11,1,4,1,0,0,1,38,0
25752,0,2,1,7,4,7,3,4,0,0,0,0,38,0
41237,1,2,9,13,2,11,0,1,1,0,0,2,38,1
15755,0,2,8,11,4,2,3,4,1,0,0,1,38,0
3208,1,2,11,9,2,13,0,4,1,0,0,3,38,1
33581,1,2,9,13,4,12,1,4,1,0,0,1,38,0
22420,1,2,12,14,2,9,0,4,1,0,0,2,38,1
30866,0,2,11,9,2,0,5,4,0,4,0,2,38,0
18817,1,1,12,14,2,9,0,4,1,0,3,2,38,1
35417,0,2,11,9,2,7,0,4,1,0,0,2,38,0
15335,0,3,9,13,0,11,1,4,0,0,0,3,38,0
11344,2,0,11,9,3,5,1,4,1,0,0,2,38,0
2971,0,2,11,9,4,2,1,3,1,0,0,2,38,0
29117,0,2,9,13,4,9,1,4,0,0,0,2,38,0
7319,0,2,11,9,2,0,0,4,1,0,0,2,38,1
5280,1,2,10,16,0,3,1,4,1,0,0,3,38,0
13736,0,2,15,10,4,11,3,4,0,0,0,0,38,0
8340,3,4,0,6,2,4,0,4,1,0,0,2,38,0
18054,0,3,7,12,5,3,1,4,1,0,0,2,38,0
38057,1,2,9,13,2,6,0,4,1,0,3,2,38,1
3929,1,2,7,12,4,7,1,4,1,0,0,2,38,0
24234,2,2,11,9,2,2,0,4,1,0,0,0,38,0
3179,0,2,11,9,4,11,3,2,1,0,0,1,38,0
39823,1,4,11,9,2,4,5,4,0,0,0,2,38,0
24651,1,2,11,9,2,13,0,4,1,0,0,3,38,0
10633,0,2,15,10,0,12,4,4,0,0,0,1,38,0
44559,1,2,15,10,2,2,0,4,1,0,3,2,38,1
31884,1,4,9,13,2,11,0,4,1,0,3,2,38,1
35835,0,2,0,6,4,7,3,4,1,0,0,0,38,0
41353,0,2,11,9,4,2,3,4,1,0,0,2,38,0
18464,0,2,15,10,4,7,2,2,1,0,0,1,38,0
8363,1,4,12,14,2,11,5,4,0,0,0,3,38,0
30247,1,0,15,10,3,0,1,2,1,4,0,2,38,0
6895,1,4,15,10,2,11,0,4,1,4,0,2,38,0
20672,0,2,11,9,4,2,1,4,0,0,0,2,38,0
16287,0,2,9,13,4,9,1,4,1,0,0,2,38,0
40374,1,2,8,11,0,12,1,4,0,0,0,1,38,0
41305,0,2,11,9,2,2,0,2,1,0,0,2,38,0
36208,0,2,9,13,2,9,0,4,1,0,0,2,38,1
714,0,2,9,13,2,3,0,4,1,0,0,2,38,1
1673,0,2,11,9,4,11,1,4,0,0,0,1,38,0
42623,0,2,7,12,4,7,4,4,0,0,0,1,38,0
3684,1,2,12,14,2,3,0,2,1,0,0,2,22,0
9842,0,2,15,10,0,6,1,4,0,0,0,2,38,0
24827,0,0,11,9,2,13,0,4,1,0,3,2,38,0
