,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
4098,0,3,11,9,2,2,0,4,1,0,0,3,38,1
12890,0,5,15,10,4,10,1,4,0,0,0,1,38,0
1275,0,2,8,11,4,6,1,4,1,0,0,2,38,0
40246,0,2,11,9,0,2,1,4,1,0,0,2,38,0
32500,0,2,11,9,2,11,0,4,1,0,0,2,38,0
30279,0,2,15,10,4,0,3,4,1,0,0,1,38,0
40767,2,2,15,10,0,11,1,4,0,0,0,1,38,0
2894,1,5,11,9,0,0,3,4,0,0,0,1,38,0
17417,0,2,11,9,2,0,0,4,1,0,0,2,38,0
29457,1,4,0,6,4,2,1,4,1,0,0,1,38,0
2091,0,2,8,11,4,11,1,4,1,0,0,1,38,0
15378,0,5,11,9,2,10,0,4,1,4,0,2,38,1
31353,1,3,15,10,4,2,1,4,1,0,0,2,38,0
15001,0,3,11,9,0,11,4,4,1,0,0,2,38,1
3970,0,2,11,9,4,6,1,4,1,0,0,2,38,0
25644,0,2,1,7,2,13,0,4,1,4,0,1,38,0
15576,1,2,9,13,2,11,0,4,1,0,0,1,38,1
40046,1,2,7,12,0,3,1,4,0,0,0,2,38,1
27142,1,2,11,9,2,6,0,2,1,4,0,1,38,0
37137,0,2,15,10,2,2,0,4,1,0,0,2,38,0
6355,1,2,8,11,2,13,0,4,1,0,0,2,38,1
17376,1,2,8,11,2,2,0,4,1,0,0,2,38,0
5695,0,5,15,10,4,7,1,2,1,0,0,2,38,0
41225,2,4,11,9,2,2,0,4,1,4,0,1,21,0
41577,0,1,15,10,2,10,0,4,1,0,0,3,38,1
11862,0,2,11,9,0,11,4,4,0,0,0,1,38,0
35135,1,4,11,9,2,4,0,4,1,0,0,2,38,0
24771,1,2,11,9,2,13,0,4,1,0,0,3,38,0
12174,0,2,15,10,4,5,4,4,1,0,0,1,38,0
18518,1,2,7,12,0,11,4,2,0,0,0,1,38,0
10238,1,2,11,9,4,6,1,2,1,0,0,2,38,0
8518,0,2,0,6,2,13,0,4,1,0,0,2,38,1
8465,0,2,7,12,4,3,3,0,1,0,0,1,38,0
19776,1,5,8,11,2,7,0,2,1,0,0,1,38,0
44404,1,2,11,9,2,6,0,4,1,0,0,2,38,1
32256,0,2,15,10,4,5,3,3,1,0,0,1,38,0
34940,1,2,15,10,2,6,0,4,1,4,0,2,38,0
45007,0,2,9,13,2,3,0,4,1,0,0,2,38,0
15177,0,2,15,10,4,0,3,4,0,0,3,1,38,0
21312,0,2,9,13,2,11,0,4,1,0,0,2,38,1
23768,1,2,5,4,0,6,3,4,1,0,0,2,38,0
4113,0,4,11,9,2,2,0,4,1,0,0,2,31,0
21431,1,1,7,12,2,0,0,4,1,0,0,2,38,0
26391,2,2,4,3,2,2,0,4,1,0,0,2,21,0
18182,0,4,15,10,2,2,0,4,1,0,0,2,38,0
1082,2,1,5,4,6,7,1,4,0,0,0,1,38,0
28031,1,2,9,13,2,9,0,4,1,0,0,2,38,1
14228,2,4,11,9,2,11,5,4,0,0,0,2,38,0
7693,0,2,15,10,2,5,0,4,1,0,0,1,38,0
38621,1,4,15,10,2,3,0,4,1,0,0,2,38,1
38812,0,2,9,13,4,3,1,4,1,4,0,2,38,1
7473,1,1,9,13,0,9,4,4,0,0,0,1,38,0
43925,1,2,15,10,2,2,0,4,1,4,0,2,38,1
44370,1,0,9,13,2,9,0,4,1,0,0,2,38,1
14917,1,2,15,10,4,3,1,4,0,4,0,2,38,0
31703,0,3,11,9,6,11,4,4,0,0,0,2,38,0
1585,1,2,9,13,2,13,0,4,1,4,0,3,38,1
27979,1,4,8,11,2,9,5,4,0,0,0,0,38,1
36528,1,2,15,10,2,12,0,4,1,0,0,2,38,1
8623,1,1,15,10,2,2,0,4,1,0,0,2,38,1
10283,0,2,9,13,2,3,5,4,0,0,0,2,38,1
21706,0,2,11,9,2,13,0,4,1,0,0,3,38,0
6171,0,2,6,5,4,5,1,4,1,0,0,2,25,0
20673,1,2,7,12,2,6,0,4,1,0,0,2,38,0
30054,0,2,8,11,4,12,3,4,0,0,0,1,38,0
25883,0,2,11,9,5,7,4,2,0,0,0,1,38,0
18739,0,2,5,4,2,5,0,4,1,0,0,2,25,0
16306,0,2,11,9,4,11,1,4,1,0,0,2,38,0
40961,0,2,15,10,4,11,2,2,0,0,0,1,38,0
34345,0,2,2,8,2,6,0,4,1,0,0,2,38,0
21133,1,2,11,9,2,6,0,2,1,4,0,2,38,1
43453,0,2,1,7,4,5,3,4,1,0,0,2,38,0
25770,0,2,0,6,4,4,3,2,1,0,0,3,38,0
41440,0,2,9,13,2,6,0,4,1,0,0,2,38,0
43211,1,5,12,14,0,9,1,4,1,0,0,2,38,0
37946,1,2,9,13,6,3,4,4,0,0,0,2,38,0
27399,0,2,1,7,2,2,0,4,1,4,0,2,38,1
44603,1,2,11,9,4,0,1,4,0,0,0,2,38,0
6843,0,2,11,9,0,0,1,2,0,0,0,2,38,0
38523,0,2,11,9,4,2,3,2,1,0,0,1,38,0
24669,1,2,12,14,4,9,1,4,1,0,0,3,38,0
38177,0,2,9,13,4,0,3,4,0,0,0,2,38,0
40082,2,5,8,11,6,7,1,2,0,0,0,1,38,0
34315,0,2,0,6,4,7,3,4,0,0,0,1,38,0
4980,0,2,9,13,4,7,3,4,0,0,0,1,38,0
5527,2,2,11,9,0,13,1,4,1,0,0,2,38,0
29113,0,2,15,10,4,11,1,4,1,0,0,1,38,0
18545,0,0,15,10,4,2,1,4,1,4,0,2,38,0
27386,0,2,0,6,4,7,3,4,1,0,0,2,38,0
44956,1,1,15,10,2,10,0,4,1,0,0,3,38,1
3981,1,1,8,11,2,10,0,4,1,0,0,2,38,1
36241,0,1,2,8,4,0,3,4,0,0,0,0,38,0
35326,0,2,15,10,0,2,1,4,1,0,0,2,38,0
16382,1,3,11,9,2,2,0,4,1,0,3,3,38,0
29739,1,1,12,14,2,9,0,2,1,0,0,1,38,1
25711,1,2,12,14,0,3,4,4,0,0,3,2,38,1
21863,0,0,11,9,2,12,0,4,1,0,0,2,38,0
22355,0,2,11,9,4,5,3,1,0,0,0,2,39,0
44630,1,2,11,9,0,0,4,4,0,0,0,2,38,0
35739,1,1,11,9,2,13,0,4,1,0,0,2,38,0
3259,1,4,15,10,4,3,1,4,1,0,0,2,38,0
34913,0,5,15,10,4,12,4,2,0,0,0,2,38,0
7676,1,2,11,9,2,7,0,2,1,0,0,1,38,0
40764,1,2,11,9,0,6,1,2,1,4,0,2,38,1
17382,1,4,9,13,2,3,0,4,1,0,0,1,38,0
31855,1,2,11,9,0,2,1,4,1,0,0,2,38,0
2669,0,2,15,10,4,11,3,4,0,0,0,1,38,0
1228,0,2,8,11,2,12,0,4,1,0,0,2,38,0
35558,0,2,11,9,5,2,3,4,1,0,0,2,38,0
34088,1,2,8,11,5,9,1,4,0,0,0,2,5,0
37349,0,2,7,12,2,0,5,4,0,0,0,2,38,0
26590,0,2,7,12,4,11,1,4,1,0,0,2,38,0
39678,1,2,10,16,2,9,0,4,1,0,0,2,19,1
41192,0,2,15,10,2,3,0,4,1,0,3,2,38,0
31306,1,2,11,9,0,13,1,4,1,0,0,3,38,0
29304,0,4,15,10,4,2,3,4,1,0,0,4,38,0
37369,1,2,11,9,2,2,0,4,1,0,0,2,38,1
32587,0,1,9,13,4,9,3,2,0,0,0,2,38,0
23776,1,2,11,9,0,12,1,4,0,0,0,2,38,0
24078,1,2,11,9,2,0,0,4,1,0,0,2,38,0
40762,1,2,15,10,2,0,5,4,0,0,0,2,38,1
4134,0,2,15,10,4,11,3,4,1,0,0,2,38,0
28540,0,2,6,5,4,2,1,3,1,0,0,2,38,0
9117,2,2,11,9,6,8,2,2,0,0,0,0,38,0
2891,2,2,5,4,2,13,0,2,1,0,0,2,38,0
39256,1,2,8,11,5,2,1,4,1,0,0,1,38,0
17287,0,2,1,7,2,13,0,4,1,0,0,3,38,0
3687,1,4,9,13,2,4,0,4,1,0,0,3,38,1
15672,0,2,15,10,4,11,1,4,0,0,0,1,38,0
11080,2,2,11,9,2,2,0,4,1,0,0,2,38,0
8249,1,3,11,9,2,11,0,4,1,0,0,2,38,1
37289,1,2,9,13,2,3,0,4,1,0,3,2,38,1
14825,1,2,9,13,2,9,0,4,1,4,0,2,38,1
13913,1,2,11,9,2,3,0,4,1,0,0,2,38,0
26829,0,2,11,9,2,2,0,4,1,0,0,2,38,0
30266,1,3,14,15,2,9,0,4,1,4,0,4,38,1
37764,0,2,9,13,4,12,1,4,0,0,0,2,38,0
21127,2,2,11,9,6,11,1,4,0,0,0,2,38,0
25271,1,2,11,9,2,11,0,4,1,0,0,2,38,0
28805,0,2,15,10,5,13,1,4,1,0,0,1,38,0
38034,0,4,1,7,4,11,3,4,0,0,0,2,38,0
27807,1,2,15,10,2,6,0,4,1,4,0,2,38,0
4234,0,2,15,10,4,7,3,4,0,0,0,0,38,0
30362,0,2,9,13,4,3,1,4,1,0,0,2,38,0
7246,0,2,11,9,2,2,0,4,1,0,0,2,38,1
17166,1,1,9,13,2,9,0,4,1,0,0,1,38,1
26863,1,4,12,14,4,3,1,4,0,0,0,2,38,0
30901,0,2,15,10,4,7,3,4,0,0,0,1,38,0
8547,1,2,9,13,2,3,0,4,1,0,0,2,38,1
38048,0,4,15,10,2,3,0,4,1,4,0,2,38,1
30193,2,2,15,10,6,11,1,4,0,0,0,1,38,0
41035,0,2,9,13,4,12,1,4,1,0,0,2,38,0
22629,0,2,15,10,0,0,1,4,0,0,0,2,38,0
21237,1,1,6,5,5,7,2,4,0,0,0,2,38,0
25734,2,1,11,9,2,7,0,4,1,0,0,2,38,0
33052,1,1,15,10,0,10,4,4,0,0,0,2,38,0
28023,0,2,1,7,2,13,0,4,1,0,0,2,38,0
25651,0,2,1,7,2,2,0,4,1,0,0,3,38,0
18654,0,2,15,10,4,7,3,4,1,0,0,0,38,0
21842,0,2,9,13,4,0,3,4,0,0,0,2,31,0
19908,0,3,15,10,2,0,5,4,0,0,0,1,38,1
37479,0,2,1,7,4,5,3,4,1,0,0,2,38,0
42688,0,2,15,10,2,2,0,4,1,0,0,2,38,0
40169,0,2,2,8,4,7,3,4,0,0,0,1,38,0
3314,0,2,6,5,2,2,0,4,1,0,0,2,38,0
7287,1,2,11,9,2,6,0,4,1,0,0,2,38,1
21418,1,2,9,13,2,3,0,4,1,0,0,2,38,1
27027,0,2,15,10,2,3,0,4,1,0,0,2,38,1
17555,0,2,15,10,2,11,0,4,1,0,0,2,38,1
6242,0,3,15,10,4,5,3,4,0,0,0,2,38,0
39011,2,1,6,5,0,10,1,2,1,0,0,1,38,0
27971,1,2,8,11,0,9,1,4,0,0,3,2,38,0
24245,1,0,14,15,2,9,0,1,1,0,0,2,18,1
11151,0,2,9,13,3,0,3,2,0,0,0,1,38,0
11327,3,4,15,10,2,12,0,4,1,0,0,1,11,0
30986,0,2,11,9,4,7,3,4,1,0,0,1,1,0
44604,1,1,12,14,6,9,4,4,0,0,3,1,38,0
30614,0,3,9,13,2,11,0,4,1,0,3,2,38,1
28075,0,2,11,9,2,0,5,4,0,4,0,2,38,0
43988,1,2,8,11,2,2,0,4,1,0,0,2,38,0
12723,2,2,11,9,2,2,0,4,1,0,0,2,38,0
8397,0,2,9,13,4,0,4,1,0,0,0,2,29,0
8184,0,2,9,13,4,11,3,4,1,0,0,2,38,0
35589,1,2,11,9,2,5,0,4,1,0,0,2,38,1
19684,1,4,15,10,2,9,0,4,1,0,0,1,38,1
5654,1,2,15,10,2,3,0,4,1,0,0,2,38,1
10040,0,2,15,10,2,2,0,4,1,0,0,2,38,1
8098,1,2,9,13,4,11,3,4,0,0,0,2,38,0
35015,0,2,1,7,4,11,3,4,0,0,0,1,38,0
13848,1,2,11,9,4,7,1,4,1,0,0,1,38,0
12774,0,1,11,9,2,13,0,4,1,0,0,2,38,0
12863,0,4,6,5,2,13,0,4,1,0,0,2,38,1
35989,2,3,11,9,2,3,0,4,1,0,0,1,38,1
38300,2,2,0,6,0,7,1,4,0,0,0,0,38,0
19800,0,2,8,11,4,9,1,4,1,0,0,1,38,0
41185,0,4,11,9,2,4,0,4,1,0,0,2,38,0
37181,0,2,15,10,4,5,3,4,1,0,0,1,38,0
4068,2,2,6,5,2,7,5,2,0,0,0,2,38,0
867,0,4,0,6,4,11,3,4,0,0,0,2,38,0
41822,0,2,4,3,4,13,1,4,1,0,0,2,25,0
21170,1,2,8,11,2,2,0,4,1,0,0,2,11,0
36706,0,2,9,13,4,0,1,4,0,0,0,2,38,0
21445,1,4,5,4,2,3,0,4,1,0,0,3,11,0
12105,2,1,12,14,2,3,0,4,1,0,0,1,4,0
23329,1,2,9,13,2,7,0,1,1,0,0,1,39,0
14012,0,2,11,9,2,6,0,4,1,0,0,2,38,1
9838,0,2,3,2,4,7,1,1,0,0,0,2,29,0
24540,1,2,15,10,0,2,1,4,1,0,0,2,38,0
38804,0,2,11,9,2,2,0,4,1,0,0,2,38,1
16220,2,2,11,9,6,7,1,4,0,0,0,1,38,0
1466,0,2,4,3,2,8,5,4,0,0,0,2,7,0
20623,1,2,6,5,0,2,1,4,1,0,0,2,38,0
31960,1,4,9,13,2,4,0,4,1,0,0,3,38,0
10588,0,2,11,9,4,3,3,4,1,0,0,2,38,0
20813,1,2,11,9,2,3,0,4,1,4,0,2,38,1
24070,1,2,14,15,2,9,0,4,1,0,0,1,38,1
8664,0,2,9,13,4,11,1,4,1,4,0,2,38,1
942,0,2,15,10,0,6,4,4,0,0,0,1,38,0
11963,0,2,12,14,4,3,1,4,1,0,0,3,38,0
13629,0,2,11,9,5,0,2,4,1,0,0,2,38,0
22214,0,2,11,9,4,6,4,2,0,0,0,2,38,0
1041,1,2,15,10,5,2,4,4,1,4,0,2,15,0
28662,0,2,5,4,2,7,5,4,0,0,0,2,25,0
25268,1,2,11,9,2,6,0,4,1,0,3,2,38,0
23790,1,2,11,9,0,10,4,4,0,0,0,2,38,0
34811,1,2,11,9,2,6,0,4,1,0,0,2,38,1
11171,1,2,12,14,2,11,0,4,1,0,0,2,38,1
11009,1,1,11,9,2,10,0,4,1,0,0,2,38,0
28295,1,2,11,9,6,7,4,2,0,0,0,2,38,0
22796,0,2,7,12,0,9,1,4,0,0,0,1,38,0
10969,2,2,11,9,6,0,1,4,0,0,0,1,38,0
32661,0,1,11,9,4,5,3,0,1,0,0,1,38,0
1650,0,2,11,9,4,13,3,2,1,0,0,2,38,0
18278,0,4,10,16,2,3,0,4,1,0,0,2,38,0
44549,1,2,15,10,0,0,1,4,0,0,0,2,38,0
11210,1,2,7,12,5,3,4,4,0,0,0,2,38,0
33264,0,2,0,6,4,7,1,4,1,0,0,1,26,0
2302,0,2,15,10,4,7,1,4,1,0,0,1,38,0
36380,0,1,1,7,2,2,0,4,1,0,0,2,25,0
5045,1,4,11,9,0,3,1,4,0,4,0,3,38,1
44441,1,2,6,5,2,11,0,4,1,0,0,2,38,0
8912,0,2,11,9,2,13,0,4,1,0,0,3,38,1
4667,1,2,12,14,2,3,0,4,1,0,0,1,38,0
478,0,1,11,9,2,13,0,4,1,0,0,2,38,1
22577,1,2,9,13,2,11,0,4,1,0,0,3,38,0
795,1,5,8,11,5,0,4,2,0,0,0,2,38,0
36249,1,2,4,3,2,4,0,4,1,0,0,2,25,0
40855,0,3,9,13,2,9,0,4,1,0,0,2,38,1
44587,2,2,11,9,0,0,2,4,0,0,0,2,38,0
37994,1,2,12,14,2,9,0,4,1,0,0,2,38,1
16045,0,1,9,13,4,9,3,4,0,0,0,1,38,0
35531,0,2,1,7,2,2,0,4,1,0,0,3,38,0
12577,1,2,9,13,4,12,1,4,1,4,0,1,38,1
12498,1,2,11,9,4,0,4,2,0,0,0,2,38,0
18079,0,2,1,7,0,3,4,4,0,0,0,2,38,1
44091,0,1,10,16,0,9,1,4,0,0,0,2,38,0
28429,1,2,8,11,2,2,0,4,1,0,0,2,38,0
24554,0,2,11,9,0,11,3,4,1,0,0,2,38,0
28423,0,2,11,9,2,2,0,4,1,0,0,2,38,0
23787,0,2,11,9,0,0,4,4,0,0,0,1,38,0
246,0,2,1,7,2,11,5,4,0,0,0,1,38,0
22428,0,2,15,10,4,6,1,4,1,0,0,2,38,0
29851,0,2,11,9,2,10,0,1,1,0,0,2,36,0
29822,0,2,15,10,4,0,3,4,0,0,0,2,38,0
3387,1,2,9,13,0,3,4,4,1,4,0,2,38,1
17724,2,3,9,13,2,3,0,4,1,0,3,3,38,1
3619,1,4,9,13,0,11,1,4,1,0,0,2,38,0
31611,0,2,5,4,4,5,3,4,1,0,0,2,38,0
11105,1,2,11,9,0,7,4,2,0,0,0,1,22,0
8400,0,4,8,11,2,11,0,4,1,0,0,2,38,0
38352,1,2,10,16,2,9,5,4,0,0,3,1,38,1
35115,0,2,15,10,2,3,5,4,0,4,0,2,38,1
12341,0,4,11,9,2,4,0,4,1,0,0,2,38,0
5944,0,2,9,13,4,7,1,4,0,0,0,1,1,0
5710,1,4,15,10,4,7,1,4,1,0,0,1,38,0
16606,0,4,11,9,4,13,3,4,1,0,0,4,38,0
23026,2,2,11,9,6,0,4,4,0,0,0,0,38,0
39927,0,2,1,7,2,2,0,4,1,0,0,2,38,0
26000,0,2,0,6,4,6,1,4,0,0,0,2,38,0
2710,1,2,8,11,6,7,4,4,0,0,0,0,38,0
34505,1,2,11,9,2,13,0,4,1,0,0,3,38,0
34865,0,0,14,15,4,9,1,4,0,0,0,2,38,0
4603,0,2,11,9,4,2,2,4,1,0,0,2,38,0
5166,0,2,11,9,2,2,0,4,1,0,0,2,38,0
7608,2,4,11,9,6,11,1,4,0,0,0,3,38,0
14197,0,2,11,9,2,2,0,2,1,0,0,2,38,0
28924,1,2,11,9,2,6,0,2,1,0,0,2,38,1
11492,0,2,9,13,4,6,1,4,1,0,0,2,38,0
40125,0,2,15,10,2,3,0,4,1,0,0,2,38,1
12673,1,2,11,9,0,5,4,4,1,0,0,2,38,0
26415,0,1,9,13,2,9,5,4,0,0,0,1,38,1
9558,1,2,0,6,2,2,0,4,1,0,0,2,38,1
41022,0,2,11,9,4,6,3,4,1,0,0,2,38,0
2146,0,2,7,12,2,12,0,4,1,0,0,2,38,1
22283,1,2,12,14,6,9,1,4,0,0,0,2,38,0
18532,0,2,11,9,4,0,1,4,0,0,0,2,38,0
9364,1,2,15,10,2,11,0,4,1,0,0,4,38,0
33536,0,2,11,9,4,0,3,4,0,0,0,2,4,0
19149,1,2,11,9,6,0,4,4,0,0,0,1,38,0
39510,1,4,11,9,2,2,0,4,1,0,0,3,38,0
21837,1,2,12,14,2,9,0,4,1,0,0,2,38,1
36060,0,0,7,12,2,12,0,4,1,0,0,2,38,0
1564,1,2,11,9,5,7,4,2,0,0,0,2,38,0
3174,0,2,8,11,4,3,1,4,0,0,0,1,38,0
14988,1,2,8,11,0,7,2,1,0,0,0,2,27,0
35790,0,2,12,14,4,9,1,4,0,0,0,2,38,0
22472,1,2,9,13,2,3,0,2,1,0,3,2,38,1
17452,0,2,1,7,4,11,2,0,0,0,0,1,38,0
19506,0,4,11,9,4,4,2,4,1,0,0,2,38,0
21920,0,2,4,3,2,6,0,4,1,4,0,2,25,1
37486,0,2,15,10,0,7,4,2,0,0,0,2,38,0
40869,0,2,11,9,4,11,3,4,0,0,0,2,38,0
21083,2,2,6,5,4,6,4,2,0,0,0,2,38,0
23229,0,2,15,10,4,5,3,1,1,0,0,1,38,0
43846,0,2,11,9,4,6,1,4,1,0,0,2,38,0
24573,0,2,11,9,4,2,3,4,1,0,0,1,38,0
836,0,2,1,7,4,4,3,4,1,0,0,2,38,0
41856,1,2,1,7,0,9,4,0,1,0,0,2,38,1
34267,1,2,15,10,0,0,4,4,0,0,0,1,38,0
33986,1,4,15,10,2,13,0,4,1,0,0,2,38,1
9939,0,5,10,16,4,9,1,2,0,0,0,1,38,0
37284,0,2,9,13,4,3,1,4,0,0,0,2,38,1
3459,2,2,5,4,2,6,5,4,0,4,0,2,1,0
25491,0,3,12,14,2,3,0,4,1,0,0,2,38,0
10099,1,2,11,9,6,2,4,4,0,0,0,2,21,0
43207,1,2,11,9,2,4,0,4,1,4,0,2,38,0
10685,1,2,11,9,0,13,1,4,1,0,0,2,38,0
43123,0,2,11,9,2,13,0,4,1,0,0,2,38,0
5182,0,1,15,10,4,10,2,2,1,0,0,2,37,0
33955,1,4,8,11,4,7,1,4,1,0,0,2,38,0
33616,0,2,15,10,3,11,3,2,0,0,0,1,38,0
10854,2,4,11,9,2,4,0,4,1,0,0,2,38,0
32504,1,2,8,11,4,2,4,4,1,0,0,2,38,0
17859,1,4,15,10,2,4,0,4,1,0,0,1,38,0
13923,1,2,6,5,2,13,0,4,1,0,0,2,38,0
37217,0,2,1,7,4,7,3,4,0,0,0,1,38,0
28603,1,2,15,10,2,2,0,4,1,0,0,2,38,1
33125,0,2,8,11,4,0,1,4,0,0,0,2,38,0
12713,0,2,11,9,0,0,4,2,1,0,0,2,38,0
43105,1,2,15,10,2,11,0,4,1,0,3,2,38,1
34486,0,2,12,14,4,9,1,4,1,0,3,2,38,0
17120,0,0,14,15,2,9,0,4,1,0,3,2,38,1
6085,1,2,10,16,2,9,0,4,1,0,0,2,38,1
4115,1,3,9,13,2,11,0,4,1,0,0,4,38,1
6705,0,2,15,10,4,11,4,4,0,0,0,2,38,0
13741,0,2,6,5,2,6,0,4,1,0,0,2,38,0
35267,0,2,1,7,4,11,3,4,1,0,0,0,38,0
37291,1,1,12,14,2,9,0,4,1,0,0,3,38,0
6800,0,2,15,10,4,11,4,4,1,0,0,2,38,0
24926,1,5,9,13,2,0,0,4,1,4,0,2,38,0
20916,0,2,11,9,4,0,4,4,0,0,0,1,38,0
5765,2,4,11,9,2,13,0,4,1,0,0,2,38,1
2365,0,2,11,9,4,0,1,4,1,0,0,1,38,0
2867,0,2,1,7,2,2,0,4,1,0,0,2,38,0
10020,1,2,8,11,2,3,0,4,1,0,0,2,38,1
4994,0,2,8,11,2,0,0,4,1,0,0,1,38,0
3966,2,2,11,9,0,6,1,4,0,0,0,2,38,0
34275,1,2,6,5,6,11,4,4,0,0,0,2,38,0
15940,1,3,15,10,2,11,0,4,1,0,0,3,38,1
43235,1,3,15,10,2,6,0,4,1,0,0,3,10,0
40635,0,2,15,10,5,9,3,4,1,0,0,2,38,0
2617,0,5,12,14,4,9,1,4,1,0,0,2,38,0
4736,1,2,9,13,2,12,0,4,1,0,0,2,38,0
17390,0,2,11,9,4,0,1,4,1,0,0,2,38,0
17221,0,4,8,11,2,12,0,4,1,0,0,3,38,0
21543,0,2,5,4,0,6,4,4,1,0,3,2,38,0
23073,0,2,11,9,2,13,0,4,1,0,0,2,38,0
30994,0,2,9,13,4,12,3,4,0,0,0,2,38,0
28794,2,3,11,9,2,0,5,4,0,4,0,0,38,1
17400,0,2,15,10,4,0,3,1,0,0,0,1,38,0
28951,1,2,12,14,2,3,0,4,1,4,0,2,38,1
28380,2,4,9,13,2,2,0,4,1,0,0,2,38,1
23829,1,2,9,13,2,3,0,4,1,0,0,2,38,1
438,0,2,15,10,1,11,5,4,0,0,0,1,38,0
26191,0,2,11,9,2,2,0,4,1,0,0,1,38,0
6632,2,4,14,15,0,9,1,4,1,0,0,2,38,0
41011,1,2,11,9,4,11,1,4,1,0,0,2,38,0
19209,0,4,2,8,0,7,4,4,0,0,0,1,38,0
29296,0,2,11,9,2,2,0,4,1,0,0,3,38,0
34924,1,0,9,13,3,3,1,4,0,0,0,2,38,0
30045,1,2,5,4,2,3,0,0,1,4,0,2,38,0
1695,0,2,9,13,2,9,0,4,1,0,0,2,38,1
24619,0,2,6,5,2,4,0,0,1,0,0,2,38,0
6197,0,2,15,10,4,3,3,2,1,0,0,1,38,0
15654,0,2,15,10,2,2,0,4,1,0,0,2,38,0
37717,1,1,11,9,0,12,4,4,1,4,0,1,38,1
2374,1,2,15,10,4,7,1,4,1,0,0,1,38,0
7124,0,2,0,6,4,4,3,4,1,3,0,0,38,0
7642,1,2,11,9,2,2,0,4,1,0,0,2,38,1
31572,1,3,14,15,2,9,0,4,1,0,0,2,38,0
38268,0,2,11,9,2,11,0,4,1,0,3,2,38,1
29100,1,2,15,10,4,11,1,4,0,0,0,2,38,0
1985,0,2,11,9,0,11,1,4,0,0,0,2,38,0
32870,3,2,15,10,0,11,4,2,0,0,0,1,38,0
12480,1,2,5,4,2,11,5,4,0,0,0,1,38,0
14671,1,2,12,14,2,9,0,1,1,0,0,2,35,1
21687,0,1,9,13,2,9,0,4,1,0,3,2,38,1
18064,1,2,15,10,0,0,4,4,0,0,0,2,38,0
20100,1,2,9,13,0,7,1,4,0,0,0,2,38,0
30835,1,2,7,12,5,7,1,2,0,0,0,2,38,0
337,1,2,15,10,2,11,0,4,1,0,0,3,38,0
42295,0,2,11,9,0,0,1,4,0,0,0,2,38,0
26957,0,2,11,9,2,0,0,4,1,0,0,2,38,0
12258,0,2,11,9,2,2,0,4,1,0,0,2,38,0
9890,0,2,7,12,4,0,1,2,0,0,0,1,38,0
30720,1,2,15,10,2,11,0,4,1,0,0,2,38,0
21819,2,4,11,9,2,3,0,2,1,0,0,2,38,0
40510,0,2,15,10,4,2,3,4,0,0,0,1,38,0
14603,0,2,3,2,4,3,3,4,1,0,0,1,38,0
25809,0,2,11,9,2,9,0,4,1,0,0,2,38,0
14255,0,4,7,12,2,11,0,1,1,0,0,3,34,0
12251,1,2,0,6,2,13,0,4,1,0,0,2,38,0
41464,1,2,9,13,2,3,0,4,1,4,0,2,38,1
15569,0,2,11,9,2,6,5,2,0,0,0,2,38,0
2388,1,2,11,9,0,3,4,4,0,0,0,2,38,0
40008,0,5,9,13,4,9,1,4,1,0,0,2,38,0
41250,0,2,11,9,2,3,0,4,1,0,0,2,38,1
32283,0,2,9,13,4,0,3,4,1,0,0,2,38,0
24799,1,2,15,10,2,6,0,1,1,4,0,2,29,1
25136,0,2,9,13,2,9,0,4,1,4,0,2,38,0
43050,0,2,7,12,4,11,3,4,0,0,0,2,38,0
10448,1,4,8,11,2,2,0,4,1,0,0,0,38,0
10340,0,1,11,9,2,2,0,4,1,0,0,3,38,1
39297,2,2,10,16,6,9,1,4,1,0,0,4,38,1
33708,0,4,9,13,0,12,1,4,1,0,0,0,38,0
7005,1,2,11,9,2,2,0,4,1,0,0,2,38,0
12662,0,2,11,9,4,0,1,2,1,0,0,2,22,0
39315,2,4,15,10,4,9,1,4,0,0,0,1,38,0
6250,1,2,6,5,0,0,4,4,0,0,0,2,38,0
39328,2,2,3,2,0,13,1,4,1,0,0,2,38,0
40204,1,2,9,13,2,9,0,4,1,4,0,2,38,1
3064,1,4,7,12,0,3,4,4,0,0,0,3,38,0
39056,0,2,1,7,3,11,3,1,0,0,0,2,18,0
22735,1,2,15,10,2,13,0,4,1,0,3,2,38,0
1575,1,1,12,14,2,3,0,4,1,0,0,3,38,1
4901,1,2,7,12,0,3,1,2,1,0,0,2,38,0
2021,0,2,15,10,5,2,3,4,1,0,0,3,38,0
10177,1,2,9,13,2,0,0,4,1,0,0,2,38,1
21880,0,2,15,10,4,2,1,4,1,0,0,1,38,0
13018,0,2,8,11,0,0,4,4,0,0,0,2,38,0
5570,1,2,15,10,2,2,0,4,1,0,0,2,38,0
33780,0,2,12,14,2,0,0,4,1,4,0,2,38,1
3527,1,2,15,10,2,13,0,4,1,0,0,3,38,1
30337,1,2,15,10,0,11,4,4,0,0,0,2,38,0
15798,0,2,11,9,0,0,4,4,0,0,0,1,38,0
8952,0,3,11,9,4,3,1,4,1,0,0,2,38,0
32391,0,2,11,9,4,6,3,4,0,0,0,1,38,0
21021,0,2,11,9,2,13,0,4,1,0,0,1,38,0
28808,1,5,15,10,2,0,5,4,0,0,0,1,38,0
29550,0,2,15,10,0,5,3,4,1,0,0,2,38,0
