,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
3078,0,1,9,13,4,9,3,4,1,0,0,2,38,0
37563,1,5,9,13,2,3,0,4,1,4,0,2,38,1
37331,0,2,11,9,2,13,0,4,1,0,0,2,38,1
7005,1,2,11,9,2,2,0,4,1,0,0,2,38,0
43608,0,2,11,9,4,7,1,4,1,0,0,3,38,0
24400,0,2,9,13,2,0,0,1,1,0,0,3,18,0
17185,0,2,15,10,4,5,3,4,1,0,0,1,38,0
42386,0,2,11,9,2,0,5,4,0,0,3,1,38,0
15027,1,4,9,13,2,11,0,4,1,0,0,2,38,1
37035,0,1,9,13,2,10,0,4,1,0,0,2,38,0
13711,0,3,11,9,4,4,3,4,1,0,0,1,38,0
28400,1,2,11,9,0,7,1,4,1,0,0,2,38,0
21481,0,2,0,6,0,13,1,0,1,0,0,3,38,0
3025,1,2,11,9,4,3,4,4,1,0,0,2,38,0
14477,0,4,9,13,2,3,0,4,1,0,0,2,38,0
10519,0,5,9,13,4,9,1,4,0,0,3,3,38,0
775,1,2,1,7,2,13,0,4,1,0,0,2,38,0
39654,1,2,9,13,2,4,0,4,1,0,0,2,38,0
29646,1,0,9,13,2,9,0,4,1,0,0,2,38,1
26481,1,2,6,5,6,7,1,4,0,0,0,1,32,0
12971,1,2,11,9,5,2,4,4,1,0,0,2,38,1
13777,1,2,11,9,2,2,0,4,1,0,0,2,38,0
43368,0,4,7,12,4,2,3,4,1,0,0,2,38,0
29603,0,2,9,13,4,3,1,4,0,0,0,2,38,0
19557,0,2,9,13,4,0,3,4,0,4,0,2,38,0
21609,0,2,12,14,4,3,1,4,0,0,0,2,38,0
20961,1,0,15,10,2,3,0,4,1,0,0,2,38,1
38017,0,2,11,9,2,9,0,4,1,0,0,3,38,0
42781,0,2,9,13,5,3,4,2,0,0,0,2,38,0
13802,1,4,12,14,0,9,1,4,0,0,0,2,38,0
33031,0,2,11,9,4,3,1,4,1,0,3,2,38,0
6576,0,2,15,10,4,7,1,4,0,0,0,1,38,0
18988,1,2,11,9,4,6,3,4,0,0,0,2,38,0
17839,0,2,11,9,2,6,0,4,1,0,0,2,38,0
9963,0,2,1,7,4,11,3,2,0,0,0,1,38,0
473,0,2,15,10,0,0,3,4,1,0,0,2,38,0
35539,0,5,15,10,4,0,3,4,1,0,0,0,38,0
27484,0,2,15,10,4,0,4,2,0,0,0,2,38,0
11432,1,1,14,15,5,9,1,2,1,4,0,2,38,0
8047,1,1,9,13,4,9,1,4,0,0,0,2,38,0
28675,1,2,0,6,5,11,4,4,0,0,0,2,21,0
22650,0,5,11,9,4,7,3,4,0,0,0,2,38,0
22723,1,2,11,9,0,3,1,4,0,0,0,3,38,0
10377,0,2,9,13,4,0,1,4,0,0,0,2,38,0
35546,1,2,11,9,2,11,0,4,1,0,0,1,38,0
35525,0,2,11,9,4,0,3,4,0,0,0,2,38,0
3619,1,4,9,13,0,11,1,4,1,0,0,2,38,0
44914,0,2,15,10,4,12,3,4,0,0,0,1,38,0
3227,0,2,9,13,4,11,1,4,0,0,0,2,38,0
35210,0,2,15,10,2,4,0,4,1,0,0,3,38,0
37290,0,2,11,9,2,11,0,4,1,0,0,2,38,1
2581,0,2,15,10,4,7,3,4,1,0,0,1,38,0
10289,2,4,15,10,6,9,4,4,1,0,0,1,38,0
6131,1,2,9,13,2,3,0,4,1,0,0,2,38,1
124,1,2,5,4,2,6,0,2,1,0,0,2,38,0
34206,0,2,11,9,2,6,0,4,1,0,0,2,38,0
26262,0,2,9,13,4,7,1,4,0,0,0,1,38,0
38175,1,4,9,13,2,3,0,1,1,4,0,1,2,1
29697,1,2,11,9,4,3,1,4,1,0,3,2,8,1
45166,1,2,11,9,2,13,0,4,1,0,0,2,38,0
3193,2,4,12,14,2,3,0,4,1,0,0,1,38,0
101,0,2,8,11,2,3,0,4,1,0,0,2,38,1
19184,1,2,11,9,4,5,1,2,1,0,0,2,38,0
32583,1,4,11,9,2,3,5,4,0,0,0,0,38,1
39795,0,3,11,9,2,3,0,4,1,0,3,2,38,0
24010,0,2,6,5,2,13,0,4,1,0,0,3,38,0
42871,0,5,15,10,2,3,5,2,0,0,0,2,37,0
26224,0,5,11,9,2,10,0,4,1,0,0,2,38,0
8825,2,2,9,13,4,9,3,4,1,0,0,2,38,0
4089,0,5,9,13,4,3,3,4,0,0,0,2,38,0
44918,1,2,11,9,2,3,0,0,1,0,0,2,38,0
26426,2,2,1,7,0,7,1,2,0,0,0,1,38,0
6424,1,2,15,10,2,3,0,4,1,0,3,2,38,1
31776,0,0,2,8,2,1,0,4,1,0,0,2,38,0
10627,0,2,15,10,4,11,1,4,0,0,0,1,38,0
987,0,2,1,7,4,0,4,4,1,0,0,2,38,0
9456,0,2,11,9,2,2,0,4,1,0,0,2,38,0
42808,0,2,15,10,2,2,0,4,1,0,0,2,38,1
31487,0,2,8,11,2,12,5,4,0,0,0,2,38,1
12550,1,2,15,10,6,11,4,4,0,0,0,1,38,0
9281,1,2,9,13,0,7,4,1,0,0,0,2,29,0
13129,0,2,0,6,4,7,2,4,1,0,0,0,38,0
16106,1,4,12,14,2,3,0,4,1,0,0,2,38,1
23109,2,2,11,9,2,11,0,4,1,0,0,0,38,0
21196,0,5,9,13,2,9,5,4,0,0,3,1,38,1
39627,1,2,15,10,2,0,0,4,1,4,0,2,38,0
3601,0,2,11,9,4,0,1,4,0,0,0,1,38,0
10619,2,2,11,9,2,0,0,4,1,0,0,1,38,0
42697,0,2,11,9,2,2,0,4,1,0,0,2,38,0
39286,0,2,15,10,4,11,3,4,1,0,0,2,38,0
16315,1,0,15,10,6,0,1,2,0,0,0,2,38,0
32714,3,5,3,2,6,7,1,4,0,0,0,1,38,0
39190,0,2,7,12,4,0,1,4,0,0,0,2,38,0
25493,0,5,11,9,4,0,4,2,0,0,0,1,38,0
44446,1,2,15,10,4,7,1,2,1,0,0,2,38,0
28075,0,2,11,9,2,0,5,4,0,4,0,2,38,0
27926,1,2,11,9,2,2,0,4,1,4,0,1,38,1
14862,0,2,9,13,4,9,1,4,0,0,3,2,38,0
10406,1,1,11,9,2,2,0,4,1,0,0,2,38,0
18128,1,3,8,11,2,11,0,3,1,0,3,4,25,0
22284,0,0,15,10,0,3,4,1,0,0,0,2,29,0
18657,2,2,15,10,2,10,0,2,1,0,0,2,38,0
31230,2,2,15,10,2,12,0,4,1,0,0,1,38,0
42292,0,2,11,9,4,11,4,4,1,0,0,2,38,0
28091,0,2,15,10,2,3,0,4,1,0,0,2,38,0
33298,0,1,12,14,2,9,0,4,1,0,0,2,38,0
26206,1,1,12,14,0,9,4,4,0,0,0,2,38,0
15331,0,1,9,13,4,10,1,4,1,0,0,2,38,0
22198,0,2,15,10,4,7,3,4,1,0,0,1,38,0
26679,2,2,5,4,2,4,0,4,1,0,0,2,38,1
33055,1,2,11,9,2,9,5,4,0,0,0,2,38,1
2577,1,2,11,9,2,13,0,4,1,0,0,2,38,1
39182,0,2,9,13,4,11,1,4,0,0,3,2,38,1
43462,0,2,7,12,4,7,1,4,0,0,0,1,38,0
36179,1,0,15,10,2,0,0,4,1,0,0,2,38,0
42162,1,3,9,13,2,3,0,4,1,0,0,2,38,0
34726,1,3,9,13,2,9,0,4,1,0,0,3,38,1
34534,0,4,11,9,2,13,0,4,1,0,0,3,38,0
28981,0,2,11,9,4,2,3,4,1,0,0,2,38,0
25522,0,2,11,9,4,12,3,4,1,0,0,2,38,0
8229,1,2,1,7,2,13,0,4,1,0,0,2,38,0
11891,2,2,9,13,2,10,0,4,1,0,3,2,38,1
32978,0,5,12,14,2,9,0,4,1,0,0,3,38,0
23408,1,2,9,13,2,12,0,4,1,4,0,2,38,1
31083,0,2,15,10,4,11,3,4,0,0,0,1,38,0
9145,1,2,12,14,2,11,0,4,1,0,0,1,38,0
28429,1,2,8,11,2,2,0,4,1,0,0,2,38,0
27802,1,2,9,13,2,3,0,4,1,4,0,2,38,1
8499,1,0,15,10,2,12,0,4,1,0,0,2,38,1
12327,0,2,9,13,2,9,0,1,1,0,0,2,2,1
16855,1,4,9,13,2,3,0,4,1,0,0,2,38,0
29462,1,3,12,14,2,11,0,4,1,0,0,2,38,1
1542,1,2,9,13,2,11,0,4,1,0,0,3,38,1
39325,0,2,1,7,4,5,3,4,1,0,0,0,38,0
3922,0,2,2,8,4,7,3,2,0,0,0,0,38,0
32385,0,2,15,10,4,7,3,4,1,0,0,1,38,0
12165,2,4,4,3,2,2,0,2,1,0,0,0,38,0
6349,0,3,9,13,2,12,0,4,1,0,0,2,38,1
8125,1,2,11,9,2,2,0,4,1,0,0,2,38,0
5493,0,2,11,9,4,13,1,2,1,0,0,2,38,0
10579,1,2,15,10,0,2,1,4,1,0,0,2,38,0
16071,2,2,0,6,2,6,0,4,1,0,0,2,38,0
4260,1,2,11,9,0,11,4,4,0,0,0,2,38,0
32814,1,2,11,9,2,3,0,4,1,0,0,2,38,0
34716,1,0,9,13,3,3,1,4,1,0,0,3,38,1
35504,0,2,8,11,2,2,0,4,1,0,0,2,38,0
16850,0,2,12,14,2,3,0,4,1,0,3,3,38,1
43384,0,2,10,16,2,9,0,4,1,0,0,3,38,1
18328,1,2,9,13,0,3,1,2,1,4,0,2,38,1
5353,1,2,11,9,2,0,5,4,0,4,0,2,38,1
4367,0,0,15,10,2,3,0,1,1,0,0,2,38,1
31459,0,2,11,9,4,7,2,2,1,0,3,1,38,0
8707,0,2,9,13,4,3,1,4,1,0,0,2,38,0
26587,1,2,11,9,0,7,4,2,0,0,0,2,38,0
33089,0,2,9,13,0,9,1,4,1,0,0,2,38,0
2594,2,0,11,9,6,0,1,4,0,0,0,2,38,0
11720,1,2,7,12,6,0,2,4,0,0,0,2,38,0
35112,1,2,15,10,0,7,4,4,0,0,0,2,38,0
29451,0,2,11,9,0,7,4,4,0,0,0,4,38,0
12495,0,2,1,7,0,6,1,4,1,0,0,2,38,0
17576,0,5,11,9,2,0,0,4,1,0,3,2,38,0
19863,1,4,15,10,4,9,3,4,0,0,0,1,38,0
27152,0,5,9,13,2,3,0,4,1,0,0,2,38,1
28889,1,3,10,16,5,9,1,4,1,0,0,1,38,0
19026,0,2,11,9,4,5,3,4,1,0,0,1,38,0
3261,0,2,12,14,4,11,2,4,0,0,0,1,38,0
43859,0,2,15,10,4,12,3,4,1,4,0,1,38,0
43445,0,2,11,9,4,7,3,4,0,3,0,0,38,0
30251,0,2,11,9,2,13,0,4,1,0,0,2,38,0
23523,1,1,12,14,4,9,1,4,0,0,0,2,38,0
1062,2,2,0,6,5,7,4,2,0,0,0,2,38,0
25094,0,1,11,9,4,9,1,4,0,0,0,2,38,0
23034,1,2,11,9,2,6,0,4,1,0,0,2,38,0
5980,0,4,10,16,2,9,0,4,1,4,0,2,38,1
35788,0,5,14,15,2,9,0,4,1,0,0,3,38,1
4643,0,2,15,10,4,5,1,4,0,0,0,2,38,0
5555,1,2,11,9,0,7,1,4,0,0,0,2,38,0
27420,1,2,15,10,2,3,5,4,0,0,0,1,38,1
12063,0,2,11,9,4,6,3,4,0,0,0,2,38,0
15213,0,0,7,12,4,3,1,4,1,0,0,2,38,0
38966,1,2,10,16,2,9,0,4,1,0,3,2,38,1
36513,1,2,15,10,2,13,0,4,1,0,0,2,38,0
256,0,0,11,9,2,2,0,4,1,0,0,2,38,1
17049,0,2,15,10,4,7,3,2,0,0,0,0,38,0
10649,0,4,11,9,2,2,0,4,1,0,0,2,38,0
24310,0,2,11,9,4,4,4,4,1,0,0,1,38,0
11438,1,2,11,9,2,4,0,4,1,0,0,2,38,1
20792,0,3,5,4,2,2,0,4,1,4,0,2,38,0
38505,0,2,9,13,2,3,0,4,1,0,0,2,38,0
39072,1,2,12,14,2,3,0,4,1,0,3,2,38,1
4670,1,2,7,12,2,11,0,4,1,0,0,2,38,1
35972,0,2,9,13,2,3,5,4,0,0,3,1,38,1
38656,0,2,15,10,4,5,1,4,1,0,0,2,38,0
43117,1,5,12,14,0,9,1,4,1,0,0,1,38,0
44805,1,2,5,4,2,2,0,4,1,0,0,2,38,0
18464,0,2,15,10,4,7,2,2,1,0,0,1,38,0
13159,0,2,15,10,4,7,3,4,1,0,0,1,38,0
27831,0,2,15,10,4,7,3,4,0,0,0,2,38,0
21992,0,2,4,3,2,7,0,4,1,0,0,2,25,0
8882,1,1,12,14,2,3,0,4,1,0,0,2,38,1
23972,1,2,9,13,2,5,0,2,1,0,0,2,13,1
3979,2,2,11,9,2,11,0,4,1,0,0,2,38,0
4339,0,2,15,10,2,3,5,4,0,0,0,2,38,0
43834,1,2,9,13,0,3,1,4,0,0,0,2,38,1
42806,2,3,5,4,2,3,0,4,1,0,0,2,38,0
38863,1,2,11,9,2,3,0,4,1,0,0,2,38,0
43418,0,2,11,9,2,2,0,4,1,0,0,2,38,0
29612,0,3,9,13,4,3,1,4,1,0,0,2,38,0
20023,2,2,11,9,2,7,0,4,1,0,0,1,38,0
28327,0,2,8,11,4,2,3,4,1,0,0,1,38,0
43616,1,2,15,10,0,0,4,4,0,0,0,2,38,0
29474,1,4,4,3,2,13,0,4,1,0,0,1,38,0
6072,0,2,11,9,3,4,2,4,1,0,0,0,25,0
23430,1,5,9,13,2,3,0,4,1,0,0,2,38,1
19236,2,5,15,10,2,13,0,4,1,0,0,2,38,0
39923,0,2,8,11,2,11,0,4,1,0,0,2,38,0
24772,0,2,11,9,2,6,0,4,1,0,0,2,38,0
24945,0,2,9,13,4,9,1,4,0,0,0,2,38,1
9044,1,2,14,15,4,9,1,4,1,0,3,2,38,1
7078,0,2,12,14,2,9,0,4,1,0,0,2,38,0
2341,1,2,15,10,5,2,4,4,0,0,0,2,38,0
34500,0,2,11,9,2,2,0,4,1,4,0,2,38,0
15330,0,2,11,9,0,9,1,4,0,0,0,2,38,0
20085,0,2,9,13,4,11,3,4,1,0,0,2,38,0
20110,0,2,1,7,4,11,3,4,0,0,0,0,38,0
3838,0,2,15,10,4,0,1,4,0,0,0,2,38,0
36592,2,2,9,13,0,11,1,4,1,0,0,1,38,0
31853,0,5,9,13,4,3,1,4,1,0,0,2,38,0
34805,0,2,8,11,4,7,1,4,0,0,0,2,38,0
10634,1,2,11,9,2,2,0,4,1,0,0,2,38,0
24608,1,2,11,9,0,0,1,4,0,0,0,2,38,0
31253,0,2,0,6,0,7,4,2,0,0,0,1,38,0
11339,0,2,11,9,4,0,4,4,0,0,0,2,38,0
9354,1,2,14,15,2,3,0,4,1,0,3,2,8,1
30314,1,2,11,9,0,7,3,4,0,0,0,0,38,0
18012,0,2,15,10,2,2,0,4,1,0,0,2,11,0
45198,0,2,15,10,0,0,4,4,0,0,0,1,38,0
12820,0,2,11,9,5,13,3,4,1,0,0,1,3,0
1406,1,2,11,9,2,11,0,4,1,4,0,3,38,0
20884,0,2,15,10,2,3,5,4,0,0,0,1,32,1
15398,0,2,11,9,2,2,0,4,1,0,0,2,38,0
37835,1,5,12,14,2,9,0,4,1,0,0,2,38,1
32985,0,2,15,10,2,11,0,4,1,0,0,2,38,0
15845,1,5,10,16,0,9,3,4,1,0,0,2,38,1
14348,0,2,15,10,4,2,1,4,1,0,3,2,38,0
7250,1,4,9,13,0,7,1,4,0,0,0,2,38,0
28212,0,2,11,9,4,5,1,4,1,0,0,2,38,0
3135,1,2,11,9,2,2,0,4,1,0,0,2,38,1
1031,2,0,0,6,2,0,0,4,1,0,0,2,38,0
6254,0,3,11,9,0,3,4,4,1,0,0,2,38,0
33371,0,3,8,11,2,3,0,4,1,0,0,2,38,0
38111,1,2,14,15,0,4,4,4,1,0,0,2,38,0
22123,0,2,7,12,2,7,5,4,0,0,0,1,38,0
4819,1,2,11,9,6,11,1,4,0,0,0,1,38,0
39831,3,2,11,9,6,9,1,4,0,0,0,0,38,0
15995,1,2,15,10,2,9,0,4,1,0,0,2,38,1
31589,0,2,11,9,4,7,3,2,1,0,0,2,38,0
26306,0,2,11,9,0,3,4,4,0,0,0,2,38,1
43008,1,2,10,16,2,9,0,1,1,0,0,2,18,1
28618,1,2,15,10,2,3,5,4,0,0,0,3,38,1
19271,1,2,11,9,2,11,0,2,1,0,0,2,38,1
21789,1,2,11,9,2,2,0,4,1,0,0,2,38,1
29441,1,4,9,13,2,11,0,4,1,0,0,2,38,0
24122,1,2,9,13,4,2,1,4,1,0,0,2,38,0
32063,0,2,11,9,2,2,0,4,1,0,0,2,38,0
20179,0,2,11,9,4,2,3,4,1,0,0,2,38,0
42358,1,3,14,15,2,9,0,4,1,0,0,2,38,1
10716,1,2,11,9,2,13,0,4,1,0,0,2,38,0
38866,1,4,11,9,2,2,0,4,1,0,0,2,38,0
19249,0,2,12,14,2,3,0,4,1,0,3,2,38,1
38679,0,1,15,10,2,7,2,4,1,0,0,2,38,0
25453,0,2,11,9,0,7,3,4,0,0,0,2,38,0
13893,0,2,2,8,2,2,0,4,1,0,0,2,38,1
17938,1,0,9,13,2,9,0,4,1,0,0,2,38,1
43124,0,2,14,15,4,12,1,4,1,0,0,2,38,0
15137,1,2,11,9,0,2,1,4,0,4,0,2,38,1
11979,1,0,12,14,2,3,2,4,1,4,0,2,38,1
9418,0,2,11,9,4,5,3,4,1,0,0,2,38,0
6044,1,2,12,14,2,9,0,2,1,4,0,2,38,1
28925,1,2,1,7,2,2,0,4,1,0,0,2,38,0
33598,2,2,11,9,2,6,0,2,1,0,0,2,38,0
31521,0,2,15,10,4,11,3,4,0,0,0,1,38,0
32957,0,1,11,9,0,3,1,4,1,0,0,2,38,0
5939,0,2,15,10,2,2,0,4,1,0,0,2,38,0
10789,1,2,9,13,4,3,1,4,1,0,0,2,38,0
7745,0,0,11,9,4,7,4,4,1,0,0,2,38,0
1231,0,2,11,9,4,7,3,4,1,0,0,1,38,0
36115,0,1,15,10,4,7,3,2,0,0,0,0,22,0
32405,0,2,9,13,4,11,4,4,1,0,0,2,38,0
5262,1,2,9,13,2,2,0,4,1,0,0,2,38,0
37061,2,1,11,9,0,7,1,4,0,0,0,1,38,0
21544,2,4,15,10,2,11,0,2,1,0,0,3,38,1
9549,1,2,11,9,2,9,0,4,1,0,0,2,38,0
7820,0,2,15,10,2,7,2,4,0,0,0,1,38,0
23894,0,2,15,10,2,11,0,4,1,0,0,2,38,0
27112,1,2,1,7,2,5,5,4,0,0,0,1,38,0
2640,0,2,11,9,2,11,0,4,1,0,0,1,38,0
16998,1,1,11,9,2,4,0,4,1,0,0,2,38,0
39288,0,2,11,9,4,9,1,4,1,0,0,2,38,0
390,0,2,11,9,5,0,1,4,1,0,0,2,38,1
17164,0,2,9,13,4,11,1,4,0,0,0,2,38,0
41691,0,2,9,13,6,3,1,4,0,0,0,2,38,0
43987,1,3,14,15,2,9,0,4,1,4,0,3,38,1
26170,1,3,11,9,2,7,0,4,1,0,0,2,38,1
3847,2,2,12,14,2,9,0,4,1,0,0,2,38,1
4838,1,2,12,14,2,3,0,4,1,0,0,2,38,1
33461,1,2,1,7,2,7,0,4,1,0,0,2,38,0
36841,0,2,1,7,4,5,3,4,0,0,0,0,38,0
9553,0,2,9,13,2,0,5,4,0,0,3,2,38,1
32017,0,2,11,9,4,5,3,4,1,0,0,2,38,0
38136,0,2,6,5,2,13,0,4,1,0,0,2,38,0
21828,0,2,15,10,2,2,0,4,1,0,0,2,38,1
36265,1,2,9,13,2,9,0,4,1,0,0,3,38,1
27645,1,2,9,13,2,4,0,4,1,0,0,2,38,0
39049,1,2,15,10,2,11,0,4,1,0,0,2,38,1
6292,1,5,9,13,0,0,1,4,0,0,0,2,38,0
27273,0,2,9,13,2,9,0,4,1,0,0,2,38,1
28760,1,2,9,13,2,13,0,4,1,0,0,2,38,1
27122,1,2,15,10,0,7,1,4,1,0,0,2,38,0
33019,1,2,15,10,2,13,0,4,1,0,0,2,38,0
32237,0,0,9,13,2,9,0,1,1,0,0,2,38,1
16093,1,0,11,9,0,12,1,4,0,4,0,2,38,0
30728,0,4,6,5,2,2,0,4,1,0,0,2,38,0
23930,0,2,11,9,4,13,1,4,1,0,0,2,38,0
17489,1,2,12,14,3,3,1,4,1,0,0,2,38,0
7714,0,2,11,9,0,7,4,4,1,0,0,2,38,0
32441,0,2,11,9,4,2,1,4,1,0,0,1,38,0
27984,0,2,11,9,3,0,1,4,0,0,0,1,38,0
12001,0,2,11,9,2,2,0,4,1,0,0,2,38,1
21469,1,1,12,14,2,9,0,4,1,0,0,1,38,1
5323,1,3,11,9,2,3,0,4,1,0,0,2,38,1
3035,0,2,11,9,2,2,0,4,1,0,0,3,38,0
8495,1,3,15,10,2,11,0,4,1,0,0,2,38,1
25534,0,2,11,9,4,7,3,4,1,0,0,2,38,0
1273,0,2,12,14,2,11,0,4,1,0,0,3,38,1
9718,0,2,9,13,0,13,1,4,1,0,0,2,38,0
1916,0,2,9,13,2,11,0,4,1,4,0,2,38,1
8401,1,0,11,9,0,9,1,4,1,0,0,2,38,0
25678,0,2,15,10,4,0,1,2,0,0,0,2,22,0
36445,0,2,11,9,4,2,3,4,1,0,0,1,25,0
17929,0,2,15,10,4,0,3,4,0,0,0,2,38,0
43389,1,2,9,13,0,3,1,4,0,0,0,2,38,0
37645,0,2,7,12,2,9,0,4,1,0,0,2,38,1
24099,1,2,8,11,2,2,0,4,1,0,0,2,38,0
3776,0,5,8,11,0,10,4,2,1,0,0,2,38,0
25771,1,1,12,14,2,9,0,4,1,0,0,2,38,1
4148,0,5,11,9,0,7,4,4,0,0,0,2,38,0
19321,1,2,11,9,0,9,4,4,0,0,0,1,38,0
5213,0,2,8,11,4,2,1,4,0,0,0,2,38,0
30269,1,2,11,9,0,0,1,4,0,0,0,2,38,0
26775,1,2,9,13,2,9,0,4,1,0,0,2,38,0
35356,0,2,15,10,4,2,4,4,1,0,0,2,38,0
18733,0,2,15,10,2,2,0,4,1,0,0,2,38,1
11903,1,4,8,11,2,11,0,4,1,0,0,3,38,1
43298,0,4,11,9,2,7,0,2,1,0,0,3,38,1
19186,0,2,9,13,4,9,1,4,0,0,0,2,38,0
24540,1,2,15,10,0,2,1,4,1,0,0,2,38,0
4021,0,2,8,11,2,2,0,4,1,0,0,2,38,1
19223,0,2,11,9,2,4,0,4,1,0,0,3,38,1
45132,3,2,9,13,2,3,0,4,1,0,0,0,30,0
42785,1,1,12,14,2,3,0,2,1,0,0,2,38,1
23187,0,1,8,11,4,10,1,4,1,0,0,2,38,1
28023,0,2,1,7,2,13,0,4,1,0,0,2,38,0
36393,0,4,9,13,2,11,0,1,1,0,0,2,18,0
13022,1,2,15,10,0,3,1,4,0,0,0,2,10,0
32564,0,2,11,9,0,5,4,2,0,0,0,1,38,0
33211,1,1,15,10,2,4,0,4,1,0,0,2,38,1
44396,0,2,0,6,4,11,4,4,0,0,0,1,38,0
5360,0,2,11,9,5,5,1,4,1,0,0,3,38,0
30793,0,2,8,11,4,2,1,4,1,0,0,2,20,0
29848,1,2,9,13,0,9,4,4,0,0,0,2,38,0
15609,1,2,9,13,4,9,1,4,0,0,0,2,38,0
7404,0,2,15,10,4,0,3,4,0,0,0,0,38,0
35428,1,2,11,9,0,6,4,4,1,0,0,2,38,0
18173,0,2,15,10,4,7,3,4,0,0,0,1,38,0
10632,2,2,11,9,3,7,1,4,1,0,0,2,38,0
30744,0,2,15,10,4,5,3,4,1,0,0,0,38,0
37785,0,2,15,10,2,2,0,4,1,0,0,2,38,0
5809,2,3,10,16,2,9,0,4,1,4,0,4,38,1
3499,1,2,11,9,0,13,4,4,0,0,0,1,38,0
13231,0,2,15,10,0,2,1,4,1,0,0,2,38,0
23762,0,2,11,9,0,11,1,4,1,0,0,2,38,0
10057,1,2,12,14,2,3,0,4,1,0,0,2,38,0
6064,1,2,9,13,0,0,1,1,0,0,0,2,29,0
27682,0,3,8,11,2,4,0,4,1,0,0,2,38,0
7315,1,2,15,10,2,2,0,1,1,0,0,2,38,0
41161,0,1,9,13,2,10,0,2,1,0,0,2,38,1
22799,1,1,12,14,0,9,1,2,1,0,0,2,38,0
11937,0,2,0,6,4,5,1,4,1,0,0,2,3,0
17589,0,2,11,9,4,5,3,4,1,0,0,2,38,0
19896,0,2,8,11,2,11,0,4,1,0,0,2,38,0
43748,1,2,11,9,0,11,1,4,0,0,0,2,38,0
15693,1,2,12,14,4,3,1,4,1,0,0,1,5,0
13916,0,4,9,13,2,3,0,4,1,4,0,1,38,1
20272,0,2,11,9,4,2,3,4,1,0,0,2,38,0
18379,0,4,11,9,0,4,4,4,1,0,0,2,38,0
31936,1,4,11,9,2,11,0,4,1,0,0,1,38,1
43545,2,2,11,9,2,6,0,4,1,0,0,2,38,0
1719,0,2,8,11,0,9,4,2,0,0,0,2,38,0
41233,1,2,11,9,2,5,5,2,0,0,0,2,38,0
19482,0,2,15,10,2,11,0,4,1,0,0,2,38,1
39171,1,2,11,9,4,2,1,4,1,0,0,2,38,0
8050,1,5,8,11,2,10,0,4,1,0,0,2,30,1
4373,0,2,9,13,0,12,4,4,0,0,0,1,38,0
7830,2,2,3,2,2,7,0,4,1,0,0,1,25,0
10207,0,2,11,9,0,9,3,4,1,0,0,1,38,0
11179,1,2,15,10,0,7,4,4,0,0,0,1,38,0
14791,1,0,15,10,4,2,1,2,1,0,0,2,38,0
8112,0,2,15,10,4,0,3,2,0,0,0,1,38,0
16727,0,2,1,7,6,11,3,2,0,0,0,1,38,0
34337,1,4,11,9,2,11,0,4,1,0,0,2,38,0
3265,0,2,11,9,2,11,0,4,1,0,0,2,38,1
33688,0,2,15,10,4,0,3,2,0,0,0,2,38,0
41238,1,4,15,10,2,12,0,2,1,0,0,2,38,1
12439,2,2,12,14,6,3,1,4,0,0,0,1,38,0
43658,1,5,9,13,2,9,0,0,1,0,0,1,38,1
10767,1,2,9,13,2,11,0,4,1,0,0,2,38,1
6614,1,2,11,9,0,6,3,4,1,0,0,2,38,0
16369,1,3,9,13,2,4,0,4,1,4,0,1,38,1
12771,1,2,1,7,2,2,0,4,1,0,0,2,38,0
1941,2,2,11,9,6,8,1,4,0,0,0,0,38,0
28235,1,2,9,13,0,9,1,4,0,4,0,2,38,1
41584,0,2,15,10,4,10,3,2,1,0,0,1,38,0
41078,0,2,11,9,2,11,0,4,1,0,3,2,38,1
29297,0,2,15,10,4,9,1,4,0,0,0,0,38,0
34993,1,2,9,13,2,3,0,4,1,0,0,2,38,1
21765,0,2,11,9,5,6,3,4,0,0,0,2,38,0
7992,0,2,11,9,4,6,4,2,0,0,0,2,38,0
4192,1,4,11,9,0,7,4,4,0,0,0,2,38,0
37711,1,2,10,16,4,9,1,4,1,0,0,2,38,0
6204,1,3,11,9,2,2,0,4,1,0,0,2,38,0
27857,0,2,8,11,4,2,1,4,1,0,0,2,38,0
31980,0,2,15,10,4,11,2,4,1,0,0,1,38,0
44865,1,4,9,13,4,11,1,4,1,0,0,2,38,0
39376,0,1,11,9,4,10,3,4,1,0,0,1,38,0
33233,0,2,15,10,2,2,0,4,1,0,0,3,38,1
28319,1,2,4,3,2,13,0,4,1,0,0,2,38,0
12579,0,2,11,9,2,13,0,2,1,0,0,2,38,1
22226,1,2,11,9,0,0,2,4,0,0,0,2,38,0
12695,1,1,11,9,2,7,0,2,1,0,0,2,38,0
25296,1,4,9,13,4,2,1,4,0,0,0,2,38,0
20512,1,2,15,10,0,2,1,4,1,0,0,2,38,1
35841,1,1,12,14,2,3,0,4,1,0,0,2,38,1
39987,0,2,9,13,2,3,0,4,1,0,0,2,38,0
22407,0,2,2,8,4,11,1,4,1,4,0,2,38,0
5938,1,1,12,14,2,9,5,4,0,0,3,2,38,1
22436,1,4,15,10,2,2,0,4,1,0,0,2,38,0
15620,1,2,12,14,0,9,1,4,0,4,0,3,38,0
36137,0,2,11,9,4,11,3,2,1,0,0,2,38,0
9944,0,2,9,13,0,3,1,4,1,4,0,2,38,1
