,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
44819,1,2,1,7,0,11,1,4,0,0,0,2,38,0
33024,1,1,8,11,4,2,1,4,1,0,0,2,38,0
7941,0,1,11,9,4,7,3,4,1,0,0,2,38,0
8961,1,2,11,9,0,13,1,4,1,0,0,2,38,0
40849,0,2,12,14,4,9,1,4,0,0,0,2,38,0
2637,1,2,11,9,2,0,0,4,1,0,0,2,38,0
36580,0,2,9,13,0,0,1,1,0,0,0,1,29,0
3328,0,2,11,9,4,5,4,2,1,0,0,2,38,0
18489,0,2,11,9,2,6,0,4,1,4,0,2,38,1
21718,0,2,11,9,4,11,1,4,1,0,0,2,38,0
36993,0,2,11,9,4,11,3,4,1,0,0,2,38,0
26170,1,3,11,9,2,7,0,4,1,0,0,2,38,1
37495,1,2,11,9,2,7,5,4,0,0,0,1,38,0
29583,1,2,11,9,2,2,0,4,1,0,0,2,30,0
17823,0,2,11,9,2,2,0,4,1,0,0,2,38,0
26633,1,2,15,10,0,11,4,4,0,0,0,2,38,0
12270,0,2,15,10,0,0,4,4,0,0,0,1,38,0
14483,0,2,11,9,4,7,1,2,1,0,0,2,38,0
41689,2,3,14,15,2,9,0,4,1,0,0,1,38,1
13969,1,2,3,2,2,4,0,4,1,0,0,3,25,0
11144,0,4,3,2,2,3,0,4,1,4,0,3,25,0
34799,0,2,0,6,5,2,4,4,0,0,0,2,38,0
29277,0,2,8,11,4,0,1,4,0,0,0,1,38,0
25495,0,2,9,13,2,3,0,4,1,0,0,2,38,0
980,0,2,15,10,4,11,1,4,1,0,0,2,38,0
23626,0,2,9,13,2,9,0,4,1,0,0,2,38,1
4453,0,2,11,9,4,3,1,4,1,0,0,2,38,0
14954,1,2,2,8,6,5,1,1,1,0,0,2,12,0
1942,0,2,11,9,2,11,0,4,1,0,0,2,38,0
32637,0,2,15,10,2,11,0,4,1,0,0,2,29,1
12742,0,2,1,7,4,11,4,0,1,0,0,2,38,0
11879,1,2,8,11,2,2,0,4,1,0,0,2,38,0
11736,0,2,15,10,4,11,1,4,1,0,0,2,38,0
22747,2,2,11,9,2,0,5,2,0,0,0,2,38,0
15943,1,2,7,12,2,3,0,4,1,0,0,2,38,1
20916,0,2,11,9,4,0,4,4,0,0,0,1,38,0
40089,0,2,8,11,0,7,4,2,0,0,0,2,38,0
19046,1,2,12,14,2,3,0,4,1,4,0,3,38,1
16218,0,2,11,9,2,2,0,4,1,0,0,2,38,0
23272,1,2,11,9,0,13,4,4,1,0,0,2,38,0
1657,0,1,11,9,4,7,1,4,0,0,0,1,38,0
6463,0,2,15,10,2,11,0,4,1,0,0,2,38,0
44088,1,2,11,9,2,2,5,4,0,0,3,2,38,0
25417,1,2,12,14,2,12,0,4,1,0,3,2,38,1
827,0,2,11,9,2,9,0,4,1,0,0,3,38,1
43216,0,2,15,10,4,6,1,4,0,4,0,2,38,0
38377,0,2,11,9,2,11,0,4,1,0,0,2,38,1
37232,0,2,4,3,4,4,4,4,1,0,0,2,38,0
18241,0,1,9,13,4,9,1,4,1,0,0,2,38,0
7079,0,1,15,10,2,10,0,4,1,0,0,2,38,0
7881,0,2,11,9,4,0,1,4,0,4,0,2,38,0
14655,2,2,1,7,2,7,0,4,1,4,0,2,38,1
26356,1,2,11,9,6,0,1,4,0,0,0,1,38,0
2547,0,5,15,10,4,10,1,2,1,0,0,2,38,0
38217,0,2,0,6,2,2,0,4,1,0,0,2,38,0
22150,0,2,15,10,2,3,0,4,1,4,0,2,38,0
26976,1,2,15,10,2,11,0,4,1,0,0,2,38,1
35257,0,1,11,9,2,5,2,4,1,0,0,1,38,0
15934,1,4,15,10,0,4,4,4,1,0,0,2,38,0
40566,1,2,9,13,5,9,4,4,0,0,0,2,38,0
3893,0,2,15,10,2,0,0,4,1,0,0,2,25,0
20882,0,2,15,10,4,0,1,4,0,0,0,2,38,0
20992,2,4,11,9,2,3,0,4,1,0,0,2,38,0
19725,0,4,11,9,2,2,0,4,1,4,0,2,38,1
5674,1,2,9,13,2,3,0,4,1,4,0,2,38,1
36077,1,4,11,9,2,4,0,4,1,0,0,1,38,0
1157,1,3,9,13,2,0,5,4,0,0,0,2,38,1
22662,0,0,11,9,4,0,1,2,0,0,0,2,38,0
43684,1,2,9,13,2,9,0,4,1,0,0,2,38,1
776,2,2,6,5,2,3,0,4,1,0,0,0,38,0
4403,0,2,9,13,4,0,3,2,0,0,0,1,38,0
15912,0,2,11,9,2,6,0,4,1,0,0,2,38,0
26519,1,2,9,13,2,11,0,4,1,0,0,3,38,0
20405,0,2,11,9,4,5,1,4,1,0,0,2,38,0
21632,2,4,11,9,2,12,0,4,1,0,0,1,38,0
20517,0,2,6,5,4,11,3,4,0,0,0,2,38,0
44463,1,4,14,15,0,7,1,4,0,0,3,1,38,0
27083,1,2,15,10,2,11,0,2,1,0,0,2,38,0
43564,0,2,11,9,2,2,0,4,1,0,3,2,30,0
566,0,2,14,15,2,9,0,4,1,4,0,2,38,1
18664,1,2,12,14,2,3,0,4,1,0,0,2,38,1
9471,2,2,11,9,2,5,0,4,1,0,0,1,38,0
2335,1,2,11,9,3,5,1,4,1,0,3,2,38,0
24782,0,2,4,3,5,6,1,4,0,0,0,2,38,0
36346,1,5,14,15,2,9,0,4,1,4,0,3,38,1
38673,1,2,9,13,2,11,0,4,1,0,0,2,38,1
2095,0,2,11,9,0,13,3,4,1,0,0,3,38,0
25833,1,5,12,14,4,0,1,2,0,0,0,2,38,0
29292,1,2,9,13,6,12,4,4,0,0,0,1,38,0
2632,0,2,11,9,4,6,1,4,0,0,3,2,25,0
31994,0,2,15,10,4,0,1,4,0,0,0,0,38,0
23259,0,2,11,9,4,0,1,4,0,0,0,2,38,0
37991,0,2,12,14,2,3,0,4,1,0,0,2,38,1
38462,0,2,15,10,0,11,3,4,1,0,3,3,38,0
11697,1,1,15,10,6,0,2,4,0,0,0,1,38,0
22914,1,4,9,13,5,2,1,4,1,0,0,2,38,0
34326,0,1,11,9,2,10,0,4,1,0,0,2,38,0
20261,0,2,15,10,2,10,0,2,1,0,0,0,38,0
42376,0,4,11,9,2,11,0,4,1,0,0,3,38,0
38178,1,2,9,13,2,11,0,4,1,4,0,2,38,1
16005,0,2,11,9,4,6,4,2,0,0,0,2,38,0
25309,1,4,8,11,0,11,1,4,1,0,0,3,38,0
35452,0,2,15,10,2,9,5,4,0,4,0,1,38,1
16246,2,4,3,2,6,7,4,4,0,0,0,1,7,0
9763,1,4,14,15,2,9,0,4,1,4,0,2,38,1
40633,1,2,11,9,2,13,0,4,1,0,0,3,38,1
31163,0,2,11,9,4,6,3,4,1,0,0,2,38,0
43727,1,3,9,13,0,3,1,4,1,0,0,2,38,0
44828,0,2,12,14,4,9,1,4,0,0,0,2,38,0
40410,0,2,15,10,2,2,0,4,1,0,3,2,38,0
30298,1,2,9,13,2,9,0,4,1,4,0,2,38,1
20570,1,2,0,6,0,0,4,3,0,0,0,2,38,0
7797,0,2,15,10,4,4,3,4,1,0,0,2,38,0
8159,0,2,15,10,4,7,1,4,0,0,0,2,38,0
28855,0,2,1,7,4,13,3,4,1,0,0,1,38,0
29248,1,2,15,10,6,0,2,4,0,0,0,1,38,0
27366,1,2,11,9,2,6,0,4,1,0,0,2,38,1
15384,0,2,9,13,2,3,0,4,1,0,0,2,38,1
11062,0,2,15,10,4,6,3,4,0,0,0,2,38,0
34074,1,2,11,9,6,11,4,4,0,0,0,1,38,0
34379,1,4,14,15,2,9,0,4,1,0,3,2,38,1
39546,0,4,10,16,2,9,0,4,1,0,0,2,38,1
3350,1,1,11,9,2,0,0,4,1,0,3,2,38,1
9728,0,2,15,10,4,0,3,4,1,0,0,1,38,0
211,0,2,2,8,4,8,3,4,1,0,0,2,38,0
299,0,2,12,14,2,9,0,4,1,0,0,2,38,0
44097,0,2,11,9,2,12,5,4,0,0,3,2,38,1
37066,0,5,11,9,4,0,1,4,0,0,0,1,38,0
34632,0,2,15,10,4,0,1,4,0,0,0,2,38,0
9898,0,2,11,9,2,7,2,4,0,0,0,2,38,0
36752,1,2,0,6,2,5,0,2,1,0,0,2,38,0
43258,0,2,11,9,0,6,1,4,1,4,0,2,38,0
8395,1,2,11,9,2,13,0,4,1,0,0,2,38,0
4735,1,5,10,16,2,13,0,4,1,0,0,2,38,0
29601,0,2,11,9,4,11,1,4,0,0,3,2,38,0
10398,0,2,9,13,2,3,0,2,1,0,0,2,38,1
4800,0,2,11,9,4,9,1,4,0,4,0,2,38,0
36245,0,4,15,10,2,3,5,4,0,0,0,0,38,0
12225,0,2,15,10,4,11,3,4,0,0,0,2,38,0
30808,1,2,0,6,4,4,3,4,1,0,0,2,38,0
5862,1,0,15,10,2,0,0,4,1,0,0,2,38,1
25376,0,2,11,9,2,12,0,4,1,0,0,4,38,1
24032,1,2,9,13,4,7,4,1,0,0,0,2,39,0
6666,1,2,11,9,2,13,0,4,1,0,0,2,38,1
27612,0,4,11,9,0,4,3,4,1,0,0,2,38,0
28557,0,1,9,13,4,3,1,4,0,0,0,1,38,0
5915,0,2,7,12,2,3,0,4,1,0,3,1,38,1
32929,0,2,11,9,4,5,2,4,1,0,0,1,12,0
8572,2,4,15,10,6,3,1,4,0,0,0,3,38,0
21649,1,2,15,10,0,3,1,4,1,0,3,2,38,0
9170,0,1,12,14,4,9,1,4,0,0,0,2,38,0
2045,1,5,15,10,2,13,0,4,1,0,0,4,38,0
1406,1,2,11,9,2,11,0,4,1,4,0,3,38,0
12735,1,1,9,13,2,9,0,4,1,0,0,2,38,1
1933,0,2,6,5,4,11,2,4,0,0,0,2,25,0
9476,0,2,0,6,2,7,5,4,0,0,0,2,38,0
44028,0,2,15,10,4,2,4,4,1,0,0,2,38,0
42622,1,2,8,11,2,9,0,4,1,0,0,3,38,0
2002,0,2,11,9,2,3,0,2,1,4,0,2,38,1
13088,0,2,10,16,2,9,0,4,1,0,0,2,38,1
13479,0,0,9,13,2,3,5,3,0,0,0,2,38,1
29834,1,5,10,16,4,3,1,4,0,0,0,2,38,1
2000,1,0,9,13,2,0,0,4,1,0,0,2,38,1
30688,0,2,15,10,4,7,3,4,0,0,0,2,38,0
16130,0,2,9,13,2,11,0,4,1,0,0,3,38,1
31374,0,2,11,9,4,12,1,4,1,0,0,2,38,0
26867,0,2,15,10,4,7,1,4,1,0,0,2,38,0
23888,1,2,12,14,5,11,4,4,0,0,0,2,38,0
17520,2,1,9,13,2,3,0,4,1,0,0,0,38,0
18753,1,3,11,9,2,3,0,4,1,4,0,3,11,0
23681,0,2,15,10,4,0,1,2,0,0,0,2,38,0
36884,0,2,9,13,2,3,0,4,1,0,3,3,38,1
35285,1,2,11,9,2,2,0,4,1,0,0,2,38,1
13923,1,2,6,5,2,13,0,4,1,0,0,2,38,0
34241,1,2,15,10,0,11,1,4,0,0,0,2,38,0
27988,2,3,9,13,2,3,0,4,1,4,0,2,38,1
6111,1,2,11,9,2,13,0,4,1,0,0,2,38,0
33752,2,4,14,15,2,9,0,4,1,0,0,2,38,1
29114,1,2,4,3,5,6,1,4,0,0,0,2,38,0
42832,0,2,15,10,4,9,3,4,1,0,0,2,38,0
15957,1,2,11,9,4,13,4,4,1,0,0,3,38,0
7699,1,2,8,11,0,9,1,1,1,0,0,1,38,1
30289,1,4,9,13,2,11,0,4,1,0,0,2,38,0
10684,1,2,5,4,6,8,4,4,0,0,0,1,38,0
3690,0,2,11,9,2,3,0,4,1,0,0,1,38,0
11347,1,2,11,9,3,13,1,4,1,0,0,2,38,0
42997,2,0,15,10,6,10,1,4,0,0,0,2,38,0
15281,0,1,12,14,2,3,0,4,1,0,0,3,38,1
43231,0,2,15,10,2,5,0,4,1,0,0,2,38,0
5432,1,2,11,9,2,2,0,4,1,0,0,2,38,0
7795,1,2,7,12,2,3,0,4,1,0,3,2,38,0
20460,1,3,11,9,2,2,0,4,1,0,0,2,38,0
39742,1,4,9,13,2,3,0,4,1,0,0,4,38,0
13320,1,2,11,9,2,6,0,4,1,0,0,2,38,0
17018,0,5,1,7,5,0,4,1,0,0,0,2,18,0
43511,1,2,15,10,0,3,4,4,0,0,0,2,38,0
28032,1,2,11,9,0,11,3,4,1,0,0,1,38,0
17734,1,2,11,9,5,0,4,4,0,0,0,2,38,0
26854,0,3,7,12,4,9,2,2,0,0,0,2,38,0
39472,0,2,9,13,4,11,3,4,1,0,0,1,38,0
35219,1,2,0,6,0,11,1,4,1,0,0,2,38,0
27739,3,4,11,9,2,2,0,4,1,0,0,2,4,0
2174,0,2,15,10,4,4,4,4,1,0,0,2,38,0
21442,1,2,14,15,4,9,1,4,1,0,0,2,38,1
19460,1,5,9,13,2,0,0,4,1,0,0,2,38,1
1878,1,2,8,11,2,2,0,4,1,0,0,2,38,0
14665,0,2,15,10,0,11,1,4,1,0,0,2,27,0
7319,0,2,11,9,2,0,0,4,1,0,0,2,38,1
38686,2,5,15,10,2,4,0,4,1,0,0,0,38,0
30941,2,1,11,9,6,7,1,4,0,0,0,1,38,0
7536,0,2,15,10,4,11,1,4,1,0,0,2,38,0
41303,0,2,11,9,2,2,0,4,1,0,0,2,38,1
23400,1,1,11,9,2,3,0,4,1,0,0,3,38,0
37447,0,2,10,16,2,9,0,1,1,0,3,2,35,1
1929,1,2,11,9,6,11,1,4,0,0,0,2,38,0
2276,1,2,11,9,0,0,1,4,0,0,0,2,38,0
22002,1,2,1,7,6,7,1,4,0,0,0,1,7,0
40717,0,2,8,11,4,12,1,2,0,0,0,2,38,0
38919,1,2,9,13,2,3,0,4,1,4,0,2,38,0
18125,0,2,11,9,5,7,1,4,1,0,0,2,38,0
14570,0,2,9,13,4,11,2,2,1,0,0,2,38,0
26693,0,2,11,9,2,11,0,4,1,4,0,2,38,0
13822,0,1,9,13,0,9,3,4,1,0,3,2,38,0
14619,0,2,0,6,4,7,4,4,0,0,0,2,38,0
22781,1,2,15,10,4,7,1,4,0,0,0,2,38,0
43028,1,4,8,11,0,3,1,4,1,0,0,1,38,0
18512,0,2,11,9,2,13,0,4,1,4,0,2,38,1
33083,0,4,11,9,2,2,0,4,1,0,0,4,38,0
26081,0,2,11,9,2,3,5,4,0,0,0,3,38,1
17571,0,2,15,10,2,0,5,4,0,4,0,2,38,1
31560,0,2,15,10,4,0,3,4,0,0,0,1,38,0
38430,1,1,11,9,3,0,4,2,0,0,0,2,38,0
1066,1,2,9,13,2,3,0,4,1,4,0,2,38,1
5382,1,2,11,9,0,8,1,4,0,0,0,2,38,0
1695,0,2,9,13,2,9,0,4,1,0,0,2,38,1
31191,1,2,11,9,4,2,1,4,1,0,0,2,38,0
14227,1,4,11,9,0,7,4,4,0,0,0,2,38,0
26674,0,2,11,9,2,6,0,4,1,0,0,2,38,0
28506,1,4,11,9,2,2,0,4,1,0,0,2,38,0
12052,1,2,9,13,2,12,0,4,1,0,0,2,38,1
41371,1,3,15,10,2,4,0,4,1,0,0,2,38,0
1642,0,2,11,9,0,5,3,4,1,0,0,2,38,0
29084,0,2,15,10,4,7,3,2,1,0,0,2,38,0
27435,0,2,15,10,2,2,0,4,1,0,0,2,38,0
7644,0,2,11,9,5,0,1,4,0,0,0,1,38,0
19450,1,3,9,13,2,11,0,4,1,0,0,2,38,1
34901,0,2,1,7,2,6,0,4,1,0,0,2,38,0
8684,1,3,11,9,4,9,4,4,0,0,0,1,38,0
12284,1,2,7,12,4,3,1,4,1,0,0,2,38,0
7002,0,4,15,10,4,4,3,4,1,0,0,2,38,0
17303,0,3,15,10,2,2,0,4,1,0,0,2,38,0
14881,1,2,15,10,0,0,1,4,0,0,0,2,38,0
34816,0,1,7,12,2,9,0,4,1,0,0,3,38,0
14527,2,2,11,9,2,3,0,4,1,0,0,2,38,1
23812,3,1,11,9,6,3,1,4,0,0,0,1,38,0
14552,1,3,11,9,2,2,0,4,1,0,0,2,38,0
18673,1,5,8,11,0,0,4,4,0,0,0,1,38,0
39975,0,2,2,8,4,11,3,4,1,3,0,0,38,0
23688,0,5,15,10,4,10,1,4,1,0,0,2,38,0
31644,0,2,8,11,2,2,0,4,1,0,3,2,38,0
22663,1,1,15,10,0,0,1,4,0,0,0,2,38,0
38991,1,2,12,14,2,13,0,4,1,4,0,3,38,1
26244,0,2,11,9,4,6,1,4,0,0,0,1,38,0
19410,2,3,15,10,2,11,0,4,1,0,0,1,38,1
36906,1,2,15,10,0,0,1,4,0,0,0,2,38,0
19586,0,3,11,9,2,2,0,4,1,0,0,2,38,1
11651,0,2,11,9,4,6,4,1,1,0,0,2,29,0
42274,0,2,7,12,4,0,1,4,0,0,0,1,38,0
28806,1,2,9,13,2,12,0,4,1,0,0,2,38,0
33322,0,2,9,13,4,9,3,4,0,0,3,2,38,1
7323,2,4,0,6,2,2,0,4,1,0,0,1,38,0
32940,0,2,11,9,4,5,3,4,0,0,0,1,38,0
3375,0,2,9,13,4,11,1,4,1,0,0,1,38,0
17220,0,2,9,13,2,11,0,4,1,0,0,2,38,1
22561,0,2,15,10,4,11,1,4,1,0,0,1,38,0
24423,1,2,11,9,2,5,0,4,1,0,0,2,38,0
32081,2,4,14,15,0,9,2,4,1,0,0,2,38,0
22064,2,5,9,13,0,9,1,4,0,0,3,2,38,0
26731,1,2,15,10,5,0,4,4,0,0,0,2,38,0
31337,1,2,2,8,2,9,0,4,1,0,0,2,4,1
31655,0,2,15,10,4,3,1,4,1,0,0,2,38,0
14144,0,4,11,9,2,11,0,4,1,0,0,3,38,1
27140,0,2,12,14,4,9,3,4,1,0,0,2,38,1
500,0,2,15,10,4,0,3,4,0,0,0,2,38,0
24070,1,2,14,15,2,9,0,4,1,0,0,1,38,1
9844,0,4,15,10,0,11,4,4,0,0,0,2,38,0
16969,1,1,15,10,2,3,0,2,1,0,0,2,38,1
11884,0,2,7,12,2,0,2,1,0,4,0,1,38,1
563,0,2,8,11,4,2,3,1,1,0,0,2,38,0
35881,0,2,11,9,2,11,0,4,1,0,0,2,38,1
35668,0,2,7,12,2,0,0,4,1,0,0,2,38,0
21691,2,1,11,9,2,2,0,4,1,4,0,2,38,0
23952,0,2,11,9,4,7,1,4,0,0,0,2,38,0
5401,1,5,15,10,2,9,0,4,1,0,0,2,38,1
1280,1,1,12,14,0,9,1,4,0,0,0,2,38,1
40017,0,2,9,13,2,9,0,2,1,0,0,2,38,1
38372,1,2,9,13,2,9,0,4,1,0,0,3,38,0
2103,0,2,11,9,0,11,1,4,0,0,0,1,38,0
12233,0,2,9,13,4,9,1,4,1,0,0,2,38,0
29822,0,2,15,10,4,0,3,4,0,0,0,2,38,0
29398,0,2,11,9,4,6,3,4,1,0,0,1,38,0
347,0,2,9,13,2,9,5,1,0,0,3,2,38,0
35842,1,2,0,6,3,10,1,1,1,0,0,2,18,0
11040,1,2,0,6,2,4,0,4,1,0,0,2,38,0
19212,0,2,11,9,0,5,3,1,0,0,0,2,29,0
11013,0,2,15,10,4,11,3,2,0,0,0,0,38,0
39002,0,2,9,13,2,0,0,4,1,0,0,2,38,1
3329,0,2,15,10,2,11,0,2,1,0,0,2,38,0
5292,1,2,11,9,2,0,5,4,0,4,0,1,38,0
6044,1,2,12,14,2,9,0,2,1,4,0,2,38,1
1872,1,4,8,11,2,11,5,4,0,0,0,1,38,0
24607,1,4,14,15,0,9,4,4,1,4,0,3,38,1
5691,0,2,9,13,2,9,0,4,1,0,0,2,38,1
15274,1,2,11,9,0,11,4,2,0,0,0,1,38,0
31159,0,2,15,10,4,5,3,4,1,0,0,0,38,0
44569,3,4,11,9,2,4,0,4,1,0,0,1,38,0
35443,0,2,9,13,4,0,3,1,0,0,0,2,38,0
28504,0,2,1,7,3,5,1,4,0,0,0,2,25,0
21690,0,2,11,9,4,0,1,4,0,0,0,2,38,0
22259,0,2,15,10,5,11,2,2,1,0,0,1,38,0
31518,1,2,11,9,2,2,0,4,1,0,0,2,38,1
13999,0,1,8,11,4,3,3,4,0,0,0,2,38,0
11625,0,0,12,14,4,3,1,4,0,0,0,2,1,0
27843,0,3,9,13,4,3,1,4,1,0,0,2,38,0
41040,0,2,15,10,2,4,0,4,1,0,0,2,38,0
17265,0,2,11,9,0,6,1,4,1,0,0,1,38,0
319,1,2,5,4,2,2,0,4,1,4,0,2,38,1
33432,0,2,15,10,4,7,1,4,0,0,0,1,38,0
43218,0,2,11,9,0,3,1,4,1,0,0,2,38,0
14968,1,5,9,13,2,9,0,4,1,4,0,2,38,1
42799,1,2,11,9,2,2,0,4,1,0,0,2,38,0
14859,2,2,11,9,0,13,1,4,1,0,3,2,38,1
9239,0,2,15,10,5,0,3,4,0,0,0,2,38,0
13647,0,2,15,10,4,3,1,4,0,4,0,2,38,0
10370,1,2,15,10,2,7,0,4,1,4,0,2,38,1
41053,0,0,7,12,0,0,1,4,0,0,0,2,38,0
22015,0,2,11,9,2,6,0,4,1,0,0,2,38,0
36388,1,2,9,13,2,11,0,4,1,0,0,3,38,1
39823,1,4,11,9,2,4,5,4,0,0,0,2,38,0
2523,1,5,9,13,2,3,0,4,1,0,3,2,38,1
28742,0,2,11,9,4,6,1,2,1,0,0,2,38,0
42059,0,2,15,10,4,11,3,4,1,0,0,1,38,0
41812,0,2,0,6,4,5,2,4,1,0,3,2,38,0
41054,0,2,7,12,4,0,1,4,0,0,0,0,38,0
39564,0,2,2,8,0,4,1,4,1,0,0,2,38,0
22390,1,2,11,9,0,6,2,4,0,0,0,2,38,0
33158,0,2,15,10,5,0,4,2,0,0,0,1,38,0
41791,0,2,11,9,4,2,2,4,1,0,0,1,25,0
23374,0,2,7,12,4,9,4,4,0,0,0,1,38,0
19822,0,3,11,9,2,2,0,4,1,0,3,2,38,0
22489,0,2,7,12,2,3,5,4,0,0,0,2,36,1
39451,0,2,0,6,2,7,0,1,1,0,0,3,18,0
20188,0,2,12,14,2,9,0,4,1,0,0,2,38,1
34544,1,1,10,16,2,9,0,4,1,0,0,2,38,1
10557,0,2,0,6,0,2,1,0,1,0,0,2,38,0
24159,1,2,11,9,4,2,3,4,1,0,0,1,38,0
8948,0,2,6,5,4,4,3,2,1,0,0,1,38,0
21770,0,2,10,16,2,9,5,4,0,0,0,1,38,0
23341,0,1,9,13,2,3,0,2,1,0,0,2,38,1
34511,2,2,15,10,2,11,0,4,1,0,0,2,38,0
38420,0,2,11,9,4,13,3,2,1,0,0,1,38,0
15690,0,5,1,7,4,0,3,4,0,0,0,0,38,0
11342,1,2,11,9,0,3,4,4,0,0,0,2,38,0
11488,1,4,9,13,0,9,4,4,0,0,0,1,38,0
39614,1,2,11,9,0,11,3,4,0,0,0,2,38,0
2817,1,0,14,15,2,3,0,4,1,0,0,3,38,0
18894,2,2,11,9,2,11,0,4,1,0,0,2,1,1
25562,1,3,15,10,4,3,1,2,1,4,0,2,38,0
7570,1,2,11,9,2,5,0,4,1,0,0,2,38,0
3897,2,2,15,10,4,0,3,4,0,0,0,2,38,0
123,0,2,11,9,2,11,0,4,1,0,0,3,38,1
20391,0,2,8,11,2,3,5,2,0,0,0,2,38,0
41763,0,4,15,10,2,3,0,4,1,0,0,2,38,0
34641,1,2,5,4,6,7,1,3,0,0,0,1,38,0
1384,0,4,13,1,2,11,0,4,1,0,0,1,25,0
33931,1,2,11,9,0,0,1,3,0,0,3,2,38,0
8399,2,2,0,6,0,0,1,4,0,0,0,1,38,0
15464,0,1,11,9,4,4,1,2,1,3,0,3,38,0
34211,1,0,11,9,2,0,0,4,1,0,0,2,38,0
26681,1,2,15,10,2,12,0,4,1,0,0,2,38,1
37931,1,2,15,10,2,13,0,4,1,0,0,2,38,1
42906,1,1,11,9,2,3,0,4,1,0,0,2,38,0
19,0,2,9,13,2,9,0,4,1,0,0,2,38,0
28647,1,2,15,10,0,0,1,4,0,0,0,2,38,0
23885,0,2,11,9,2,0,0,1,1,0,0,2,37,0
1588,1,3,1,7,2,2,0,4,1,0,0,3,38,1
45083,0,2,15,10,4,11,3,4,1,0,0,2,38,0
17834,1,5,10,16,2,9,0,4,1,0,0,2,38,1
43047,0,2,15,10,4,2,1,4,1,0,0,2,21,0
16004,0,2,15,10,2,7,0,4,1,0,0,2,38,0
1389,0,2,15,10,0,6,1,2,1,0,0,2,38,0
27386,0,2,0,6,4,7,3,4,1,0,0,2,38,0
11061,2,2,11,9,2,3,0,4,1,4,0,2,38,1
2423,1,2,15,10,2,3,0,4,1,0,0,2,38,1
25686,0,2,9,13,2,0,0,4,1,0,3,2,38,0
16016,3,2,11,9,4,7,1,4,0,0,0,2,38,0
21903,1,2,15,10,2,7,0,4,1,0,0,2,38,1
4654,0,2,9,13,4,0,1,1,0,0,0,2,38,0
39465,1,1,15,10,2,3,0,4,1,0,0,2,38,1
9112,1,2,11,9,2,2,0,4,1,0,0,2,38,1
38029,1,2,11,9,0,7,1,2,0,0,0,2,38,0
7068,1,1,12,14,2,9,5,4,0,0,0,3,38,1
30756,0,2,11,9,4,11,3,4,1,0,0,1,38,0
11366,2,3,11,9,2,2,5,4,0,0,0,2,38,0
28047,0,2,15,10,4,0,3,2,0,0,0,2,13,0
20227,1,2,12,14,2,3,0,4,1,0,0,2,38,1
14052,1,4,15,10,2,11,0,4,1,0,0,1,38,0
30716,0,4,12,14,2,3,0,4,1,0,0,3,38,1
29647,0,2,11,9,2,13,0,4,1,0,0,2,38,0
33155,0,2,15,10,4,11,3,4,1,0,0,1,38,0
36003,1,2,9,13,2,3,0,4,1,0,0,2,38,0
30694,0,2,15,10,4,7,3,4,0,0,0,0,38,0
25162,0,2,11,9,4,2,1,4,1,0,0,2,38,0
1799,0,4,9,13,4,9,3,4,1,0,0,1,38,0
26502,2,2,5,4,6,7,4,2,0,0,0,1,38,0
44328,0,5,7,12,4,0,1,4,1,0,0,2,38,0
12724,1,2,9,13,2,3,0,4,1,0,0,2,38,1
5444,0,2,9,13,4,12,1,4,1,0,0,2,38,0
1327,0,1,9,13,2,9,0,4,1,0,0,2,38,0
9717,0,4,0,6,2,4,0,4,1,0,0,2,31,1
44583,1,2,11,9,2,2,0,4,1,0,0,2,38,0
14913,1,2,9,13,0,9,1,4,0,0,0,1,38,0
1887,0,2,11,9,4,6,1,4,1,0,0,2,38,0
13504,1,1,11,9,2,3,0,4,1,0,3,2,38,1
30448,1,5,8,11,2,2,0,4,1,0,0,2,38,0
27349,0,2,11,9,4,0,3,4,0,0,0,2,38,0
38862,2,2,0,6,6,2,4,4,1,0,0,2,38,0
18947,0,2,7,12,4,9,1,4,1,0,0,2,38,0
43238,0,2,9,13,0,3,1,4,0,0,0,2,38,1
35806,0,2,5,4,2,4,0,4,1,4,0,4,31,0
11126,0,2,7,12,4,0,3,1,0,0,3,1,29,0
2263,2,1,0,6,2,4,0,4,1,0,0,0,38,0
37765,1,2,8,11,2,3,0,4,1,0,0,2,38,1
20725,0,2,15,10,4,11,3,4,1,0,0,1,38,0
26625,0,2,15,10,4,7,1,4,1,0,0,2,38,0
36032,1,4,14,15,0,11,1,4,1,0,0,2,38,1
37438,0,2,15,10,4,11,3,3,0,0,0,1,38,0
27286,1,2,9,13,4,7,1,4,0,0,0,2,38,0
25352,0,5,11,9,5,2,1,4,1,0,0,2,38,0
18114,2,2,15,10,2,9,0,4,1,0,0,0,38,0
37877,0,2,11,9,4,4,1,4,1,0,0,2,38,0
12209,0,2,15,10,4,2,1,2,1,0,0,2,38,0
8986,1,1,11,9,6,0,1,4,0,0,0,1,38,0
10988,0,0,15,10,0,3,1,2,1,0,0,2,38,0
7518,1,2,12,14,2,11,0,4,1,0,0,2,38,0
34663,1,2,11,9,4,7,2,4,1,0,0,1,38,0
21901,1,3,12,14,2,3,0,4,1,4,0,2,38,1
40632,0,2,11,9,2,6,0,4,1,0,0,4,38,0
42830,1,2,11,9,4,0,1,4,0,0,0,1,38,0
44593,1,0,15,10,2,3,5,1,0,0,0,2,38,1
